rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,1,7,4340769,172766
2,spotify:track:2H1liABu20HXBOmbt5SQz1,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,2,11,3392768,190083
3,spotify:track:51HrDv54pSe1IqynORNXBd,"MC Kevinho, MC Kekel",O Bebê,KondZilla,2,3,9,2976017,178099
4,spotify:track:2X8sssaxS5GReg6945B6RW,Wesley Safadão,Só Pra Castigar,Wesley Safadao,4,4,8,2826053,163850
5,spotify:track:4xc6RrWzEOdprPqYn9Cyen,"DENNIS, MC G15",Só Você,Sony Music Entertainment,2,5,15,2495000,161444
6,spotify:track:2PMLdLt5QeOuOgxfAvx1in,"Luan Santana, Jorge & Mateus",Sofazinho - Ao Vivo,Som Livre,6,15,8,2483064,187378
7,spotify:track:6pgoGpBkKUvXrrU95j0khl,Henrique & Juliano,Cidade Vizinha (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,6,7,2414784,178903
8,spotify:track:2JVbZEpewmqNlSzmXJTx2E,"Alok, Ina Wroldsen",Favela,Syco Music UK,4,18,12,2402747,185104
9,spotify:track:2dmGj5Nf01FcR6N4HPzAbL,Yasmin Santos,Saudade Nível Hard,Sony Music Entertainment,7,9,13,2378294,181846
10,spotify:track:0PaAB17axL9hn88mHiw8g0,"Humberto & Ronaldo, Jerry Smith",Não Fala Não pra Mim,Humberto e Ronaldo,10,11,18,2370860,196613
11,spotify:track:1IJH7QjV5V99eJBtKXqGXE,Zé Neto & Cristiano,Largado Às Traças - Ao Vivo,Som Livre,1,10,25,2360163,234961
12,spotify:track:7rLegaz7zKB6EtDNzcslKE,"MC Kevin o Chris, DENNIS",Medley da Gaiola - DENNIS Remix,Sony Music Entertainment,4,8,10,2308387,239999
13,spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury, DJ Swat",Parado no Bailão,Onerpm,7,7,6,2297597,171692
14,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,3,12,24,2137099,231474
15,spotify:track:2Ab1wPTEqulaCGoBak1gUo,"Matheus & Kauan, Anitta",Ao Vivo E A Cores,Universal Music Ltda.,1,14,26,2034806,180304
16,spotify:track:7LPR6AdkOQR9WpEixCGNCk,"Lexa, MC Lan",Sapequinha,Som Livre,13,13,10,1937250,134106
17,spotify:track:2Y73798F4zbbbvKT02fbtE,MC Kevin o Chris,Finalidade Era Ficar em Casa,ADpar,17,20,3,1927783,185652
18,spotify:track:74n5d5M21JnC4WJ6gdkggK,Jorge & Mateus,Propaganda - Ao Vivo,Som Livre,2,17,37,1883954,141934
19,spotify:track:5TUYLsiIi3tuvR2fCJjZUy,Jerry Smith,Kikadinha,Produtora X,15,16,10,1856959,146086
20,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,13,22,21,1845068,182340
21,spotify:track:2odzriVVZBwYOiYJEj30tm,"Clau, Cortesia Da Casa, Haikaiss",Pouca Pausa,Universal Music Ltda.,8,19,21,1821477,279756
22,spotify:track:2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next",Republic Records,22,-1,1,1821172,207333
23,spotify:track:0aZfIiaO3b2HTNxZ3sv1cg,Luísa Sonza,Devagarinho,Universal Music Ltda.,21,21,18,1785917,137045
24,spotify:track:7uU04pPMnKELpv8mIJ3yLa,Gusttavo Lima,Zé da Recaída - Ao Vivo,Sony Music Entertainment,24,31,2,1744435,170000
25,spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr,"Diego & Victor Hugo, Henrique & Juliano",O Alvo (feat. Henrique & Juliano) - Ao Vivo,Sony Music Entertainment,12,24,42,1598966,164956
26,spotify:track:0E5S49GCejjIo9Bjmo5Q4z,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,26,27,2,1531139,162750
27,spotify:track:0qFHLde09T8wwoxQOhGtJQ,"MC Kekel, Dani Russo",Solteiro Nunca Está Só,KondZilla,27,83,3,1521786,147692
28,spotify:track:1fyhyOy6iS9E2NckAzjmTo,Zé Neto & Cristiano,Status Que Eu Não Queria - Ao Vivo,Som Livre,6,25,25,1489281,153934
29,spotify:track:6yxYagNp6Gapd7jXmWzgVc,"Marília Mendonça, Maiara & Maraisa",A Culpa É Dele - Ao Vivo | Acústico,Som Livre,8,26,35,1448126,176721
30,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,30,35,8,1447937,181512
31,spotify:track:0RBOFW5424gCCCZrgECbt6,"Wesley Safadão, Anitta",Romance Com Safadeza,Som Livre,4,33,30,1444736,172654
32,spotify:track:6tuzPD1zPPvwMbGiD0TBay,MC WM,Fuleragem,WM Brazil,4,28,36,1433021,141473
33,spotify:track:4R5xvs5X0phd0EYWyGigju,Anitta,Medicina,WM Brazil,1,29,16,1411519,141508
34,spotify:track:6VcaTmR9UhOuZD7aNNilOV,"Ruanzinho, Dany Bala",Sou Favela,Start Music,34,34,10,1394473,172173
35,spotify:track:3HEb6Y5dv8PgD6JgsIQNac,Zé Neto & Cristiano,Bebida Na Ferida - Ao Vivo,Som Livre,25,36,25,1382277,199363
36,spotify:track:3xgDQRexKiyS4Eq3oAvLaD,Pabllo Vittar,Disk Me,Sony Music Entertainment,4,30,5,1361261,173136
37,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,37,38,16,1353144,210889
38,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,26,32,6,1351715,215733
39,spotify:track:0kCqaybZgYcLYxzZymmBoc,Henrique & Juliano,"Quem Pegou, Pegou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",39,61,11,1317220,184325
40,spotify:track:4kiauw5SBqEsu5GuGD09aM,"MC Thin, MC Alexandre",Novinha Você É uma Flor,Produtora X,20,39,19,1273897,143971
41,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,28,42,22,1243828,176025
42,spotify:track:4cnNrOojGyU6J3OXqVTPIg,"Mc Kevin, Mc Davi, Perera DJ",Pra Inveja É Tchau,GR6 Music,21,40,19,1228957,173233
43,spotify:track:4lvGHfDuzfv9uDTHMrRMiH,Vitor Kley,O Sol,Midas Music,9,45,35,1211441,211447
44,spotify:track:4w8niZpiMy6qz1mntFA5uM,"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",30,43,6,1205656,212500
45,spotify:track:0vT797IpZpF5o1XLCnWCUL,"Ferrugem, Bruno Cardoso",É natural (Participação especial de Bruno Cardoso) - Ao vivo,WM Brazil,36,44,13,1202795,207093
46,spotify:track:76KDy62J99FKu6ZsxMJy3j,"MC Kekel, MC Rita",Amor de Verdade,KondZilla,1,37,32,1182708,197333
47,spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,47,95,3,1155718,153374
48,spotify:track:574kOxVgCcy70oq623rvPE,"Vintage Culture, Adam K",Pour Over,Spinnin' Records,48,48,16,1137207,213559
49,spotify:track:4fMjqKYYsvtT6Fvca8lGFl,Turma do Pagode,Sua Mãe Vai Me Amar,Turma do Pagode Produções Artísticas ltda.,49,53,17,1135992,183758
50,spotify:track:4JPSfCXQe6kDliMIJTqISW,"Gustavo Mioto, Anitta",Coladinha Em Mim - Ao Vivo,Universal Music Ltda.,8,52,47,1120626,170506
