rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:74gguwbBvfBTurNJUWFOsC,Zé Neto & Cristiano,Largado As Traças - Acústico,Som Livre,1,1,12,3624340,217846
2,spotify:track:76KDy62J99FKu6ZsxMJy3j,"MC Kekel, MC Rita",Amor de Verdade,KondZilla,1,2,4,3478990,197333
3,spotify:track:74n5d5M21JnC4WJ6gdkggK,Jorge & Mateus,Propaganda - Ao Vivo,Som Livre,2,3,9,3296077,141934
4,spotify:track:6tuzPD1zPPvwMbGiD0TBay,MC WM,Fuleragem,WM Brazil,4,4,8,3118651,141473
5,spotify:track:68uKHxQzoY6gd7YSKJf21J,"MC MM, DJ RD",Só Quer Vrau,KondZilla,5,25,2,2919693,160666
6,spotify:track:6etab3UBCo5GOTMZqUvRka,"MC Kevinho, Simone & Simaria",Ta Tum Tum,Universal Music Ltda.,1,5,13,2656662,164157
7,spotify:track:5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,no tears left to cry,Republic Records,7,-1,1,2633136,205946
8,spotify:track:6ys0kXJnE7wBQKvGrTg0VQ,Matheus & Kauan,Tô Com Moral No Céu! - Ao Vivo,Universal Music Ltda.,5,7,14,2484456,170075
9,spotify:track:7JdZZfozlODQ08ATf8xIZ6,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,Universal Music Ltda.,7,8,19,2447378,165360
10,spotify:track:5FOCkGt7bp22nBVfQ4WSIT,Anitta,Indecente,WM Brazil,2,6,5,2444385,205187
11,spotify:track:4JPSfCXQe6kDliMIJTqISW,"Gustavo Mioto, Anitta",Coladinha Em Mim - Ao Vivo,Universal Music Ltda.,8,10,19,2313844,170506
12,spotify:track:0RBOFW5424gCCCZrgECbt6,"Wesley Safadão, Anitta",Romance Com Safadeza,Som Livre,9,9,2,2308340,172654
13,spotify:track:6wXYGqXCLtEHx4VDb2TPcM,Gusttavo Lima,Apelido Carinhoso,Sony Music Entertainment,2,11,21,2137978,199701
14,spotify:track:2cwFhwT6L2D4Olc25nhyZo,Felipe Araújo,Amor Da Sua Cama,Universal Music Ltda.,7,13,26,2097919,188309
15,spotify:track:5qjMyKkmosPBws5cImS9Zz,Jorge & Mateus,Trincadinho - Ao Vivo,Som Livre,7,12,9,2071588,140442
16,spotify:track:6u0EAxf1OJTLS7CvInuNd7,"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",Vai malandra (feat. Tropkillaz & DJ Yuri Martins),WM Brazil,1,14,19,2012833,201532
17,spotify:track:3IfctMaf2sfvlSLRa42Cna,Vitor Kley,O Sol,Midas Music,17,20,7,1863455,209000
18,spotify:track:6yxYagNp6Gapd7jXmWzgVc,"Marília Mendonça, Maiara & Maraisa",A Culpa É Dele - Ao Vivo | Acústico,Som Livre,17,17,7,1752733,176721
19,spotify:track:0Goo8GkDXERy3IFTQ8BYjz,Atitude 67,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017,Universal Music Ltda.,15,16,18,1743760,210386
20,spotify:track:5Zha6IxtfsLjqLYndyWcER,"Fernando & Sorocaba, Jorge & Mateus",Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,F&S Produções Artísticas ltda.,20,26,30,1659007,234592
21,spotify:track:2srL4DYBekshpbprS6H0mO,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,18,49,1639536,213191
22,spotify:track:0dGqIEsFN3KakdPCMkgjre,"Thiago Brava, Jorge",Dona Maria,MM Music,8,15,25,1634012,187998
23,spotify:track:0pDaqgIForVNO4jrtTxcWT,MC's Jhowzinho & Kadinho,Agora Vai Sentar,Warner Music Brasil sob licenciamento exclusivo da Play Produtora e Start Music,1,19,33,1623250,228922
24,spotify:track:7CtFr21TzdM4ntuBkwzpxg,"Jerry Smith, Mc Nando Dk, DJ Cassula",Troféu do Ano,Produtora X,16,21,25,1451526,189048
25,spotify:track:1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,Amar Amei,GR6 Music,3,22,25,1419343,217845
26,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,Cash Money/Drake LP6,18,23,14,1369114,198960
27,spotify:track:4NFqlsk3yQn7DULU8OGnfP,Marília Mendonça,Estranho - Ao Vivo | Acústico,Som Livre,24,24,5,1358818,157930
28,spotify:track:6uyMtLQXZ8amkLyv5l7F7O,"Marília Mendonça, Bruno & Marrone",Transplante,Som Livre,25,27,23,1351931,166091
29,spotify:track:39N9RPD9MRb5WmoLzNzPeA,"Nicky Jam, J Balvin",X,Sony Music Latin,27,28,8,1325179,173627
30,spotify:track:5ac0YTpOaDX9wEYYyGCglL,Wesley Safadão,Ar Condicionado no 15 - Ao Vivo,Wesley Safadao,8,32,49,1319431,168240
31,spotify:track:6ZR7rT7vfwtY0EqyLeyAaO,Mc Gw,Ritmo Mexicano,GR6 Music,8,31,30,1304358,190354
32,spotify:track:6BPt2sVRvE41rUixcCAHY6,"Felipe Araújo, Henrique & Juliano",A Mala É Falsa - Ao Vivo,Universal Music Ltda.,24,33,70,1299681,183986
33,spotify:track:228vRHzGfQh47EfLjuY1Yr,MC Kevinho,Rabiola,KondZilla,6,29,21,1261191,175660
34,spotify:track:3lInRGfft6CCsJJPZX3AXq,"Alok, Mathieu Koss",Big Jet Plane,Spinnin' Records,5,35,30,1223043,182146
35,spotify:track:1504k2wy349EtgioaW78Ht,Cleber & Cauan,Quase - Ao Vivo,Som Livre,28,34,32,1221743,182417
36,spotify:track:6UZJOc2HBrTp9DYfir9N8n,Simone & Simaria,Regime Fechado - Ao Vivo,Universal Music Ltda.,9,38,70,1205519,232485
37,spotify:track:0OuShHz7Oi531jev235a5d,Zé Neto & Cristiano,A Gente Continua - Acústico,Som Livre,37,44,7,1198932,126051
38,spotify:track:3Cabw7y9EoR68v7dBS76HQ,Ferrugem,Pirata e tesouro - Ao vivo,WM Brazil,38,54,13,1184010,219592
39,spotify:track:2x67AU9q3lf7cfPSzxCDsL,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,39,42,1183252,157600
40,spotify:track:08bNPGLD8AhKpnnERrAc6G,"Marshmello, Anne-Marie",FRIENDS,Joytime Collective,36,36,11,1173417,202620
41,spotify:track:7ef4DlsgrMEH11cDZd32M6,"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),Sony Music UK,33,37,3,1154836,214846
42,spotify:track:3sIMCkwUZbQbWeNOTG3ET4,"Lucas Lucco, MC G15",Permanecer (feat. MC G15),Sony Music Entertainment,5,40,25,1150902,202521
43,spotify:track:7ieFtgZBYSC94nGs5yF0Wk,"Mc Livinho, Perera DJ",Azul Piscina,GR6 Music,21,41,24,1149676,214153
44,spotify:track:1wgD52FywIwdnLdV2Fa8NK,George Henrique & Rodrigo,De Copo Em Copo - Ao Vivo,Universal Music Ltda.,43,46,33,1138776,158865
45,spotify:track:6LEFk0KHRfahO5pOMJlbdV,Zé Neto & Cristiano,Amigo Taxista - Ao Vivo,Som Livre,16,42,24,1122031,197969
46,spotify:track:76NzI3TmJCAvw28nB3EGk2,Jonas Esticado,Contrário,Som Livre,43,43,5,1118389,176734
47,spotify:track:6gquljDBW7rE6mCBzmTRxo,"Henrique & Diego, Simone & Simaria",Raspão (feat. Simone & Simaria) - Ao Vivo,Sony Music Entertainment,6,45,70,1093914,192946
48,spotify:track:1BkyiAw1L0BOHYckwpRX4V,"IZA, Marcelo Falcão",Pesadão,WM Brazil,16,47,29,1059278,199200
49,spotify:track:66wtCJjGr2mE6lLaLwkj6i,"Gabriel Diniz, Wesley Safadão",Acabou Acabou (Quando Eu Digo Que Acabou) - Live,Universal Music Ltda.,46,53,18,1048088,191061
50,spotify:track:4yjljBusKH0hgsIzHlF85T,LUDMILLA,Solta a batida,WM Brazil,30,30,12,1013355,169811
51,spotify:track:3TLik0AUo5Ri65DFrEivd4,"LUDMILLA, DJ Will22",Não encosta,WM Brazil,51,-1,1,979663,144039
52,spotify:track:5JZlDZzWPbrYwMHmnOQO3U,"João Neto & Frederico, MC Kevinho",Cê Acredita - Ao Vivo,Som Livre,17,55,48,956629,170517
53,spotify:track:1gm616Plq4ScqNi7TVkZ5N,The Weeknd,Call Out My Name,The Weeknd/Lyric,19,49,4,945359,228373
54,spotify:track:4lNriuYNZD2YP2OPG6xOte,"Gaab, MC Hariel",Tem Café,Som Livre,19,51,23,927140,262687
55,spotify:track:2U7Hu2RaNQNRi7izoJyZaX,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,14,52,32,913961,218320
56,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,33,48,15,908550,217946
57,spotify:track:2mL3B5GilTm4dUT6P8LVpd,Jerry Smith,Pode Se Soltar,Produtora X,33,59,46,900736,180114
58,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,Avicii,Wake Me Up,Pophouse Entertainment Group,58,-1,1,899739,247426
59,spotify:track:75AtrLBAWdyTXs2TDAAIN3,Matheus & Kauan,Círculo - Ao Vivo,Universal Music Ltda.,18,50,5,894288,163264
60,spotify:track:4uD7ypL7pDmOiMiVX6TCCa,Mc IG,3 Dias Virado,GR6 Music,60,65,10,891860,207157
61,spotify:track:0nlFCC2xIQqUJpuQIVPl7S,"MC Dede, MC Kevinho",Pega a Receita,KondZilla,61,-1,1,891000,160615
62,spotify:track:1mBx8G3GBajrV0eTeYQshc,Maiara & Maraisa,Quem Ensinou Fui Eu,Som Livre,57,60,9,890364,151082
63,spotify:track:5ogJPWcPBkIcWSXMUSdU4A,Luan Santana,2050,Som Livre,52,56,4,877794,239301
64,spotify:track:1R1HmdunvOnEK4bibKp7q5,"Mc Davi, Mc Pedrinho","Bonita, Lindinha e Sagaz",GR6 Music,64,66,9,862130,155076
65,spotify:track:3HxM4lAPdlTxdl60Ecn092,Henrique & Diego,Das 9 às 6,Sony Music Entertainment,64,64,6,855431,173105
66,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,WM Brazil,1,57,23,846741,193456
67,spotify:track:5czCFvsdcKKkWdwT2AAAZC,Marília Mendonça,Ausência - Ao Vivo | Acústico,Som Livre,61,61,6,838858,149995
68,spotify:track:4fPUiN5BT02UXJkGlphfNs,"Mc Livinho, Gerex, Maejor",Rebeca,GR6 Music,62,62,8,837738,205879
69,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,3,58,38,822781,217308
70,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,Drake,Nice For What,Cash Money/Drake LP6,69,69,3,809465,210925
71,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,67,68,803668,233712
72,spotify:track:3RHhNmN9eFeutAzyJ6SqnY,"IZA, Rincon Sapiência",Ginga (Participação especial de Rincon Sapiência),WM Brazil,41,68,5,793018,180625
73,spotify:track:1hnGRSqLdeLB7x7kdDuizq,Bruno & Marrone,Na Conta Da Loucura - Ao Vivo,Universal Music Ltda.,61,70,30,788527,165074
74,spotify:track:6X5jBkAFu7HE3jigdoVW3r,"Solange Almeida, Wesley Safadão",Se é pra Gente Ficar (feat. Wesley Safadão),Sol Produção e Administração Artística ltda.,40,76,35,762574,176236
75,spotify:track:2gl2F5Z6ReNVh0wcyPLCKA,Naiara Azevedo,Pegada Que Desgrama,Som Livre,69,80,18,736020,182368
76,spotify:track:2b9irL6QwOdbjJJldQoUOK,Naiara Azevedo,Ladrão,Som Livre,56,73,5,729751,149681
77,spotify:track:0ihMkv4Usn03EEEF8Rlw22,"João Neto & Frederico, Simone & Simaria",Rapariga Não - Ao Vivo,Som Livre,60,79,38,723238,163450
78,spotify:track:6pSYjx66rlqRmGGTHhnjCo,"Mc Livinho, Perera DJ",Fazer Falta,GR6 Music,1,77,47,720833,210960
79,spotify:track:7Izh7zLJGw1Nscd62Exxj4,Imagine Dragons,Believer,Kid Ina Korner / Interscope,38,74,64,716043,204346
80,spotify:track:45Egmo7icyopuzJN0oMEdk,"Khalid, Normani",Love Lies,RCA Records Label,67,72,10,712331,201707
81,spotify:track:7wrDRQgHlvDnimrRHfQZxt,"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),Republic Records,57,78,9,706269,220880
82,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,2,71,42,705430,209320
83,spotify:track:2caWIcrS6CLQDB5WglieeA,Jerry Smith,Menina Braba,Universal Music Ltda.,83,84,5,703312,180976
84,spotify:track:6WbADFqMvR8N5u0BvtsWQE,"Avicii, Sandro Cavazza",Without You (feat. Sandro Cavazza),Pophouse Entertainment Group,84,-1,26,699901,181672
85,spotify:track:6nsLzJfvp5OLd4mgqUJkpq,Avicii,Waiting For Love,Pophouse Entertainment Group,85,-1,1,697156,230613
86,spotify:track:5d4wIiSKzRqhJwip4co3Wa,"Dani Russo, POCAH, Naiara Azevedo",Oh Quem Voltou,Som Livre,68,86,9,688113,181760
87,spotify:track:79jX8RM5CgPqDKdGEKNW9K,Shawn Mendes,In My Blood,Island Records,21,75,5,688011,211600
88,spotify:track:6ujbQPGL1jQs3fAUtKwX0x,George Henrique & Rodrigo,Cliente Preferencial (Um Modão Atrás Do Outro) - Ao Vivo,Universal Music Ltda.,88,94,4,687308,165956
89,spotify:track:3X5zRkzlpTiajlkI9QXQUz,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",76,90,42,684988,171306
90,spotify:track:0pqyzGaS6qpdHs3bzjVYzb,"Diego & Victor Hugo, Bruno & Marrone",Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo,Sony Music Entertainment,82,91,16,681924,181736
91,spotify:track:51MuxTQJudvUASe91tzR4C,"Alok, Jetlag Music, Cecilia Krull, HOT-Q, WADD","My Life Is Going On / La Casa de Papel - Alok, JetLag Music, HOT-Q e WADD Remix",Sony Music Entertainment,84,87,3,681024,232205
92,spotify:track:1IcbQvHb9B7MikgQjfJtAl,Jefferson Moraes,Beber Com Emergência - Ao Vivo,Som Livre,81,93,15,680957,136176
93,spotify:track:2XmM8JRTkots7ti32HN75Z,Matheus & Kauan,Caminhão De Amor - Ao Vivo,Universal Music Ltda.,93,98,3,680092,171999
94,spotify:track:6zp6PbBzByRcPTQtXLQV9x,MC Kekel,Mandella É Meu Nome,KondZilla,70,83,15,673668,153230
95,spotify:track:4G1i3FrLYRge4Z2ubJiOW3,"MC Loma e As Gêmeas Lacração, MC WM",Paralisa,WM Brazil,95,146,5,673026,141375
96,spotify:track:7vgNGxchhqDQWjKjLPTPro,"MC Gustta, MC DG",Abusadamente,KondZilla,16,85,34,669548,215937
97,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,Avicii,Hey Brother,Pophouse Entertainment Group,97,-1,1,663617,255093
98,spotify:track:5xLgaPb5QER901yGpnJb7w,Maiara & Maraisa,Maldade - Ao Vivo | Acústico,Som Livre,95,95,5,655400,166618
99,spotify:track:1YUWhlQjFv7MQpcbb77zTL,"Pineapple StormTv, Choice, Lord ADL, Tiago Mac, Sant, Maria, Slim Beat, Salve Malak",Poesia Acústica #3: Capricorniana,Pineapple StormTV,77,92,23,653469,430296
100,spotify:track:4bXwQ9ZcMjoN28b4J9bykr,"Thiaguinho, LUDMILLA",Só Vem! - Ao Vivo,Som Livre,88,88,9,650823,195569
101,spotify:track:2ZuG40RDVJQwEaRWQu7Gh4,Zé Neto & Cristiano,Bebida Na Ferida - Acústico,Som Livre,26,100,10,644363,165290
102,spotify:track:5Ufele27Idk8xPHYMh85Ra,"DENNIS, Mc Don Juan",Vou Pegar,Sony Music Entertainment,99,99,7,641476,142153
103,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",Black Panther (TDE/DMG) PS,48,81,14,641153,232186
104,spotify:track:0xLt187K4MEhKIxqiNALNN,"MC Rafa 22, DJ Wallace NK",Ritmo do Pam Pam,Funk Da Capital,104,121,3,638764,155141
105,spotify:track:00zzSEe82JTtz68XlARnh7,Aldair Playboy,Amor Falso,Valmir Mendonça Promoções,105,186,2,637374,177815
106,spotify:track:47zBTlbsiXs9ooyPo7Z7VT,"Nego do Borel, Luan Santana",Contatinho (feat. Luan Santana),Sony Music Entertainment,56,89,19,633257,180666
107,spotify:track:75E2xyRjYAsmjfDeAwdW0D,Mc Neguinho do ITR,Popotão Grandão,GREE CASSUA,64,103,9,627602,132922
108,spotify:track:7q5agbUOzZnVF4Yes3AD7I,"Matheus & Kauan, MC Kevinho",Deixa Ela Beijar,Universal Music Ltda.,4,82,23,627551,166410
109,spotify:track:0Y4hwUppbGc8aIBmiTz30A,"Liam Payne, J Balvin",Familiar,Capitol Records UK / EMI,109,-1,1,627127,196552
110,spotify:track:1Wolb8MRcXR2IMMaELTRpE,MC Loma e As Gêmeas Lacração,Envolvimento,Produtora X,2,63,12,626391,146526
111,spotify:track:1qDZnViQgUItsMpWLVwfGb,"ANAVITÓRIA, Matheus & Kauan",Fica,Universal Music Ltda.,20,96,53,625304,184280
112,spotify:track:1m1vw2OQTYHt9AukcIPs8x,Henrique & Diego,Escalada pra Jogar,Sony Music Entertainment,39,108,19,622789,186653
113,spotify:track:7KShGTrCjujjGb6rqGjd5r,Zé Neto & Cristiano,Status Que Eu Não Queria - Acústico,Som Livre,108,113,8,622328,149764
114,spotify:track:5KNi9XFap48ry4puG7rvqv,Ferrugem,Pra você acreditar - Ao vivo,WM Brazil,114,138,3,621236,203894
115,spotify:track:26gceVsA1ybT8qsX3aYLEn,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,29,102,52,620079,187146
116,spotify:track:2U94QDSo9N4e1iXrjo7KAB,Jorge & Mateus,Terra Sem CEP - Ao Vivo,Som Livre,30,104,9,617107,177380
117,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Pophouse Entertainment Group,117,-1,1,615923,176658
118,spotify:track:06ZpMjkNdIDKVf3mK29UiC,"Alok, Bruno Martini, Zeeba",Never Let Me Go,Universal Music Ltda.,5,109,51,615523,184070
