rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0BUkQGUXgcvf3gdCWYbtnJ","Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, Mc Rodrigo do CN, MC K9, mc pl alves","Oh Garota Eu Quero Você Só Pra Mim.","Mainstreet Records",1,2,8,"8649702"
2,"spotify:track:4pOGEJRVOuaa9oyy7qTGf6","Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","Fui Mlk","WMD",1,1,12,"8269821"
3,"spotify:track:7fW5TnCdNFhdPw7C2QakEO","Spydero","DtMF","Spydero",3,45,2,"7382677"
4,"spotify:track:77HhVmRv7IxDqkyMxElSrK","Anitta, Mc Danny, HITMAKER","Sei Que Tu Me Odeia","Universal Music Ltda.",4,8,4,"6782501"
5,"spotify:track:0NQyryTVbjGMtWMA1eSqIn","J. Eskine, Alef Donk","Resenha do Arrocha","Latin Brega by HITLAB Records",4,6,10,"6167383"
6,"spotify:track:6VH6SBNNL2RVWwImq046ce","Boladin 211, Dejinha, MC Rick, DJ AL4DDIN","Penélope Charmosa 2","Kave",5,5,5,"6136874"
7,"spotify:track:6Kyl2nFgU0J8WBlbBvDv6g","Grupo Menos É Mais","Coração Partido (Corazón Partío) - Ao Vivo","Som Livre",1,9,24,"5912079"
8,"spotify:track:6x6EA3N9xXgptSakS7VZUg","GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes","FANTASMA (versão GORDÃO DO PC)","Alt Music",8,12,7,"5464949"
9,"spotify:track:3TnSAp3TfGMYptOqv234uK","MC Tuto, Grelo","Do Job","Sonar Music",9,14,13,"5223990"
10,"spotify:track:6s1kzj4EbhFLXbuAGJbhbn","MC Tuto, DJ Glenner","Barbie","Sonar Music",1,13,17,"5174903"
11,"spotify:track:280QfKhmWGn3LbyB39aA7u","Léo Foguete","Cópia Proibida","Acertei Produções",5,11,15,"4984223"
12,"spotify:track:5ZLUm9eab8y3tqQ1OhQSHI","Lady Gaga","Abracadabra","Interscope Records",12,33,2,"4653836"
13,"spotify:track:7pBPXkaVQaP3Y3Wwfkpvbn","Hugo & Guilherme, Wesley Safadão","Mentirosa - Ao Vivo","Som Livre",6,10,8,"4506846"
14,"spotify:track:4eqOz5gdCYww9GB5q3q1pU","DJ Douglinhas, DJ Miller Oficial, MC Torugo","Puta É Só um Detalhe","DJ DOUGLINHAS",13,15,7,"4469993"
15,"spotify:track:3WxetTBTlpfyknxJfPQ7eQ","MC Cebezinho, Dj Yuri Pedrada, Love Funk","Observando Essa Salada","Love Funk",15,36,3,"4440132"
16,"spotify:track:4y93vvzu2h8MITw7YyUTcI","Henrique & Juliano","Última Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,19,20,"4314228"
17,"spotify:track:1l0wjEdL5zYutUW8tVFiZO","Mc Negão Original, DJ Japa NK, DJ Guh Mix","Medley de Igaratá 3","Cria Hit BR",10,16,14,"4279049"
18,"spotify:track:4seW5sDVICaZw34NzrHPm0","Nuzio Medeiros, Henry Freitas, Kadu Martins","Tando","Nuzio Medeiros",1,3,9,"4228612"
19,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",5,21,26,"4225692"
20,"spotify:track:456hxgSVUAJVgPV0UncG68","DENNIS, Luísa Sonza","MOTINHA 2.0 (Mete Marcha)","Sony Music Entertainment",20,31,2,"4225616"
21,"spotify:track:2cGRf9skACWnKRK1eLYBJn","Guilherme & Benuto","Sujeito Homem - Ao Vivo","Sony Music Entertainment",18,32,17,"4116065"
22,"spotify:track:1RkyWVwtYMAChNGZYluilS","Felipe e Rodrigo","Banquinho (Ao Vivo)","MK Records",17,17,11,"4089397"
23,"spotify:track:0arxXBXzv96Q449DK1SmiX","BK, Kolo, Evinha","Cacos De Vidro (sample: Esperar pra Ver)","Gigantes",23,55,2,"3960716"
24,"spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f","NATTAN, Léo Foguete","Última Noite","Nattan",8,26,17,"3914977"
25,"spotify:track:3cwVKjzKSTfvacYJF6Tkub","Léo Foguete","Última Noite - Solo","Acertei Produções",5,22,18,"3887236"
26,"spotify:track:6ejIcf1OdUmtOJ7fpFcEXo","Mc Negão Original, DJ Guh Mix","Medley de Igaratá 4","Cria Hit BR",26,-1,1,"3882773"
27,"spotify:track:6dBNHXIJLpsgPlLroF4tf1","MC Dricka, DJ S2K","Vou Raspar Seu Bigodin","Som Livre",27,34,3,"3841791"
28,"spotify:track:2TSYxcrcrtLpdbsLY9NmzL","Simone Mendes","Me Ama Ou Me Larga - Ao Vivo","Universal Music Ltda.",28,81,2,"3789856"
29,"spotify:track:4jUZymsR3lkia9wkP0o9cX","DJ TOPO, Mc Livinho","MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","DJ TOPO",6,25,19,"3773215"
30,"spotify:track:0UGGLKM970ymsBBN5TKjsD","MC Tuto, DJ Oreia","2025","Sonar Produtora",11,23,7,"3730078"
31,"spotify:track:7HrDxxY2b7vOKxJHtqdXN6","Henry Freitas, Mc Th","Imã de Problema","Sony Music Entertainment",2,7,19,"3638623"
32,"spotify:track:6RzcNTnS02dnqoQMdTkQwi","Brenno & Matheus, DJ Ari SL","Descer Pra BC","New Music",1,24,12,"3603333"
33,"spotify:track:2gfn28JSINCJGLrUimmu0l","Jorge & Mateus","Cantada Boba - Ao Vivo","Som Livre",11,20,14,"3557815"
34,"spotify:track:5TOvA5Uhxti7FPh0EIdClV","MC LUUKY, DJ JB Mix","Malvadinho","EDITORA E GRAVADORA A BASE RECORDS",1,29,15,"3270916"
35,"spotify:track:2ciksfz6WZKfqoMVrWq8Vb","Luan Pereira, Léo Foguete","UM PALMO - Ao Vivo","Som Livre",23,28,9,"3203561"
36,"spotify:track:4xyIg09M1MhiohypbUdeYt","Lauana Prado, Simone Mendes","Saudade Burra - Ao Vivo","Universal Music Ltda.",35,35,5,"3172609"
37,"spotify:track:7shkORZD3NNi6waqw7eIqT","Gusttavo Lima","Proibido Terminar - Ao Vivo","Sony Music Entertainment",37,-1,1,"3172388"
38,"spotify:track:5rHhO6SBSzo3E9m3KHyCtt","Murilo Huff, Ana Castela","Peça Íntima","M Show",8,37,18,"3122285"
