rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7G2XZhDNHo7SSDWSVxC0UT","Anitta, MC Kevinho","Terremoto","WM Brazil",1,-1,1,"4951210"
2,"spotify:track:5EKHbW7mXcAR4hCyS3YXjb","Felipe Araújo, Ferrugem","Atrasadinha - Live","Universal Music Ltda.",1,1,20,"3949231"
3,"spotify:track:1T7aSWZQIorPMzRT8jTMXc","Marília Mendonça","Bebi Liguei - Ao Vivo","Som Livre",3,6,8,"3572840"
4,"spotify:track:2qkNnJvQvhLiZ63X1L3eFz","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",2,3,34,"3464037"
5,"spotify:track:5yH8pYxNckOU1cxfPsMIaz","DENNIS, MC Kevinho","Agora é Tudo Meu","Sony Music Entertainment",3,4,9,"3374544"
6,"spotify:track:7wMAgaPiKzTNxpDWu2BPfk","Gabriel Diniz","Jenifer","Universal Music Ltda.",1,2,14,"3253682"
7,"spotify:track:2lAyctg5FocS67eksHoyIg","Márcia Fellipe, Jerry Smith","Quem Me Dera","Universal Music Ltda.",4,5,16,"3229327"
8,"spotify:track:3Hb9kUdm4yf839Fle4RIdT","MC L da Vinte, MC Gury, DJ Swat","Parado no Bailão","Onerpm",1,7,19,"2935044"
9,"spotify:track:5Wmg5LPPJnbMsKA9fthM3l","Simone & Simaria, LUDMILLA","Qualidade De Vida - Ao Vivo","Universal Music Ltda.",8,8,4,"2810825"
10,"spotify:track:0IQCOAw9ZAI6WnXIrl481F","Mc Livinho, Rennan da Penha","Hoje Eu Vou Parar Na Gaiola","GR6 Music",10,16,13,"2708938"
11,"spotify:track:2X8sssaxS5GReg6945B6RW","Wesley Safadão","Só Pra Castigar","Wesley Safadao",4,9,21,"2681688"
12,"spotify:track:7KdcbYcVF8LkQeQcTYOixJ","Luan Santana, MC Kekel","Vingança - Ao Vivo","Som Livre",12,12,21,"2459770"
13,"spotify:track:7FiIQXpIeLo3ITfGGpb8PB","MC Kevin o Chris, FP do Trem Bala","Vamos pra Gaiola","ADPAR Produções",13,14,4,"2439715"
14,"spotify:track:7rLegaz7zKB6EtDNzcslKE","MC Kevin o Chris, DENNIS","Medley da Gaiola - DENNIS Remix","Sony Music Entertainment",4,11,23,"2395314"
15,"spotify:track:1qCLx3nX25NuhfPjM5E1qV","Melim","Ouvi Dizer","Universal Music Ltda.",13,13,29,"2361810"
16,"spotify:track:0kCqaybZgYcLYxzZymmBoc","Henrique & Juliano","Quem Pegou, Pegou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",7,10,24,"2349556"
17,"spotify:track:0XEJ7eph2IWFYZc73Jm3n2","Diego & Victor Hugo","Infarto","Sony Music Entertainment",17,29,13,"2281750"
18,"spotify:track:14msK75pk3pA33pzPVNtBF","Ariana Grande","7 rings","Republic Records",9,15,3,"2162595"
19,"spotify:track:5eMmT4Ava5BGThju0AD8vQ","Gusttavo Lima","Cem Mil - Ao Vivo","Sony Music Entertainment",19,75,15,"1997382"
20,"spotify:track:13Rf6RaZT13TW4xLQR3MQr","MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv","Poesia Acústica #6 Era uma Vez","Pineapple StormTV",18,19,6,"1976681"
21,"spotify:track:2H1liABu20HXBOmbt5SQz1","Marília Mendonça","Ciumeira - Ao Vivo","Som Livre",1,18,24,"1947980"
22,"spotify:track:0E5S49GCejjIo9Bjmo5Q4z","Marília Mendonça","Sem Sal - Ao Vivo","Som Livre",20,23,15,"1939962"
23,"spotify:track:7LPR6AdkOQR9WpEixCGNCk","Lexa, MC Lan","Sapequinha","Som Livre",12,25,23,"1896746"
24,"spotify:track:0PaAB17axL9hn88mHiw8g0","Humberto & Ronaldo, Jerry Smith","Não Fala Não pra Mim","Humberto e Ronaldo",5,17,31,"1869340"
25,"spotify:track:3o67Yt3Ua1qlSNV22zWUAn","Maiara & Maraisa, Zé Neto & Cristiano","Traí Sim - Ao Vivo","Som Livre",18,22,10,"1839104"
26,"spotify:track:4eB8rsNNm5791m3uvEBNLR","Zé Neto & Cristiano","Estado Decadente - Acústico","Som Livre",10,20,4,"1833754"
27,"spotify:track:3mNmUjoDHYDYj08IaRPtg0","Lucas Lucco, Wesley Safadão","Posto 24h (feat. Wesley Safadão) - Ao Vivo","Sony Music Entertainment",26,26,16,"1824583"
28,"spotify:track:1IJH7QjV5V99eJBtKXqGXE","Zé Neto & Cristiano","Largado Às Traças - Ao Vivo","Som Livre",1,21,38,"1819514"
29,"spotify:track:4xc6RrWzEOdprPqYn9Cyen","DENNIS, MC G15","Só Você","Sony Music Entertainment",2,24,28,"1812941"
30,"spotify:track:0H8CBal2Dcu5Yc001VotZN","IZA","Dona de mim","WM Brazil",26,35,19,"1703678"
31,"spotify:track:2PMLdLt5QeOuOgxfAvx1in","Luan Santana, Jorge & Mateus","Sofazinho - Ao Vivo","Som Livre",6,28,21,"1681935"
32,"spotify:track:2dmGj5Nf01FcR6N4HPzAbL","Yasmin Santos","Saudade Nível Hard","Sony Music Entertainment",7,27,26,"1659948"
33,"spotify:track:5MMrkwK6AgNAsgHVdC7daZ","Dilsinho","Péssimo Negócio (Ao Vivo)","Sony Music Entertainment",33,38,14,"1644711"
34,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",3,32,37,"1628297"
35,"spotify:track:1KFN3kB4hc6r7ILpifFsqf","Anitta","Veneno","WM Brazil",1,33,13,"1607179"
36,"spotify:track:51HrDv54pSe1IqynORNXBd","MC Kevinho, MC Kekel","O Bebê","KondZilla",2,30,22,"1594372"
37,"spotify:track:4HTrlT5mmxPaZZKs4JSPeI","Mc Don Juan","To Gostando Tanto de Você","GR6 Music",37,37,10,"1515967"
38,"spotify:track:6zdrUt0j8guhZfcSF6X2Sb","POCAH, MC Mirella","Quer mais?","WM Brazil",34,36,13,"1490836"
39,"spotify:track:3fLqmaO4vvZpFZSZy52VMp","Lagum, Ana Gabriela","Deixa (feat. Ana Gabriela)","Sony Music Entertainment",28,39,35,"1480244"
40,"spotify:track:7E5cJjrgYLHo13pI0hpmWw","Wesley Safadão","Não Atende Não - Ao Vivo","Wesley Safadao",40,94,8,"1428217"
41,"spotify:track:7oEr56KG6odStlQH0nvdyr","Gustavo Mioto","Solteiro Não Trai - Ao Vivo","Gustavo Mioto",40,40,9,"1405577"
42,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",26,45,19,"1392500"
43,"spotify:track:74n5d5M21JnC4WJ6gdkggK","Jorge & Mateus","Propaganda - Ao Vivo","Som Livre",2,44,50,"1329106"
44,"spotify:track:2odzriVVZBwYOiYJEj30tm","Clau, Cortesia Da Casa, Haikaiss","Pouca Pausa","Universal Music Ltda.",8,41,34,"1291668"
45,"spotify:track:1xyVMQx51Kab6eLVtE6twx","Lauana Prado, Maiara & Maraisa","Cobaia","Universal Music Ltda.",37,42,26,"1291162"
46,"spotify:track:36UiRg8wGUOFC3E0gdyvFA","Vitor Kley, Bruno Martini","Morena","Midas Music",46,50,24,"1272990"
47,"spotify:track:7uU04pPMnKELpv8mIJ3yLa","Gusttavo Lima","Zé da Recaída - Ao Vivo","Sony Music Entertainment",23,31,15,"1261073"
48,"spotify:track:67B2zQQTGWplLAnOHMigke","Diego & Arnaldo","Regras - Ao Vivo","Sony Music Entertainment",27,49,8,"1211960"
49,"spotify:track:3HEb6Y5dv8PgD6JgsIQNac","Zé Neto & Cristiano","Bebida Na Ferida - Ao Vivo","Som Livre",25,48,38,"1194422"
50,"spotify:track:2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","Republic Records",7,43,14,"1192967"
51,"spotify:track:4NzMOnvSJVNKF7nw5NkXIP","Billie Eilish","bury a friend","Darkroom/Interscope Records",51,-1,1,"1181393"
52,"spotify:track:6pgoGpBkKUvXrrU95j0khl","Henrique & Juliano","Cidade Vizinha (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,34,20,"1174525"
53,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Joytime Collective",45,81,25,"1172620"
54,"spotify:track:2BF6mQdYAkLmeRQmX7YyPy","Baco Exu do Blues, 1LUM3","Me Desculpa Jay Z","999",27,55,11,"1162112"
55,"spotify:track:28SWsF1IQxfc9bP5yua35K","Lexa, Gloria Groove","Provocar","Som Livre",55,58,11,"1141654"
56,"spotify:track:2PADJK4rhdklqFLQFa5oMX","Atitude 67","Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017","Universal Music Ltda.",15,52,59,"1133154"
57,"spotify:track:0vT797IpZpF5o1XLCnWCUL","Ferrugem, Bruno Cardoso","É natural (Participação especial de Bruno Cardoso) - Ao vivo","WM Brazil",36,51,26,"1125814"
58,"spotify:track:0NvJLuAz5qjO6FRegFcjGN","Matheus & Kauan","Cerveja, Sal E Limão","Universal Music Ltda.",58,66,5,"1112145"
59,"spotify:track:2Ab1wPTEqulaCGoBak1gUo","Matheus & Kauan, Anitta","Ao Vivo E A Cores","Universal Music Ltda.",1,47,39,"1104333"
60,"spotify:track:4fMjqKYYsvtT6Fvca8lGFl","Turma do Pagode","Sua Mãe Vai Me Amar","Turma do Pagode Produções Artísticas ltda.",42,54,30,"1051146"
61,"spotify:track:4mtHXZBOBMrZSI6jp3X9WJ","Henrique & Diego","Espelho Meu - Ao Vivo","Sony Music Entertainment",59,59,3,"1044971"
62,"spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr","Diego & Victor Hugo, Henrique & Juliano","O Alvo (feat. Henrique & Juliano) - Ao Vivo","Sony Music Entertainment",12,53,55,"1041074"
63,"spotify:track:6FWMkcaZyKS8I60zR6ro7h","MC Kevin o Chris","Dentro do Carro","ADpar",46,56,17,"1017376"
64,"spotify:track:5bp0iH4hXKrvwxi64oDGon","Maiara & Maraisa, Jorge & Mateus","Bebo Litro - Ao Vivo","Som Livre",64,114,4,"1002114"
65,"spotify:track:6HtVFR6WAeJRgYtleNcEE8","Lexa","Só Depois do Carnaval","Som Livre",65,-1,1,"1001292"
66,"spotify:track:2JVbZEpewmqNlSzmXJTx2E","Alok, Ina Wroldsen","Favela","Syco Music UK",4,46,25,"988273"
67,"spotify:track:1fyhyOy6iS9E2NckAzjmTo","Zé Neto & Cristiano","Status Que Eu Não Queria - Ao Vivo","Som Livre",6,60,38,"976551"
68,"spotify:track:5lYKob6hewwt3dcy5kWMfF","Oriente, Cynthia Luz, Delacruz","Praia do Rosa - Acústico","Sony Music Entertainment",61,61,10,"970569"
69,"spotify:track:4CdMz076UN8RyeWGQCdqFZ","Marília Mendonça","Bem Pior Que Eu - Ao Vivo","Som Livre",27,70,22,"966402"
70,"spotify:track:0E9ZjEAyAwOXZ7wJC0PD33","Dynoro, Gigi D'Agostino","In My Mind","Columbia/B1 Recordings",36,64,27,"964291"
71,"spotify:track:5sKnnEybrfzmShFEuvCoBN","João Gustavo e Murilo, Analaga","Lençol Dobrado","WM Brazil",71,71,14,"948574"
72,"spotify:track:4Da1U4No5kamKMoJ82RGan","Whadi Gama","Piscininha Amor","Sony Music Entertainment",72,129,3,"940090"
73,"spotify:track:5Yzb3sVRYO4kqHhy0iVs1K","LUDMILLA, Felipe Araújo","Clichê (Participação especial de Felipe Araújo)","WM Brazil",61,63,9,"917462"
74,"spotify:track:5bQ1HaDRZpOjq2etsPfu3O","UM44K, Luan Otten","Grupo bom","WM Brazil",52,62,8,"912104"
75,"spotify:track:3KkXRkHbMCARz0aVfEt68P","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Universal Records",67,68,13,"903354"
76,"spotify:track:0lCmp1Mws7I9K4a0OAgces","Mano Walter","Juramento do Dedinho","Som Livre",51,69,40,"901953"
77,"spotify:track:4Lxv5hGnHOUYBVeDgWgcaP","Zé Neto & Cristiano","Long Neck - Acústico","Som Livre",36,67,4,"879490"
78,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",30,72,19,"874510"
79,"spotify:track:4lvGHfDuzfv9uDTHMrRMiH","Vitor Kley","O Sol","Midas Music",9,78,48,"872458"
80,"spotify:track:2oezDpHysEKUuXSAuanT4M","Marília Mendonça","Passa Mal - Ao Vivo","Som Livre",77,77,9,"867417"
81,"spotify:track:1ELXy0IfF2iKYwnsUqbYIQ","Enzo Rabelo, Zé Felipe","Tijolinho por Tijolinho","Worldshow",65,65,17,"865876"
82,"spotify:track:4lEw9Id7kLDSJ6KRdaenM9","Felipe Araújo","Espaçosa Demais - Ao Vivo","Universal Music Ltda.",39,80,18,"837872"
83,"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Maroon 5, Cardi B","Girls Like You (feat. Cardi B) - Cardi B Version","Interscope Records*",36,88,36,"833281"
84,"spotify:track:3QkKCTSHnJlUag0GG9F1cN","Avine Vinny, Matheus & Kauan","Maturidade (feat. Matheus & Kauan)","XE Pop Produções Artísticas ltda-ME",69,76,12,"833271"
85,"spotify:track:0RBOFW5424gCCCZrgECbt6","Wesley Safadão, Anitta","Romance Com Safadeza","Som Livre",4,79,43,"823460"
86,"spotify:track:4SBQSroThFQ98U29IwnJ2g","Gloria Groove","Coisa Boa","SB MUSIC",54,118,4,"823169"
87,"spotify:track:3YelJnhTqmTU1d1x8rLt4I","DENNIS, Mc Livinho","Ninguém Conta Pra Ninguém","Sony Music Entertainment",82,82,2,"798217"
88,"spotify:track:5vbUG4Vo536Lyy6dwdY6Kg","Marcos & Belutti, Matheus & Kauan","Siga a Seta (feat. Matheus & Kauan) - Ao Vivo","Marcos & Belutti Produções Artísticas ltda. ME",21,83,26,"791764"
89,"spotify:track:220QqE38Qrmyrtyd5xqB8i","Pabllo Vittar","Seu Crime","Sony Music Entertainment",24,-1,5,"782804"
90,"spotify:track:37erXXnh4mlWE7mdO6EYOp","Marília Mendonça","Ausência - Ao Vivo | Acústico","Som Livre",38,91,47,"782804"
91,"spotify:track:3QtOsthM0N3gRfD3dkqbl4","DJ Zullu, Anitta, MC G15","Eu não vou embora","WM Brazil",91,102,7,"770551"
92,"spotify:track:2U94QDSo9N4e1iXrjo7KAB","Jorge & Mateus","Terra Sem CEP - Ao Vivo","Som Livre",30,86,50,"765735"
93,"spotify:track:0bQWrpOuFcxQlBMiZkfkB2","Marília Mendonça","Bye Bye - Ao Vivo","Som Livre",38,103,17,"761054"
94,"spotify:track:7kRhodBTcAQXGoZdTEw8fZ","Jão","Me Beija Com Raiva","Universal Music Ltda.",90,90,6,"759816"
95,"spotify:track:0EyxB6uQOUC4ex2tbJuu6m","Breno & Caio Cesar","Deixa Eu Te Chamar de Meu Amor","Som Livre",95,-1,1,"757719"
96,"spotify:track:6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","Republic Records",96,101,6,"752945"
97,"spotify:track:5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","Capitol Records",97,97,18,"751616"
98,"spotify:track:3xRicZvi4SnqWUpgfmB3Uy","Lucas Lucco","Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo","Sony Music Entertainment",88,96,15,"747864"
99,"spotify:track:4uD7ypL7pDmOiMiVX6TCCa","Mc IG","3 Dias Virado","GR6 Music",35,99,51,"732987"
100,"spotify:track:7qQV8fo97AFhrL9HPUeAsk","Fernando & Sorocaba, Maiara & Maraisa","Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo","Sony Music Entertainment",74,89,9,"732668"
101,"spotify:track:3MJHSt27qd1umxmtt4IVmu","UM44K","Nossa música","WM Brazil",82,106,36,"727270"
102,"spotify:track:5TUYLsiIi3tuvR2fCJjZUy","Jerry Smith","Kikadinha","Produtora X",15,100,23,"716209"
103,"spotify:track:3Exj9ecmWalLPR6wHSxDFf","Zé Neto & Cristiano","Whisky e Gelo - Acústico","Som Livre",40,92,4,"715703"
104,"spotify:track:1qDZnViQgUItsMpWLVwfGb","ANAVITÓRIA, Matheus & Kauan","Fica","Universal Music Ltda.",20,113,94,"708469"
105,"spotify:track:4cnNrOojGyU6J3OXqVTPIg","Mc Kevin, Mc Davi, Perera DJ","Pra Inveja É Tchau","GR6 Music",21,87,32,"706090"
106,"spotify:track:2srL4DYBekshpbprS6H0mO","1Kilo, Baviera, Knust, Pablo Martins","Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo","1Kilo Records",1,112,90,"703974"
107,"spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki","Sam Smith, Normani","Dancing With A Stranger (with Normani)","PLG - Capitol",60,85,4,"703561"
108,"spotify:track:2cbMXc0P5s271VwZOUk1Gb","Zé Neto & Cristiano","Mulher Maravilha - Ao Vivo","Som Livre",31,107,30,"700434"
109,"spotify:track:5M78WUOq5AjcDfLoj9yi6a","Jefferson Moraes, Maraisa","Oi Nego (Não Vai Dar Parte 3)","Som Livre",36,105,25,"699723"
110,"spotify:track:5KNi9XFap48ry4puG7rvqv","Ferrugem","Pra você acreditar - Ao vivo","WM Brazil",56,111,44,"698254"
111,"spotify:track:3eCofNVG97J3lRyNhh0zPP","Luísa Sonza","Boa Menina","Universal Music Ltda.",61,95,14,"688735"
112,"spotify:track:7tFiyTwD0nx5a1eklYtX2J","Queen","Bohemian Rhapsody - Remastered 2011","EMI",48,119,14,"676395"
113,"spotify:track:21ko2JKn0ynlRYLlAfIkPA","ZAAC","Sexta Do Mal","Universal Music Ltda.",104,110,4,"662042"
114,"spotify:track:1aJiwgm17FQbLnnnS3JVB7","UM44K, Luan Otten","Tudo que sonhamos","WM Brazil",64,98,6,"655920"
115,"spotify:track:4R5xvs5X0phd0EYWyGigju","Anitta","Medicina","WM Brazil",1,126,29,"651527"
116,"spotify:track:4oH03lpFiysmcWex1AyddD","Cynthia Luz, Mc Davi, Gaab, Pedro Lotto, Paiva Prod","Me Negaram Amor","YALLA",116,-1,24,"648724"
117,"spotify:track:1aqRJG36VbTp8E37W4cMGa","Mumuzinho","Eu Mereço Ser Feliz - Ao Vivo","Universal Music Ltda.",117,123,3,"647612"
118,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",38,128,105,"645919"
119,"spotify:track:6tuzPD1zPPvwMbGiD0TBay","MC WM","Fuleragem","WM Brazil",4,108,49,"644795"
120,"spotify:track:1R1HmdunvOnEK4bibKp7q5","Mc Davi, Mc Pedrinho","Bonita, Lindinha e Sagaz","GR6 Music",38,116,50,"643416"
121,"spotify:track:76KDy62J99FKu6ZsxMJy3j","MC Kekel, MC Rita","Amor de Verdade","KondZilla",1,125,45,"643207"
122,"spotify:track:7j5Bbkg5cHDkf0ETPGf2Uh","Fernando & Sorocaba","Cada um na Sua - Ao Vivo","Sony Music Entertainment",30,93,27,"642967"
123,"spotify:track:6yxYagNp6Gapd7jXmWzgVc","Marília Mendonça, Maiara & Maraisa","A Culpa É Dele - Ao Vivo | Acústico","Som Livre",8,130,48,"642278"
124,"spotify:track:7MPQNyAX02uIEQCRsC4sgc","Matuê, Predella","Banco","30PRAUM",87,115,3,"636677"
125,"spotify:track:1YUWhlQjFv7MQpcbb77zTL","Pineapple StormTv, Choice, Lord ADL, Tiago Mac, Sant, Maria, Slim Beat, Salve Malak","Poesia Acústica #3: Capricorniana","Pineapple StormTV",77,137,64,"636321"
126,"spotify:track:1ekX8JX7LF3AyxI0nyOzvB","Dilsinho, Luan Santana","Santo Forte (Ao Vivo) (feat. Luan Santana)","Sony Music Entertainment",111,158,8,"635436"
127,"spotify:track:6XuDrq67jkLcbzQN3tHRt8","Zé Neto & Cristiano","Sobrando Ausência - Acústico","Som Livre",46,121,4,"635264"
128,"spotify:track:126x7SdXVva2Dqh2is2CEe","Gusttavo Lima","Carrinho Na Areia - Ao Vivo","Sony Music Entertainment",63,136,15,"634784"
129,"spotify:track:3bR8wBqLky6b61ROJlaBEF","ANAVITÓRIA","Ai, Amor","Universal Music Ltda.",32,120,27,"633118"
130,"spotify:track:2Y73798F4zbbbvKT02fbtE","MC Kevin o Chris","Finalidade Era Ficar em Casa","ADpar",17,73,16,"628823"
131,"spotify:track:1F46LaY3gYpvL2r534FeWs","Gusttavo Lima","Respeita o Nosso Fim - Ao Vivo","Sony Music Entertainment",112,131,15,"628288"
132,"spotify:track:5hJJOWPZtBq15zVfWWM8lZ","Gabriel Diniz, Wesley Safadão","Acabou Acabou (Quando Eu Digo Que Acabou) - Live","Universal Music Ltda.",31,127,59,"624721"
133,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,140,109,"623366"
