rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,1,1,4,14251648,192755
2,spotify:track:1wubETHu3SeJHfbz9itEH0,Henrique & Juliano,Última Saudade (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,2,7,8066206,150449
3,spotify:track:63BroH3HiwxYD8T5qTZiJn,Gusttavo Lima,A Noite (La Notte) - Ao Vivo,Sony Music Entertainment,3,7,14,7810137,201557
4,spotify:track:3EJfFRgtbIYzBQdlc6PO9V,Maiara & Maraisa,Vai Lá - Ao Vivo em Goiânia,Work Show,4,8,7,7765472,140438
5,spotify:track:1YlfGwNizEKy299l1PVggn,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,1,3,11,7672433,195794
6,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Kako",A Danada Me Ligando,Love Funk,1,4,11,7060353,283636
7,spotify:track:3D06dCZbYilOFAB8kR5tYF,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,7,62,2,6739628,120115
8,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,"PEDRO SAMPAIO, Marina Sena",ESCADA DO PRÉDIO,WM Brazil,8,10,6,6454814,137272
9,spotify:track:3Na05ukzM1l7QXBqQmWyfo,Léo Foguete,Última Noite - Solo,Acertei Produções,5,6,5,6362495,154553
10,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,10,14,6,6149249,144923
11,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,5,9,13,5772909,251667
12,spotify:track:5rHhO6SBSzo3E9m3KHyCtt,"Murilo Huff, Ana Castela",Peça Íntima,M Show,8,11,5,5456999,169634
13,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,11,16,18,5118217,195572
