rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0bPP5cDG1ZnbAVCEa3ZbQ1","Grelo","Só Fé","Henrique & Juliano",1,1,3,"11750345"
2,"spotify:track:7l9Tq5phzkLnhWUyfp702G","Kaique e Felipe, Luan Pereira","Saveiro","Sony Music Entertainment",2,4,4,"7393715"
3,"spotify:track:5sKGmZDmkGwFed5dPpZpZL","Jorge & Mateus, Henrique & Juliano","Xonei","Som Livre",3,-1,1,"6640762"
4,"spotify:track:7xjV9rXbAUDCreKgx2pkGY","Mari Fernandez, Zé Felipe","Louco, Louco - Ao Vivo","Som Livre",4,26,5,"6580257"
5,"spotify:track:0S7o4sti5I5CAbbotTUzTM","Traia Véia, Luan Pereira","Wi-Fi - Ao Vivo","Show Mix.",2,2,5,"6332530"
6,"spotify:track:368hYqtNCKCAeUduMoSHhh","Clayton & Romário","Aproveita - Ao Vivo","Virgin Music Label And Artist Services (S&D)",2,5,10,"6187312"
7,"spotify:track:7IFsTX5H1sWcEl8joV0IdD","THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia","THE BOX MEDLEY FUNK 2","Sony Music Entertainment",1,6,17,"6002848"
8,"spotify:track:1NcqLEg2r2LXqMVbam2BJD","Matheus Fernandes, Matheus & Kauan","Triplex - Ao Vivo","Som Livre",4,7,11,"5783161"
9,"spotify:track:6m51sam9gIqRMbJEKW4ADe","Grelo","De Graça ou Pagando","Henrique & Juliano",9,29,3,"5536771"
10,"spotify:track:6NJzycLHOAh940pcqcUVp6","Gusttavo Lima","Morar Nesse Motel","Sony Music Entertainment",3,3,8,"5358485"
11,"spotify:track:106SKHXoytRADjpxHBkJpV","dj sv, Doug Hits, Manim Vaqueiro","Mtg Forró e Desmantelo","Doug Filmes",1,8,18,"5237355"
12,"spotify:track:6mTpK40yIRk1xGGNvRMHGg","Murilo Huff, Gustavo Mioto","Me Caiu Tão Bem - Ao Vivo","M Show",7,9,11,"5228601"
13,"spotify:track:0GbvYZsvz7bWyijBDESebX","Simone Mendes","Mulher Foda - Ao Vivo","Universal Music Ltda.",10,17,6,"4997973"
14,"spotify:track:6gjsnEQxLqVkieeloQTozN","Lou Garcia, Dj Luan Gomes","Não Fosse Tão Tarde - MTG Remix","Universal Music Ltda.",11,11,8,"4822021"
15,"spotify:track:4VNRWHoiKHZJIoQHPbmJIv","Felipe e Rodrigo","Gosta De Rua (Ao Vivo)","MK Records",1,16,20,"4632036"
16,"spotify:track:6u9tu5yRDTHpWlY86J1GDa","Yasmin Santos, Simone Mendes","Nem a Pau (feat. Simone Mendes) - Ao Vivo","Sony Music Entertainment",16,28,8,"4631625"
17,"spotify:track:7ldcYtMOjtX1eFVEYzj2kJ","Luísa Sonza, KayBlack","Sagrado Profano","Sony Music Entertainment",2,14,13,"4376201"
18,"spotify:track:4XaLEsmrRGSDkgd7qpn4Nl","MC LUUKY, MC Ryan SP, Dj Victor, Boladin 211, MC Vine7","Sempre na Simplicidade","EDITORA E GRAVADORA A BASE RECORDS",11,15,5,"4287001"
19,"spotify:track:7sAyqOe0BHySvFjSI5tnBA","Ícaro e Gilmar, Luan Pereira","Diferentona","MJ Records",19,31,6,"4286151"
20,"spotify:track:6W196uVRkmQFHbc1XV8DNk","CountryBeat, Félix, Léo Souzza","Sonho Dela (Cowboy)","CountryBeat",1,19,15,"4138754"
21,"spotify:track:6RjSXi9cPGroetXeNsWFGL","DJ TOPO, Seu Jorge, Mc Leozin, MC G15","MTG QUEM NÃO QUER SOU EU","DJ TOPO",1,20,15,"4087413"
22,"spotify:track:0agjQg7eWrwFtqBQRKu1CX","Zé Neto & Cristiano, Ana Castela","Foi Intenso - Ao Vivo","Som Livre",5,22,16,"4044717"
23,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",7,21,5,"4003234"
24,"spotify:track:1K14aw84e0i5IHFHkq7aNn","KayBlack, Murillo e LT no Beat","Mistérios","WM Brazil",5,10,5,"3973058"
