rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4QWumyD2uwiePBBha9XBHI","Felipe Amorim","No Ouvidinho","One Play",1,1,8,"5139494"
2,"spotify:track:6bTdZ7xfKp3NqqADJ8HLyj","Matuê, WIU, Teto","Vampiro","Sony Music Entertainment",1,2,7,"4939162"
3,"spotify:track:1K8AtBJXcdq5mywMnZuARP","Gusttavo Lima","Termina Comigo Antes - Ao Vivo","Sony Music Entertainment",3,3,7,"4889760"
4,"spotify:track:3sd2p4kE7xQmFH3lPnFl6h","Davi Kneip, Mc Frog, Dj Gabriel do Borel, Luísa Sonza","sentaDONA (Remix) s2","Davi Kneip",1,4,9,"4844191"
5,"spotify:track:2qmG7dokbGpDGD0T5wORWt","Matheus Fernandes, Xand Avião","Balanço da Rede","Som Livre",4,6,10,"4759006"
6,"spotify:track:0sjhY8nPIm6cPOQfyUPmJe","Luan Santana, Henrique & Juliano","ERRO PLANEJADO - Ao Vivo","Sony Music Entertainment",5,5,5,"4735090"
7,"spotify:track:6Zw25LRLP0j0MsezDFIUM4","Hugo & Guilherme, Marília Mendonça","Mal Feito - Ao Vivo","Som Livre",2,7,18,"4149880"
8,"spotify:track:5zNxUkUW9WiV5oyg6gh2wB","PEDRO SAMPAIO, Mc Pedrinho","DANÇARINA","WM Brazil",1,9,15,"3976070"
9,"spotify:track:7afaZ37wJJL6880z1NRgJS","Teto","Fim de Semana no Rio","Sony Music Entertainment",3,8,7,"3880935"
10,"spotify:track:3ShKPhFkexrwl7WoyTtNND","Rogerinho, Wesley Safadão","Tchuco Nela","AgitoFunk",10,18,5,"3842189"
11,"spotify:track:3ITkrUvAA6gzxer2UIom3P","Jorge & Mateus","Molhando o Volante","Som Livre",8,10,23,"3651766"
12,"spotify:track:53RxHysDJ0cjugMcPymwja","Luan Santana","ABALO EMOCIONAL - Ao Vivo","Sony Music Entertainment",6,11,15,"3573336"
13,"spotify:track:6Ulh9GPYz6JKdv04qc3q2U","João Gomes","Dengo","JG Shows",13,137,2,"3544567"
14,"spotify:track:4SIBZgMomGFnrIWjmq7Np8","L7NNON, Os Hawaianos, DJ Bel da CDD, DJ Biel do Furduncinho","Desenrola Bate Joga de Ladin - feat. DJ Biel do Furduncinho","Papatunes Records",9,12,6,"3296226"
15,"spotify:track:0NBgyml7T0IvUNbXIkcSpH","Xamã, Gustah, Neo Beats, Bagua Records","Malvadão 3","Bagua Records",1,14,24,"3253334"
16,"spotify:track:6Lk3kU7JcQ5dZ7jbmhJzQN","Zé Neto & Cristiano","Melhor Ser uma Saudade","Som Livre",13,13,16,"3115501"
17,"spotify:track:2wSCalnGOnXdAJC0Fn8OUY","George Henrique & Rodrigo, Marília Mendonça","Vai Lá Em Casa Hoje - Ao Vivo","Worldshow Promoções e Eventos",1,15,30,"3084421"
18,"spotify:track:71fwkaKdNrxiZZbkzSqmFJ","Anitta, Papatinho, MC Kevin o Chris, Mr. Catra, YG","Que Rabão (feat. Mr. Catra e YG)","Warner Records",18,23,5,"2988964"
19,"spotify:track:75fCsUnTiDelE4HMd06t4O","Mc Pepeu, DJ Swat, Doug Hits","Gostosinho Tu Cai","Doug Filmes",19,27,4,"2980849"
20,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",10,17,7,"2945377"
21,"spotify:track:4a0sqvCBo7aRIS4GzBQpnp","MC Braz, MC Tairon, Dj Win","Kikando e Me Olhando","Duetti",21,26,6,"2936500"
