rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3Hb9kUdm4yf839Fle4RIdT","MC L da Vinte, MC Gury, DJ Swat","Parado no Bailão","Onerpm",1,1,11,"3861045"
2,"spotify:track:5EKHbW7mXcAR4hCyS3YXjb","Felipe Araújo, Ferrugem","Atrasadinha - Live","Universal Music Ltda.",1,2,12,"3732262"
3,"spotify:track:2H1liABu20HXBOmbt5SQz1","Marília Mendonça","Ciumeira - Ao Vivo","Som Livre",1,3,16,"3457906"
4,"spotify:track:2lAyctg5FocS67eksHoyIg","Márcia Fellipe, Jerry Smith","Quem Me Dera","Universal Music Ltda.",4,4,8,"3075546"
5,"spotify:track:2X8sssaxS5GReg6945B6RW","Wesley Safadão","Só Pra Castigar","Wesley Safadao",4,5,13,"2992992"
6,"spotify:track:0PaAB17axL9hn88mHiw8g0","Humberto & Ronaldo, Jerry Smith","Não Fala Não pra Mim","Humberto e Ronaldo",5,8,23,"2649783"
7,"spotify:track:7rLegaz7zKB6EtDNzcslKE","MC Kevin o Chris, DENNIS","Medley da Gaiola - DENNIS Remix","Sony Music Entertainment",4,6,15,"2625747"
8,"spotify:track:0kCqaybZgYcLYxzZymmBoc","Henrique & Juliano","Quem Pegou, Pegou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",8,21,16,"2509906"
9,"spotify:track:51HrDv54pSe1IqynORNXBd","MC Kevinho, MC Kekel","O Bebê","KondZilla",2,10,14,"2363321"
10,"spotify:track:4xc6RrWzEOdprPqYn9Cyen","DENNIS, MC G15","Só Você","Sony Music Entertainment",2,11,20,"2349799"
11,"spotify:track:1IJH7QjV5V99eJBtKXqGXE","Zé Neto & Cristiano","Largado Às Traças - Ao Vivo","Som Livre",1,16,30,"2344914"
12,"spotify:track:1KFN3kB4hc6r7ILpifFsqf","Anitta","Veneno","WM Brazil",1,9,5,"2304267"
13,"spotify:track:2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","Republic Records",7,7,6,"2225393"
14,"spotify:track:2PMLdLt5QeOuOgxfAvx1in","Luan Santana, Jorge & Mateus","Sofazinho - Ao Vivo","Som Livre",6,14,13,"2152426"
15,"spotify:track:5yH8pYxNckOU1cxfPsMIaz","DENNIS, MC Kevinho","Agora é Tudo Meu","Sony Music Entertainment",15,-1,1,"2108326"
16,"spotify:track:2dmGj5Nf01FcR6N4HPzAbL","Yasmin Santos","Saudade Nível Hard","Sony Music Entertainment",7,15,18,"2092903"
17,"spotify:track:7LPR6AdkOQR9WpEixCGNCk","Lexa, MC Lan","Sapequinha","Som Livre",12,12,15,"2082691"
18,"spotify:track:74n5d5M21JnC4WJ6gdkggK","Jorge & Mateus","Propaganda - Ao Vivo","Som Livre",2,20,42,"1949862"
19,"spotify:track:0IQCOAw9ZAI6WnXIrl481F","Mc Livinho, Rennan da Penha","Hoje Eu Vou Parar Na Gaiola","GR6 Music",18,18,5,"1928750"
20,"spotify:track:1qCLx3nX25NuhfPjM5E1qV","Melim","Ouvi Dizer","Universal Music Ltda.",13,13,21,"1926620"
21,"spotify:track:2Ab1wPTEqulaCGoBak1gUo","Matheus & Kauan, Anitta","Ao Vivo E A Cores","Universal Music Ltda.",1,19,31,"1915070"
22,"spotify:track:6pgoGpBkKUvXrrU95j0khl","Henrique & Juliano","Cidade Vizinha (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,17,12,"1824732"
23,"spotify:track:2qkNnJvQvhLiZ63X1L3eFz","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",13,22,26,"1817011"
24,"spotify:track:7KdcbYcVF8LkQeQcTYOixJ","Luan Santana, MC Kekel","Vingança - Ao Vivo","Som Livre",24,35,13,"1783994"
25,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",3,23,29,"1651421"
26,"spotify:track:0E5S49GCejjIo9Bjmo5Q4z","Marília Mendonça","Sem Sal - Ao Vivo","Som Livre",26,30,7,"1649485"
27,"spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr","Diego & Victor Hugo, Henrique & Juliano","O Alvo (feat. Henrique & Juliano) - Ao Vivo","Sony Music Entertainment",12,28,47,"1619794"
28,"spotify:track:7uU04pPMnKELpv8mIJ3yLa","Gusttavo Lima","Zé da Recaída - Ao Vivo","Sony Music Entertainment",24,25,7,"1607393"
29,"spotify:track:2odzriVVZBwYOiYJEj30tm","Clau, Cortesia Da Casa, Haikaiss","Pouca Pausa","Universal Music Ltda.",8,24,26,"1553113"
30,"spotify:track:3fLqmaO4vvZpFZSZy52VMp","Lagum, Ana Gabriela","Deixa (feat. Ana Gabriela)","Sony Music Entertainment",28,29,27,"1504728"
31,"spotify:track:5TUYLsiIi3tuvR2fCJjZUy","Jerry Smith","Kikadinha","Produtora X",15,26,15,"1501906"
32,"spotify:track:1fyhyOy6iS9E2NckAzjmTo","Zé Neto & Cristiano","Status Que Eu Não Queria - Ao Vivo","Som Livre",6,34,30,"1468405"
33,"spotify:track:3HEb6Y5dv8PgD6JgsIQNac","Zé Neto & Cristiano","Bebida Na Ferida - Ao Vivo","Som Livre",25,37,30,"1451092"
34,"spotify:track:6tuzPD1zPPvwMbGiD0TBay","MC WM","Fuleragem","WM Brazil",4,36,41,"1441104"
35,"spotify:track:3o67Yt3Ua1qlSNV22zWUAn","Maiara & Maraisa, Zé Neto & Cristiano","Traí Sim - Ao Vivo","Som Livre",35,40,2,"1440797"
36,"spotify:track:0XEJ7eph2IWFYZc73Jm3n2","Diego & Victor Hugo","Infarto","Sony Music Entertainment",36,48,5,"1411354"
37,"spotify:track:2BF6mQdYAkLmeRQmX7YyPy","Baco Exu do Blues, 1LUM3","Me Desculpa Jay Z","999",27,27,3,"1410105"
