rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:43eRVwfXFkY3kXN4K47gNT,Luísa Sonza,Chico,Sony Music Entertainment,1,2,3,9753426,182112
2,spotify:track:64CovjRwInpOJW4PiGMprY,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,1,1,8,8429589,138461
3,spotify:track:4Z2i41GDQyu3KRpBavEnyR,Ana Castela,Solteiro Forçado - Boiadeira Internacional,AgroPlay do Brasil,3,5,10,6985375,194582
4,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,6,29,6973211,159322
5,spotify:track:54u86CmMqGI1rRuULlTqaB,Felipe Amorim,Toca o Trompete,One Play,2,4,8,6765353,163200
6,spotify:track:3XIXklO3e0uWUAUkOR7NLI,"Luan Pereira, Mc Daniel, MC Ryan SP",DENTRO DA HILUX,Som Livre,6,22,3,6601369,163013
7,spotify:track:0fABszUFNbNq9IW503Gj8v,"DENNIS, MC Kevin o Chris",Tá OK,Sony Music Entertainment,1,7,17,6296427,92093
8,spotify:track:7GScY8oE12cqTiNBzVQpUB,"Gusttavo Lima, Matheus & Kauan",Mala dos Porta-Mala - Ao Vivo,Sony Music Entertainment,8,8,9,6249051,153237
9,spotify:track:7lTVXJfNK4xaJSUXCUac6a,"Felipe Amorim, Mc Mika",Fode Bem,One Play,7,9,7,5903191,136615
10,spotify:track:4uqJelb9THHmJ3OCohg4ZJ,"AgroPlay, Ana Castela",Nosso Quadro,AgroPlay,1,11,32,5779990,173698
11,spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,Som Livre,3,10,9,5774413,200000
12,spotify:track:2uhw2oYbugGJbn10wipNX5,"Mc Livinho, DJ Matt D",Novidade na Área,MBB Diamond,1,12,12,5650210,120014
13,spotify:track:4hKLzFvNwHF6dPosGT30ed,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",Novo Balanço,Supernova Entertainment Under Exclusive License to UnitedMasters,2,13,17,5400315,140322
14,spotify:track:6AENBD8I0mDGglFqrRZGu7,"Gusttavo Lima, Ana Castela",Canudinho - Ao Vivo,Sony Music Entertainment,14,29,2,5192885,124511
15,spotify:track:3PqU6gHWUaBTtIZi5oxEJ7,Zé Neto & Cristiano,Um Mês E Pouco - Ao Vivo,Som Livre,15,17,12,5176431,171712
16,spotify:track:5WV6br0BPUzhJwyBty80s0,Juliette,Tengo,Virgin Music Label And Artist Services (S&D),4,18,6,5031805,129692
17,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,"Israel & Rodolffo, Mari Fernandez",Seu Brilho Sumiu - Ao Vivo,Som Livre,2,20,28,5018244,168840
18,spotify:track:51pxwIxDVCbFHW8oyJFQXD,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,19,33,4973053,178811
19,spotify:track:1mimc5QiUuwmVYdXkWvgOQ,"Luan Pereira, Gustavo Mioto",MOLETOM,Som Livre,9,16,11,4794013,207343
20,spotify:track:0t5cfOZxePTvuYXTywHzjH,"Luísa Sonza, Demi Lovato",Penhasco2,Sony Music Entertainment,3,3,3,4734445,173228
21,spotify:track:4zUFA8l78k4tCmoVuGtV8z,Luan Santana,MEIO TERMO - Ao Vivo,Sony Music Entertainment,10,21,14,4621724,175468
22,spotify:track:0redQHBfejmPUhonR5ppGC,"Guilherme & Benuto, Ana Castela, Adriano Rhod",Duas Três,Sony Music Entertainment,8,24,31,4525855,156942
23,spotify:track:7DkhndGTKaqkFxxKN7XlAh,"Guilherme & Benuto, Simone Mendes",Manda um Oi - Ao Vivo,Sony Music Entertainment,20,27,18,4498180,166490
24,spotify:track:0U9CZWq6umZsN432nh3WWT,"Mc Pedrinho, DJ 900","Gol Bolinha, Gol Quadrado 2",GR6 Music,3,26,14,4314987,117293
25,spotify:track:181TYnNi3wNGrdsCykmI4A,Luísa Sonza,A Dona Aranha,Sony Music Entertainment,15,15,3,4248173,124455
26,spotify:track:2exu569k07hUulN9CoPnMH,Luísa Sonza,Campo De Morango,Sony Music Entertainment,14,14,5,4146071,76248
27,spotify:track:4pWsXhLUdtBKlw9npIXZAl,Kadu Martins,Halls na Língua,Kadu Martins,9,23,17,4136952,192320
28,spotify:track:4ldcxPVAtih8alepJTu8Hx,"Mc IG, DJ WN","Faz Completo, Chefe",WM Brazil,25,25,5,4006706,127228
29,spotify:track:7r8yMaSOy4XmuhRz7iv1gi,Henrique & Juliano,Traumatizei (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,32,32,3827059,172005
30,spotify:track:3P2ubMyuL9NQOVU67TVCXA,"Melody, Naldo Benny, CANETARIA, MATHEUS ALVES","Love, Love",Melody,19,34,13,3723568,133385
31,spotify:track:1Z3QqD45wKKN6fUKBXSvcZ,"Diego & Victor Hugo, Luan Pereira",Pirulito Vermelho,Sony Music Entertainment,30,33,13,3679717,152085
32,spotify:track:4lL0M9HzNFspnIwj2WfU6c,"Gusttavo Lima, Wesley Safadão",Oi Vida - Ao Vivo,Sony Music Entertainment,31,41,7,3585358,132554
33,spotify:track:53PpijFATt35Zxfl6LTxoK,Marília Mendonça,Leão,Som Livre,1,37,40,3568634,166774
34,spotify:track:7G2yGMHlcPPTCDhMrAaMyZ,Ana Castela,Tô Voltando - (Boiadeira Internacional),AgroPlay,34,40,3,3528081,177327
35,spotify:track:4uLzGOlqSanpNS3htaUViY,Zé Neto & Cristiano,Pátio do Posto - Ao Vivo,Som Livre,19,38,25,3523705,178547
36,spotify:track:2nfnhFDhwMet9yZodpGfn3,Luan Santana,AMBIENTE ERRADO - Ao Vivo,Sony Music Entertainment,29,36,6,3521007,144307
37,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,37,52,11,3505851,133546
38,spotify:track:0nVpE03Iv9uioPSomEN5v0,Anitta,Funk Rave,Republic Records,24,-1,7,3499131,147201
39,spotify:track:4xAGuRRKOgoaZbMGdmTD3N,Zé Neto & Cristiano,Oi Balde - Ao Vivo,Som Livre,3,28,30,3386178,159158
40,spotify:track:0WrM1ON5poAsmKw3x5uPhD,Maiara & Maraisa,Narcisista - Ao Vivo,Som Livre,27,35,9,3350802,211200
