rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7EknynLJTt9YMm1HL37s5D","Grupo Menos É Mais, Simone Mendes","P do Pecado - Ao Vivo","Som Livre",1,1,15,"9090647"
2,"spotify:track:2GylVVMD21R4SqgAt8gGC5","Felipe Amorim, Vitão, BIN, Malibu","Eu Vou na Sua Casa","One Play",2,2,8,"8224730"
3,"spotify:track:5Nj2UVsxXAvhfYNpcre3al","Dj Caio Vieira, MC Meno K, Mc Rodrigo do CN","FAMOSINHA","BR MUSIC DIREITOS MUSICAIS LTDA.",1,3,13,"7522617"
4,"spotify:track:0mg7xsgu0pzcWFwk6Ckwdx","Diego & Victor Hugo","Tubarões - Ao Vivo","Sony Music Entertainment",1,4,26,"6702600"
5,"spotify:track:2ejSYn4SfoE07mXPlnYVED","Rafa e Junior, Hugo & Guilherme, DJ Ari SL","Ama Um Maloqueiro","WM Brazil",4,5,12,"6068280"
6,"spotify:track:2zxgWjSwtiMOz5xx3m2rr4","Felipe e Rodrigo","Caos De Alguém (Ao Vivo)","MK Records",6,6,4,"5591748"
7,"spotify:track:17tg01y3RhlfRKMnd333yL","Danilo e Davi","Apaga Apaga Apaga - Ao Vivo","Som Livre",1,7,40,"5130409"
8,"spotify:track:6Kyl2nFgU0J8WBlbBvDv6g","Grupo Menos É Mais","Coração Partido (Corazón Partío) - Ao Vivo","Som Livre",1,8,50,"4824367"
9,"spotify:track:25CffgwZg6vlUdCsHJijZo","Panda, Ícaro e Gilmar, MJ Records","Baqueado - Ao Vivo","MJ Records.",9,9,21,"4416594"
10,"spotify:track:0IBCX7PC9NcfFLuyoHxTNt","Zé Neto & Cristiano","Escondendo o Ouro - Ao Vivo","Som Livre",8,12,12,"4224937"
11,"spotify:track:4y93vvzu2h8MITw7YyUTcI","Henrique & Juliano","Última Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,11,46,"4129669"
12,"spotify:track:7tesyGMnAFNI0l2xaxcFKi","Henrique & Juliano","Saudade De Quem Eu Sou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",12,15,22,"3954331"
13,"spotify:track:4EVIYtNeI4O8h0lmE0wycC","Mc Pedrinho, Teko Bolado, Rizzi Get Busy, Tropa da W&S","Encosta na Parede","WMD",10,10,13,"3774946"
14,"spotify:track:3R8dmcSyROSR73XsdeSd7g","Clayton & Romário","Opa Cadê Eu - Ao Vivo","WM Brazil",4,16,27,"3657909"
15,"spotify:track:7yRlmQTjZ5pdtlq7ska9mj","Veigh, Supernova Ent","Artista Genérico","Supernova Entertainment",1,13,7,"3608113"
16,"spotify:track:3M4HJl7D77l86gL1QXGJHG","Lauana Prado, Simone Mendes","Saudade Burra - Ao Vivo","Universal Music Ltda.",11,14,31,"3404557"
17,"spotify:track:44CTudFZ0kbaIF9n0jk7oU","Matheus & Kauan, Ana Castela","Ilusão De Ótica - Ao Vivo","Universal Music Ltda (S&D)",13,17,29,"3390079"
18,"spotify:track:4W9nFl732s6NdToGaCfiSl","Guilherme & Benuto, Grupo Menos É Mais, Matheus Fernandes","Grau de Maluca - Ao Vivo","Sony Music Entertainment",18,22,6,"3381774"
19,"spotify:track:2QUl20UtEsH85livMYnbQr","Murilo Huff, Zé Neto & Cristiano","Veneno - Ao Vivo","M Show",5,19,22,"3356244"
20,"spotify:track:40WZQRA3T6WZFIgskIAAz7","Simone Mendes","Saudade Proibida - Ao Vivo","Universal Music Ltda.",1,20,19,"3346392"
21,"spotify:track:07kLShG3HTeLXTqnFCqNAJ","Henrique & Juliano","Amigo Da Minha Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",18,18,32,"3220068"
22,"spotify:track:5dcOxj5o672WzZCc7OOUkX","Felipe Amorim, Carol Biazin","Amor Traumatizado","One Play",22,24,3,"2949883"
23,"spotify:track:1N19UVD4GRBFT6UrDaX6rk","Turma do Pagode, Grupo Menos É Mais","Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo)","Sony Music Entertainment",23,35,55,"2898087"
24,"spotify:track:5k7JSycp97vL45zSOoUsTE","Henrique & Juliano","Seja Ex (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",20,29,46,"2892893"
25,"spotify:track:2j7IPPMZt5nE5R4r2AbKZ8","Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records","12 Horas / Pra Você Acreditar - Ao Vivo","MJ Records.",18,21,19,"2891840"
26,"spotify:track:3ZbetlcfZ0tgVWdvnRzuLB","Talita Mel, Xand Avião","Melzinho","Sua Música Digital",23,26,8,"2871429"
27,"spotify:track:0EfOfW72dE43humkvijiYq","Kaique e Felipe, Luan Pereira","Vacilona - Ao Vivo","Sony Music Entertainment",20,27,7,"2795386"
28,"spotify:track:1jxQFCC0ukN7AaUwXWK0N8","DJ Biel Divulga, DJ Dozabri, Mc Lekão","Tipo Nino Vs Kabrinha","Mandela Music",5,23,10,"2790131"
29,"spotify:track:1Vsh9frTSsEwqwcbvZpItT","Diego & Arnaldo, Zé Neto & Cristiano","Vai Cair Água - Ao Vivo","Som Livre",29,69,2,"2789500"
30,"spotify:track:708yXS1fLm1gAXFyIQxtX2","Henrique & Juliano","Romântico (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",25,31,41,"2747817"
31,"spotify:track:2Ue6w6xwej2hCCdHx7K3ue","Zé Felipe, Grelo","Bailão","Som Livre",25,25,3,"2729270"
32,"spotify:track:2TSYxcrcrtLpdbsLY9NmzL","Simone Mendes","Me Ama Ou Me Larga - Ao Vivo","Universal Music Ltda.",3,34,28,"2661535"
33,"spotify:track:10MsXPpQLz5ZrOEZxTtkIm","Ana Castela","Olha Onde Eu Tô","Ana Castela",15,30,11,"2645628"
34,"spotify:track:7GNbFvEP3uKNASe3oaLl8U","Mc IG, MC Ryan SP, Mc Negão Original, MC GP, DJ DAVI DOGDOG, DJ Japa NK, DU'L, MC Meno K, Mc guizinho niazi, Nickz Beatz, SiarBeats","Ta Rico Os Menino Do Gueto 🍀","WM Brazil",5,28,15,"2625640"
35,"spotify:track:3vpmGewnBcIfbm252E3Xx8","Luccas & Rodrigo, Vitor e Luan","Cara da Serenata - Live","L & R PRODUÇÕES",15,33,15,"2625549"
36,"spotify:track:6vGZfODFI1FxMImSUbdJhz","Zé Neto & Cristiano","Resumindo - Ao Vivo","Som Livre",17,36,12,"2610569"
37,"spotify:track:0pGsxpkJC9IwK93fmqEYXn","Grupo Menos É Mais","Aquele Lugar - Ao Vivo","Som Livre",37,37,26,"2609420"
38,"spotify:track:0HzmOYziBey06dFfxC0029","Diego & Victor Hugo","Dama do Baralho - Ao Vivo","Sony Music Entertainment",28,32,20,"2552394"
39,"spotify:track:0Im7To74Oqr1wWHqWmkPH1","Murilo Huff","Mulher Sem Ciúme - Ao Vivo","M Show",9,39,11,"2439407"
40,"spotify:track:64dVFcA71XYsuqTYgIWzqf","DJ Arana, Mc Diguinho, Mc Buret, MC D2 DA BAIXADA","Senta Olhando Pra Mim","JB MUSIC",40,49,6,"2403264"
41,"spotify:track:4Hk1gmBr2KVEXr3hHwSgUi","DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15","Mãe Solteira","FORTAL MUSIC",1,38,18,"2366574"
42,"spotify:track:280QfKhmWGn3LbyB39aA7u","Léo Foguete","Cópia Proibida","Acertei Produções",5,40,41,"2325686"
43,"spotify:track:3p58wJmZqIc9RjsdeZ5Jfq","Mc Negão Original, MC Jvila, MC Willian, DJ Japa NK, MC Meno K, DJ Guh Mix","Vou pela Madrugada","Cria Hit BR",43,72,5,"2307636"
44,"spotify:track:2gfn28JSINCJGLrUimmu0l","Jorge & Mateus","Cantada Boba - Ao Vivo","Som Livre",11,41,40,"2298597"
45,"spotify:track:2ZrC9CTs01XkbFPtLbpHzl","Mc Jacaré, DJ JHOW BEATS","Senta e Cala a Boca","Croco Hits",10,42,19,"2291785"
46,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",30,45,18,"2287681"
47,"spotify:track:3wBaigHNAAsg2MnXIfNRSu","Diego & Victor Hugo, Lauana Prado","Camisola e Fio - Ao Vivo","Sony Music Entertainment",41,47,9,"2280756"
48,"spotify:track:79Wou8NwYEFzTyDQudjENF","Diego & Victor Hugo","Desbloqueado - Ao Vivo","Sony Music Entertainment",17,43,56,"2238853"
49,"spotify:track:5QbtKOsjbEGkx0GMiQGBZt","fhop music, Hamilton Rabelo","Tu és + Águas Purificadoras - Ao Vivo","FHOP Music",48,54,72,"2204034"
50,"spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG","Henrique & Juliano","De Trás Pra Frente (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,52,148,"2119244"
51,"spotify:track:1VpOT1TfTivUmFjSGSRt1U","MC LUUKY, MC Jvila, DJ Dael","Olha pra Cara de Quem Te...","EDITORA E GRAVADORA A BASE RECORDS",21,55,22,"2109701"
52,"spotify:track:4wrdKvEGtm1dJfcuiiRVBo","Fernando & Sorocaba, Murilo Huff","Já Vai Sabendo - Ao Vivo","F&S Producoes Artisticas",52,81,4,"2085136"
53,"spotify:track:5aMgTcyBPH90hWHhbNKTwR","Diego & Victor Hugo","Entregador de Flor - Ao Vivo em Brasília","Sony Music Entertainment",4,44,48,"2076426"
54,"spotify:track:4pOGEJRVOuaa9oyy7qTGf6","Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","Fui Mlk","WMD",1,51,38,"2076203"
55,"spotify:track:1RnPdd7EKKhKN3E4o4DRsh","Repsaj, MXZI, ATLXS, Mc Jhey","MONTAGEM BAILÃO","repsaj",21,50,16,"2076168"
56,"spotify:track:4f0aDk7HX37SfzerfznYlr","Grupo Menos É Mais, Matheus Fernandes","Lapada Dela - Ao Vivo","Som Livre",4,58,129,"2073315"
57,"spotify:track:0lTCXzpd3WL5FsPsrO2W4W","Israel & Rodolffo","Não, Mas Quase - Ao Vivo","Som Livre",46,99,18,"2068997"
58,"spotify:track:1jweGFaVZxEVrOHKsLpPY4","Grupo Menos É Mais","Adorei - Ao Vivo","Som Livre",52,57,43,"2065577"
59,"spotify:track:2LzXPUzL9sgeRl9a5miHMA","tarisiix, fire hair, WenHard","OUTRA","NOISQTA",36,66,17,"2049666"
60,"spotify:track:7tz0PRdO9wOCHL5wr8Rne4","Gustavo Mioto, Ana Castela","Princesa - Ao Vivo","Universal Music Ltda.",28,48,10,"2040989"
61,"spotify:track:4MF0VMffyxHsy3GZwwUnAs","Matuê","A Morte do Autotune","30PRAUM",52,59,71,"2013017"
62,"spotify:track:4VNRWHoiKHZJIoQHPbmJIv","Felipe e Rodrigo","Gosta De Rua (Ao Vivo)","MK Records",1,53,71,"1989729"
63,"spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG","MC Jvila, Mc Negão Original, DJ Dael, DJ Guh Mix","Pirocada Quente","Legenda Records",11,64,26,"1910681"
64,"spotify:track:3c3JcAioFbRXXWQwkdfmZH","Lipinho Oficial, Vinicin, Surfista, Ryuchi, Ian Durso, JVMVO","Veterano","Sony Music Entertainment",55,108,7,"1910174"
65,"spotify:track:4v6SAnzwEr7s2m0gFQnJFJ","Diego & Victor Hugo","Áudio - Ao Vivo em Brasília","Sony Music Entertainment",27,46,77,"1909040"
66,"spotify:track:20SZqmvNMjAj4owskMbgs7","Vitor Limma, Yan","Meu Jeito de Amar / Final de Tarde - Ao Vivo","3 Desejos Produções Artísticas",66,105,2,"1884211"
67,"spotify:track:035Q417M83JnP3wvSlyFEK","Julliany Souza","Quem É Esse? - Ao Vivo","Julliany Souza",62,62,22,"1880143"
68,"spotify:track:2De1EHbIhepIVLHZ16bySE","Veigh, Supernova Ent","Talvez você precise de mim","Supernova Entertainment",34,83,7,"1874466"
69,"spotify:track:65vJAh07BdwurqR9SRa6f8","Ferrugem, Sorriso Maroto","Apaguei Pra Todos - Ao Vivo","WM Brazil",17,71,69,"1858269"
70,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",5,65,52,"1845833"
71,"spotify:track:5bPVaf87iW31GGfmk2yqsd","Dj Guuh, Mc Rodrigo do CN","VAI NO CHÃO BANDIDA","Prodok Music Group",54,63,6,"1832274"
72,"spotify:track:4ezkuoSMXQl5pS1pgIUHg2","Pedro Paulo & Alex","Vish, Aff, Putz, Nossa","WM Brazil",72,-1,17,"1823399"
73,"spotify:track:0wuxPTUfoJ3ewswrO1oj0l","Mari Fernandez","Pé na Rua - Ao Vivo","Som Livre",73,155,2,"1822374"
74,"spotify:track:4jUZymsR3lkia9wkP0o9cX","DJ TOPO, Mc Livinho","MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","DJ TOPO",6,61,45,"1795296"
75,"spotify:track:7pkpWcko6KEZANj0xKsCsu","Matheus & Kauan","Cronômetro - Ao Vivo","Universal Music Ltda (S&D)",15,73,58,"1793464"
76,"spotify:track:4HQByPPgZOGbzvgJFZX61K","Diego & Victor Hugo, Henrique & Juliano","O Alvo (feat. Henrique & Juliano) - Ao Vivo","Sony Music Entertainment",12,60,87,"1791559"
77,"spotify:track:1h0yBDChztCJRTqmI5U6ou","MORADA","É Tudo Sobre Você / Ser Mudado - Ao Vivo","Onimusic",59,68,23,"1780021"
78,"spotify:track:7oIrgnR8LIkuFPJPITmGAE","Nair Nany, Dimy Francisco, Eunice Zumbuca","Melhor Amigo / O Que Seria de Mim (feat. Dimy Francisco & Eunice Zumbuca) - Jesus Tá Lá","Nair Nany",67,67,3,"1768402"
79,"spotify:track:3cwVKjzKSTfvacYJF6Tkub","Léo Foguete","Última Noite - Solo","Acertei Produções",5,79,44,"1750104"
80,"spotify:track:094IjHeVUviN4aBnSXYsuj","Nakama, ΣP","DIA DELÍCIA","Nakama",51,78,9,"1741332"
81,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",81,89,6,"1738342"
82,"spotify:track:7MnT7msJZg3XBAS0OTfGrB","Legião Urbana","Tempo Perdido","EMI Brazil",72,86,84,"1731093"
83,"spotify:track:4PiA2gsPjf5jD1zlv1DeyH","Gustavo Mioto, Grupo Menos É Mais","Nada Com Nada - Ao Vivo","Universal Music Ltda.",15,80,36,"1717237"
84,"spotify:track:7KTYk6K4TSK56iNecGe2R2","DJ Biel Divulga, DJ Dozabri, Mc Lekão","Fica De Quatão","TREM",45,74,13,"1708345"
85,"spotify:track:7McCAKExE8KsI2q4Y8wx4U","Murilo Huff, Marília Mendonça","Dois Enganados","M Show",49,70,157,"1684007"
