rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:17tg01y3RhlfRKMnd333yL","Danilo e Davi","Apaga Apaga Apaga - Ao Vivo","Som Livre",1,2,26,"6987420"
2,"spotify:track:6Emsu0BaMpG0ilZCRT8KHZ","Diego & Victor Hugo","Tubarões - Ao Vivo","Sony Music Entertainment",1,1,12,"6951417"
3,"spotify:track:6lrQgEPTuOKyvn4bQJuaRU","Luan Pereira, MC Tuto, Grelo","NÃO ERA LOVE","Som Livre",3,5,5,"5971531"
4,"spotify:track:40WZQRA3T6WZFIgskIAAz7","Simone Mendes","Saudade Proibida - Ao Vivo","Universal Music Ltda.",3,3,5,"4857008"
5,"spotify:track:6v46jy0bNem1EIbjtfJyee","Luan Santana, Léo Foguete","DONA - Ao Vivo","Sony Music Entertainment",5,12,2,"4794833"
6,"spotify:track:4Hk1gmBr2KVEXr3hHwSgUi","DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15","Mãe Solteira","FORTAL MUSIC",1,4,10,"4733730"
7,"spotify:track:2LHNTC9QZxsL3nWpt8iaSR","Lady Gaga","Abracadabra","Interscope Records",7,83,14,"4570613"
8,"spotify:track:2tUIRX4wK0COoKEorOdEpZ","Murilo Huff, Zé Neto & Cristiano","Veneno - Ao Vivo","M Show",5,6,8,"4350236"
9,"spotify:track:4y93vvzu2h8MITw7YyUTcI","Henrique & Juliano","Última Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,7,32,"4192788"
10,"spotify:track:5aMgTcyBPH90hWHhbNKTwR","Diego & Victor Hugo","Entregador de Flor - Ao Vivo em Brasília","Sony Music Entertainment",10,21,34,"4186240"
11,"spotify:track:6Kyl2nFgU0J8WBlbBvDv6g","Grupo Menos É Mais","Coração Partido (Corazón Partío) - Ao Vivo","Som Livre",1,9,36,"4160319"
12,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",5,27,38,"3904584"
13,"spotify:track:0WFA9Klvxj0rFc9YFe7Zgv","Mc IG, MC Ryan SP, Mc Negão Original, MC GP, DJ DAVI DOGDOG, DJ Japa NK, DU'L, MC Meno K, Mc guizinho niazi, Nickz Beatz, SiarBeats","Ta Rico Os Menino Do Gueto 🍀","WM Brazil",13,-1,1,"3878692"
14,"spotify:track:3R8dmcSyROSR73XsdeSd7g","Clayton & Romário","Opa Cadê Eu - Ao Vivo","WM Brazil",13,13,13,"3872160"
15,"spotify:track:0QkWikH5Z3U0f79T9iuF6c","Lady Gaga","Judas","Interscope",15,-1,1,"3622852"
16,"spotify:track:2TSYxcrcrtLpdbsLY9NmzL","Simone Mendes","Me Ama Ou Me Larga - Ao Vivo","Universal Music Ltda.",3,10,14,"3596684"
17,"spotify:track:3M4HJl7D77l86gL1QXGJHG","Lauana Prado, Simone Mendes","Saudade Burra - Ao Vivo","Universal Music Ltda.",11,14,17,"3510634"
18,"spotify:track:07kLShG3HTeLXTqnFCqNAJ","Henrique & Juliano","Amigo Da Minha Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",18,18,18,"3502404"
19,"spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG","MC Jvila, Mc Negão Original, DJ Dael, DJ Guh Mix","Pirocada Quente","Legenda Records",19,30,12,"3491381"
20,"spotify:track:4pOGEJRVOuaa9oyy7qTGf6","Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","Fui Mlk","WMD",1,15,24,"3396595"
21,"spotify:track:5AoOD6SAzOOE6jwxvRIBPq","Nego Trufa, Dj TC, DJ Japa NK","Baile do Panta","GRINGOS WORLD PRODUTORA",8,8,4,"3376354"
22,"spotify:track:2OMkXPz6pHdKJSkzxG0MwZ","Kew, Dj LK da Escócia","Descer","Legenda Records",3,11,11,"3337774"
23,"spotify:track:1uYHfa5rjM1oUpKgst7U8F","Dj Aguilar, Dj Tchouzen, MC Marlon PH","Deixa Eu Mandar Meu Passinho","Dj Aguilar",17,17,4,"3232211"
24,"spotify:track:1QV6tiMFM6fSOKOGLMHYYg","Lady Gaga","Poker Face","Streamline/Interscope",24,-1,1,"3137688"
25,"spotify:track:7EknynLJTt9YMm1HL37s5D","Grupo Menos É Mais, Simone Mendes","P do Pecado - Ao Vivo","Som Livre",25,-1,1,"3116577"
26,"spotify:track:44CTudFZ0kbaIF9n0jk7oU","Matheus & Kauan, Ana Castela","Ilusão De Ótica - Ao Vivo","Universal Music Ltda (S&D)",13,19,15,"3109200"
27,"spotify:track:6id4TFeHJgvVtCzrJEysl0","Henrique & Juliano","Saudade De Quem Eu Sou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,29,8,"3097859"
28,"spotify:track:7BGhllQfISbfkwYSkp5nRC","Teto","YES OR NO","30PRAUM",11,20,6,"3070462"
29,"spotify:track:1daiWH5HMrDH9I8r3LIhqb","Bruno & Barretto, CountryBeat","Gerente da Sicredi","Bruto Memo New",26,26,3,"3025820"
