rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,DJ TOPO,1,1,3,14823829,123692
2,spotify:track:3QpDKVHmf9RDQkJbAUNWzI,Gustavo Moura & Rafael,Digitando,Astro Produções,1,2,14,8831676,195748
3,spotify:track:7IFsTX5H1sWcEl8joV0IdD,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,Sony Music Entertainment,2,3,5,7796096,266666
4,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,Simone Mendes,Dois Tristes - Ao Vivo,UME - Global Clearing House,4,8,13,7627630,189440
5,spotify:track:3w392XWJ5bXzjcCR2Dmvqn,"Zé Neto & Cristiano, Ana Castela",Foi Intenso - Ao Vivo,Som Livre,5,7,4,7358420,132057
6,spotify:track:6hNREzgHbVM5AkGwP4SPmU,"Luan Pereira, Murilo Huff",FALTA DE QUÊ?,Som Livre,6,15,2,7354000,152245
7,spotify:track:027ielmg4mNR1p1Ds3Mvgh,"DJ Ws da Igrejinha, DJ JOÃO PEREIRA, Mc Dudu Sk, MC TH DA SERRA, DALÃMA",Não Vou Namorar,Dalama Records,4,6,10,6818495,162461
8,spotify:track:4VNRWHoiKHZJIoQHPbmJIv,Felipe e Rodrigo,Gosta De Rua (Ao Vivo),MK Records,1,9,8,6715331,171335
9,spotify:track:5GV7OpSEb8MPTryL0Q5i6c,"DJ JZ, Humberto & Ronaldo, Mc Mininin, DJ LG PROD, Silvanno Salles",Mtg Quero Te Encontrar,Tropa do Serrão,1,4,12,6453698,177230
10,spotify:track:6X6jKoyw1OjogRghMEQAZV,"Jorge & Mateus, Lauana Prado",Haverá Sinais - Ao Vivo,Som Livre,2,11,14,5826036,191365
11,spotify:track:106SKHXoytRADjpxHBkJpV,"dj sv, Doug Hits, Manim Vaqueiro",Mtg Forró e Desmantelo,Doug Filmes,11,12,6,5592640,149538
12,spotify:track:0WiJIa3V9GdcJfcy1FhLjp,Zé Neto & Cristiano,Deu Moral - Ao Vivo,Som Livre,5,10,7,5157728,122169
13,spotify:track:6W196uVRkmQFHbc1XV8DNk,"CountryBeat, Félix, Léo Souzza",Sonho Dela (Cowboy),CountryBeat,13,19,3,4877148,113233
14,spotify:track:6P1mkNAmgihFwFRBhpaev3,"Luan Pereira, Mc Daniel",ENTRA NA DEFENDER,Som Livre,3,5,10,4760413,174727
15,spotify:track:0cvVetonbe66pOOPMtuSOC,"L7NNON, MC Cabelinho, Palma, HHR",Vamo Marolar,HHR Records,12,13,7,4576118,181512
16,spotify:track:4YKujFSyakVjLdH1sDllVc,Simone Mendes,Dois Fugitivos - Ao Vivo,Universal Music Ltda.,5,29,37,4331004,173370
17,spotify:track:5TH4cM5LrLrwD1IFPPYo4x,"Matheus & Kauan, Maiara & Maraisa",Não Sei Se Tô Solteiro - Ao Vivo,Universal Music Ltda (S&D),17,39,7,4285105,173290
18,spotify:track:0Q1ySdDoHDiotYn4nbMXNm,"Nagalli, KayBlack, Veigh, Supernova Ent",CONFISSÕES PT2,Supernova Ent,8,34,5,4273048,145812
19,spotify:track:35D06z7kmwMmYYbyJ0BkSm,"Manu, Simone Mendes",Daqui pra Sempre,manuoficial,3,26,35,4269008,202644
20,spotify:track:1Jhkk1FIV7tMH9CZATjxrf,"Traia Véia, Gusttavo Lima",Equivocada - Ao Vivo,Show Mix.,20,37,9,4256813,207194
21,spotify:track:1WHDOr19zyyqu6XXIvdgfX,"Hugo & Guilherme, Maiara & Maraisa",Morena De Goiânia - Ao Vivo,Som Livre,11,14,10,4235350,166804
22,spotify:track:45czXKyGyd9g060ogyRjx3,Wesley Safadão,Ninguém Sabe,Wesley Safadao,22,53,8,4079048,181097
23,spotify:track:5r0JHIjcY7dLWHkljNeQbj,Murilo Huff,Anestesiado - Ao Vivo,M Show,4,21,28,3975556,172548
24,spotify:track:1BpnfIGAoWr04mls61Hf5n,"Thiago e Samuel, Simone Mendes",Amor Diferente - Ao Vivo,Universal Music Ltda.,24,47,5,3964799,175903
25,spotify:track:6Szybvvxu3Hd0PfTR1EzwS,Zé Felipe,MINHA EX,Som Livre,25,41,4,3960581,134516
26,spotify:track:2RX89Di479sc53wkaNgt9E,Hugo & Guilherme,Vazou Na Braquiara - Ao Vivo,Som Livre,15,22,19,3772687,164240
27,spotify:track:6Gn8SHd3RIWjOermcidCJk,"Dj Lc, DJ JOAO DA INESTAN, Mc Pretchako, MC Saci, Complexo dos Hits",A Internet É Toxica,Complexo dos Hits,7,24,30,3662248,161884
28,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,4,25,48,3576312,133546
29,spotify:track:24R0oyjvhV4HIFFvoK3XkP,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",TUMBÁTUM,Tropa Do Bruxo,11,23,16,3556223,121384
30,spotify:track:3hfCle1QRfbwIpQ1B746lV,"MC Saci, Complexo dos Hits, DJ Sammer, Mc Pretchako",Aquariano Nato,eumcsaci,2,18,35,3553095,116307
31,spotify:track:7j0N4df9g0jECdfSR07elf,"Eric Land, MC PH",Vem Desestressar,Eric Land,31,54,4,3477625,115298
32,spotify:track:0ODlZu2uJ13I29NfFJJVir,"Luan Santana, MC Kevin o Chris",PEGA ESCANDALOSO,Sony Music Entertainment,21,33,9,3472871,157244
33,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,Darkroom/Interscope Records,16,16,2,3463901,179586
