rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:64CovjRwInpOJW4PiGMprY,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris,1,1,6,8902947,138461
2,spotify:track:54u86CmMqGI1rRuULlTqaB,Felipe Amorim,Toca o Trompete,One Play,2,2,6,7750224,163200
3,spotify:track:4Z2i41GDQyu3KRpBavEnyR,Ana Castela,Solteiro Forçado - Boiadeira Internacional,AgroPlay do Brasil,3,4,8,6813505,194582
4,spotify:track:5WV6br0BPUzhJwyBty80s0,Juliette,Tengo,Virgin Music Label And Artist Services (S&D),4,39,4,6751782,129692
5,spotify:track:0fABszUFNbNq9IW503Gj8v,"DENNIS, MC Kevin o Chris",Tá OK,Sony Music Entertainment,1,3,15,6466562,92093
6,spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,Som Livre,3,5,7,6409402,200000
7,spotify:track:7lTVXJfNK4xaJSUXCUac6a,"Felipe Amorim, Mc Mika",Fode Bem,One Play,7,7,5,6294639,136615
8,spotify:track:2uhw2oYbugGJbn10wipNX5,"Mc Livinho, DJ Matt D",Novidade na Área,MBB Diamond,1,6,10,5942846,120014
9,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,9,10,27,5931002,159322
10,spotify:track:1mimc5QiUuwmVYdXkWvgOQ,"Luan Pereira, Gustavo Mioto",MOLETOM,Som Livre,9,11,9,5708494,207343
11,spotify:track:4hKLzFvNwHF6dPosGT30ed,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",Novo Balanço,Supernova Entertainment Under Exclusive License to UnitedMasters,2,8,15,5688628,140322
12,spotify:track:4uqJelb9THHmJ3OCohg4ZJ,"AgroPlay, Ana Castela",Nosso Quadro,AgroPlay,1,9,30,5304752,173698
13,spotify:track:7GScY8oE12cqTiNBzVQpUB,"Gusttavo Lima, Matheus & Kauan",Mala dos Porta-Mala - Ao Vivo,Sony Music Entertainment,13,17,7,5304685,153237
14,spotify:track:51pxwIxDVCbFHW8oyJFQXD,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,12,31,5053523,178811
15,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,"Israel & Rodolffo, Mari Fernandez",Seu Brilho Sumiu - Ao Vivo,Som Livre,2,14,26,4998051,168840
16,spotify:track:4pWsXhLUdtBKlw9npIXZAl,Kadu Martins,Halls na Língua,Kadu Martins,9,13,15,4866826,192320
17,spotify:track:29Mwr4G1352Vh5xZU71DGJ,Luísa Sonza,Campo De Morango,Sony Music Entertainment,17,26,3,4848986,76248
18,spotify:track:3PqU6gHWUaBTtIZi5oxEJ7,Zé Neto & Cristiano,Um Mês E Pouco - Ao Vivo,Som Livre,18,18,10,4759908,171712
19,spotify:track:4zUFA8l78k4tCmoVuGtV8z,Luan Santana,MEIO TERMO - Ao Vivo,Sony Music Entertainment,10,19,12,4690850,175468
20,spotify:track:4xAGuRRKOgoaZbMGdmTD3N,Zé Neto & Cristiano,Oi Balde - Ao Vivo,Som Livre,3,16,28,4552059,159158
21,spotify:track:0U9CZWq6umZsN432nh3WWT,"Mc Pedrinho, DJ 900","Gol Bolinha, Gol Quadrado 2",GR6 Music,3,15,12,4466734,117293
22,spotify:track:0redQHBfejmPUhonR5ppGC,"Guilherme & Benuto, Ana Castela, Adriano Rhod",Duas Três,Sony Music Entertainment,8,22,29,4256816,156942
23,spotify:track:7DkhndGTKaqkFxxKN7XlAh,"Guilherme & Benuto, Simone Mendes",Manda um Oi - Ao Vivo,Sony Music Entertainment,20,20,16,4189997,166490
24,spotify:track:7r8yMaSOy4XmuhRz7iv1gi,Henrique & Juliano,Traumatizei (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,21,30,4059774,172005
25,spotify:track:3uxc6B7LaEeOdLe4WWzME8,"Mc IG, DJ WN","Faz Completo, Chefe",WM Brazil,25,47,3,3976116,127228
26,spotify:track:3P2ubMyuL9NQOVU67TVCXA,"Melody, Naldo Benny, CANETARIA, MATHEUS ALVES","Love, Love",Melody,19,23,11,3866392,133385
27,spotify:track:53PpijFATt35Zxfl6LTxoK,Marília Mendonça,Leão,Som Livre,1,27,38,3526499,166774
28,spotify:track:2COgAa5ipUrdTuWjyqb10X,"Luísa Sonza, Demi Lovato",Penhasco2,Sony Music Entertainment,28,-1,1,3478360,173228
29,spotify:track:2nfnhFDhwMet9yZodpGfn3,Luan Santana,AMBIENTE ERRADO - Ao Vivo,Sony Music Entertainment,29,34,4,3452337,144307
30,spotify:track:1Z3QqD45wKKN6fUKBXSvcZ,"Diego & Victor Hugo, Luan Pereira",Pirulito Vermelho,Sony Music Entertainment,30,42,11,3404468,152085
31,spotify:track:4lL0M9HzNFspnIwj2WfU6c,"Gusttavo Lima, Wesley Safadão",Oi Vida - Ao Vivo,Sony Music Entertainment,31,40,5,3382242,132554
32,spotify:track:0WrM1ON5poAsmKw3x5uPhD,Maiara & Maraisa,Narcisista - Ao Vivo,Som Livre,27,38,7,3353765,211200
33,spotify:track:4KGyltc1ugN2WFcjkSPHwh,"Matheus & Kauan, Mari Fernandez",Não Vitalício (Nunca Mais) - Ao Vivo,Universal Music Ltda.,7,25,30,3337110,169835
34,spotify:track:0bfJWhn3r3UQBF8WYKWT4K,Dyamante DJ,"Vai Novinha Ah, Ah, Ah / Citação: O Chêro Da Carolina",Virgin Music Label And Artist Services (S&D),8,24,11,3294311,123786
35,spotify:track:4uLzGOlqSanpNS3htaUViY,Zé Neto & Cristiano,Pátio do Posto - Ao Vivo,Som Livre,19,29,23,3222267,178547
36,spotify:track:0SCMVUZ21uYYB8cc0ScfbV,"Israel & Rodolffo, Ana Castela",Bombonzinho - Ao Vivo,Som Livre,1,32,43,3216622,154701
37,spotify:track:2BlFIe0712LBUtTHxbqjme,"NATTAN, Felipe Amorim",Love Gostosinho - Ao Vivo,Vybbe,12,33,33,3139739,163833
38,spotify:track:2LTlykcdu0gwb7zcKneo2a,"KayBlack, Baco Exu do Blues, Marquinho no Beat",Melhor Só,WM Brazil,3,36,22,3131979,229326
39,spotify:track:39xOREhViooEYFpmnKTdrl,"Veigh, Tz da Coronel, Toledo, Nagalli, Bvga Beatz, Supernova Ent",Engana Dizendo Que Ama,Supernova Entertainment Under Exclusive License to UnitedMasters,11,28,15,3075715,188497
40,spotify:track:1nf1HJdTWXwf9XHQebGlOd,"Gustavo Mioto, Mc Don Juan",Quando Apaga A Luz - Ao Vivo,Universal Music Ltda.,13,41,32,3025334,144298
41,spotify:track:1JPGcclM9bwS55QDlp27K1,Luísa Sonza,Principalmente Me Sinto Arrasada,Sony Music Entertainment,41,-1,1,3015217,173725
42,spotify:track:12YCtLHGk6tP6RbHDHflCs,"MC Caverinha, KayBlack, Wall Hein",Cartão Black,Som Livre,1,31,16,2996594,159973
43,spotify:track:6xRDvureEBwHgwAYDufbJL,"Eric Land, Tarcísio do Acordeon",Chorei na Vaquejada,Eric Land,15,37,15,2920586,157170
44,spotify:track:0Q1oLvAI9QaD3DIlvluTqx,Israel & Rodolffo,Voltou Com Quem Não Voltava - Ao Vivo,Som Livre,42,44,15,2845247,147132
45,spotify:track:2uGk60j3LR5bp6tGq9vtII,"GORDÃO DO PC, Kadu Martins, DJ LUCAS DE PAULA, MC Kevin o Chris",Halls na Língua - Remix,Delivery Music BH,28,30,7,2812163,143999
46,spotify:track:3o4wcB1Y6xC62eF02n9RSZ,"Luan Pereira, MC Ryan SP",ELA PIROU NA DODGE RAM,Som Livre,14,45,24,2750645,179599
47,spotify:track:7G2yGMHlcPPTCDhMrAaMyZ,Ana Castela,Tô Voltando - (Boiadeira Internacional),AgroPlay,47,-1,1,2674595,177327
48,spotify:track:3XIXklO3e0uWUAUkOR7NLI,"Luan Pereira, Mc Daniel, MC Ryan SP",DENTRO DA HILUX,Som Livre,48,-1,1,2642974,163013
49,spotify:track:1gUKbDEyGK4uo8t8MdjKMZ,"Clayton & Romário, Luan Santana",Namorando Ou Não - Ao Vivo,Virgin Music Label And Artist Services (S&D),14,35,25,2630216,168358
50,spotify:track:6L2ule7uWSdh1qjcMO3vUD,"Murilo Huff, Wesley Safadão",Quem tá Pegando,M Show,42,54,15,2602822,162865
51,spotify:track:2pidGuLSSVZPcbzE5QA1Ux,Hugo & Guilherme,Elevador - Ao Vivo,Som Livre,35,51,12,2494815,155767
52,spotify:track:3ktTWpYdXrYApH54cBo4Ap,"Matuê, Rich The Kid",Conexões de Máfia (feat. Rich The Kid),Sony Music Entertainment,1,49,18,2494252,221538
53,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,53,70,9,2457613,133546
54,spotify:track:6hu4HvpNzrW2RIEEAZC3vD,"KayBlack, Marquinho no Beat, Wall Hein",Segredo,WM Brazil,19,52,22,2409013,104145
55,spotify:track:3OirlIOGwFgwcQgVru6IUG,Juliette,Sai Da Frente,Virgin Music Label And Artist Services (S&D),47,62,9,2309228,167445
56,spotify:track:5aqwwgL4XOv2YJYwLiqKOZ,Maiara & Maraisa,A Culpa É Nossa - Ao Vivo,Som Livre,8,57,37,2272694,165000
57,spotify:track:15nTZqWfpXZk9Xh043Ognh,Léo Santana,Posturado E Calmo,Universal Music Ltda.,29,48,12,2270231,187562
58,spotify:track:5qjwjBzWAxXjjqinjENzIF,Jorge & Mateus,Dói,Som Livre,55,55,4,2268776,183232
