rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5EKHbW7mXcAR4hCyS3YXjb","Felipe Araújo, Ferrugem","Atrasadinha - Live","Universal Music Ltda.",1,1,10,"3796408"
2,"spotify:track:3Hb9kUdm4yf839Fle4RIdT","MC L da Vinte, MC Gury, DJ Swat","Parado no Bailão","Onerpm",2,2,9,"3628889"
3,"spotify:track:2H1liABu20HXBOmbt5SQz1","Marília Mendonça","Ciumeira - Ao Vivo","Som Livre",1,3,14,"3162118"
4,"spotify:track:2X8sssaxS5GReg6945B6RW","Wesley Safadão","Só Pra Castigar","Wesley Safadao",4,6,11,"3069983"
5,"spotify:track:7rLegaz7zKB6EtDNzcslKE","MC Kevin o Chris, DENNIS","Medley da Gaiola - DENNIS Remix","Sony Music Entertainment",4,7,13,"2862837"
6,"spotify:track:1KFN3kB4hc6r7ILpifFsqf","Anitta","Veneno","WM Brazil",1,4,3,"2836029"
7,"spotify:track:29dRTbLTxRaSl63DIzbjvl","Márcia Fellipe, Jerry Smith","Quem Me Dera","Universal Music Ltda.",7,14,6,"2793710"
8,"spotify:track:0PaAB17axL9hn88mHiw8g0","Humberto & Ronaldo, Jerry Smith","Não Fala Não pra Mim","Humberto e Ronaldo",5,5,21,"2703998"
9,"spotify:track:51HrDv54pSe1IqynORNXBd","MC Kevinho, MC Kekel","O Bebê","KondZilla",2,8,12,"2584030"
10,"spotify:track:4xc6RrWzEOdprPqYn9Cyen","DENNIS, MC G15","Só Você","Sony Music Entertainment",2,10,18,"2315661"
11,"spotify:track:2PMLdLt5QeOuOgxfAvx1in","Luan Santana, Jorge & Mateus","Sofazinho - Ao Vivo","Som Livre",6,9,11,"2274432"
12,"spotify:track:2dmGj5Nf01FcR6N4HPzAbL","Yasmin Santos","Saudade Nível Hard","Sony Music Entertainment",7,11,16,"2155287"
13,"spotify:track:1qCLx3nX25NuhfPjM5E1qV","Melim","Ouvi Dizer","Universal Music Ltda.",13,23,19,"2109871"
14,"spotify:track:1IJH7QjV5V99eJBtKXqGXE","Zé Neto & Cristiano","Largado Às Traças - Ao Vivo","Som Livre",1,12,28,"2024408"
15,"spotify:track:6pgoGpBkKUvXrrU95j0khl","Henrique & Juliano","Cidade Vizinha (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,13,10,"2007049"
16,"spotify:track:7LPR6AdkOQR9WpEixCGNCk","Lexa, MC Lan","Sapequinha","Som Livre",13,15,13,"1929236"
17,"spotify:track:2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","Republic Records",14,20,4,"1846161"
18,"spotify:track:2Ab1wPTEqulaCGoBak1gUo","Matheus & Kauan, Anitta","Ao Vivo E A Cores","Universal Music Ltda.",1,17,29,"1766791"
19,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",3,16,27,"1762634"
20,"spotify:track:0IQCOAw9ZAI6WnXIrl481F","Mc Livinho, Rennan da Penha","Hoje Eu Vou Parar Na Gaiola","GR6 Music",20,48,3,"1713267"
21,"spotify:track:2qkNnJvQvhLiZ63X1L3eFz","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",13,18,24,"1710972"
22,"spotify:track:74n5d5M21JnC4WJ6gdkggK","Jorge & Mateus","Propaganda - Ao Vivo","Som Livre",2,19,40,"1672273"
23,"spotify:track:2odzriVVZBwYOiYJEj30tm","Clau, Cortesia Da Casa, Haikaiss","Pouca Pausa","Universal Music Ltda.",8,25,24,"1660883"
24,"spotify:track:7uU04pPMnKELpv8mIJ3yLa","Gusttavo Lima","Zé da Recaída - Ao Vivo","Sony Music Entertainment",24,24,5,"1586561"
25,"spotify:track:5Vw6ZLNB6Ko7VZM6vmNIbr","Diego & Victor Hugo, Henrique & Juliano","O Alvo (feat. Henrique & Juliano) - Ao Vivo","Sony Music Entertainment",12,26,45,"1551269"
26,"spotify:track:0aZfIiaO3b2HTNxZ3sv1cg","Luísa Sonza","Devagarinho","Universal Music Ltda.",21,21,21,"1474787"
27,"spotify:track:0qFHLde09T8wwoxQOhGtJQ","MC Kekel, Dani Russo","Solteiro Nunca Está Só","KondZilla",27,29,6,"1469560"
28,"spotify:track:5TUYLsiIi3tuvR2fCJjZUy","Jerry Smith","Kikadinha","Produtora X",15,22,13,"1446073"
29,"spotify:track:2JVbZEpewmqNlSzmXJTx2E","Alok, Ina Wroldsen","Favela","Syco Music UK",4,28,15,"1443860"
30,"spotify:track:3fLqmaO4vvZpFZSZy52VMp","Lagum, Ana Gabriela","Deixa (feat. Ana Gabriela)","Sony Music Entertainment",28,35,25,"1388150"
31,"spotify:track:7KdcbYcVF8LkQeQcTYOixJ","Luan Santana, MC Kekel","Vingança - Ao Vivo","Som Livre",27,27,11,"1379875"
32,"spotify:track:1fyhyOy6iS9E2NckAzjmTo","Zé Neto & Cristiano","Status Que Eu Não Queria - Ao Vivo","Som Livre",6,30,28,"1366324"
33,"spotify:track:6yxYagNp6Gapd7jXmWzgVc","Marília Mendonça, Maiara & Maraisa","A Culpa É Dele - Ao Vivo | Acústico","Som Livre",8,32,38,"1309297"
34,"spotify:track:6tuzPD1zPPvwMbGiD0TBay","MC WM","Fuleragem","WM Brazil",4,36,39,"1282040"
