rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4G7bbgD2DHORU4frrWoCXp","DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG","Posso Até Não Te Dar Flores","BOLOLO REC",1,1,7,"17762292"
2,"spotify:track:38Ps9Kui6qJjpVqdBOfN5M","Grupo Menos É Mais, Simone Mendes","P do Pecado - Ao Vivo","Som Livre",1,2,27,"9059962"
3,"spotify:track:4ukpXdplqDEMk3Fy2i30oI","MC GP, Mc Lele JP, DJ DAVI DOGDOG, Dj Andrabeat","ME POSTOU NO DAILY - FESTA DO BIG G","WM Brazil",3,3,6,"8466500"
4,"spotify:track:1JUmsSEfVwhdJCVBG83XGU","PEDRO SAMPAIO, Mc Gw, Mc Jhey, Mc Rodrigo do CN, MC Nito","SEQUÊNCIA FEITICEIRA","WM Brazil",2,4,10,"7654424"
5,"spotify:track:4SjcIkVc4cvFgURD1EHxDM","Vitinho Imperador","Eu Me Apaixonei","Vitinho Imperador",5,6,11,"6808900"
6,"spotify:track:6tUdNbB9aYbX0sUDXOzX1u","Diego & Victor Hugo","Tubarões - Ao Vivo","Sony Music Entertainment",1,5,38,"6701926"
7,"spotify:track:6B7ot6Wlqf7zt3FCkYl2FJ","Grupo Menos É Mais, NATTAN","Pela Última Vez - Ao Vivo","Som Livre",3,7,11,"6293865"
8,"spotify:track:5Nj2UVsxXAvhfYNpcre3al","Dj Caio Vieira, MC Meno K, Mc Rodrigo do CN","FAMOSINHA","BR MUSIC DIREITOS MUSICAIS LTDA.",1,8,25,"5973197"
9,"spotify:track:2Hw0LzrD6ic8AckKBxJhiO","Murilo Huff","Deixa Eu - Ao Vivo","M Show",8,9,12,"5830553"
10,"spotify:track:4c4tcqYfqiFc527gqNdRE5","Clayton & Romário, Zé Felipe","Se Eu Te Perdoar - Ao Vivo","WM Brazil",6,15,8,"5315882"
11,"spotify:track:17tg01y3RhlfRKMnd333yL","Danilo e Davi","Apaga Apaga Apaga - Ao Vivo","Som Livre",1,10,52,"5212673"
12,"spotify:track:4y93vvzu2h8MITw7YyUTcI","Henrique & Juliano","Última Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,13,58,"5173971"
13,"spotify:track:2ejSYn4SfoE07mXPlnYVED","Rafa e Junior, Hugo & Guilherme, DJ Ari SL","Ama Um Maloqueiro","WM Brazil",4,12,24,"5033440"
14,"spotify:track:6Kyl2nFgU0J8WBlbBvDv6g","Grupo Menos É Mais","Coração Partido (Corazón Partío) - Ao Vivo","Som Livre",1,14,62,"5005328"
15,"spotify:track:25CffgwZg6vlUdCsHJijZo","Panda, Ícaro e Gilmar, MJ Records","Baqueado - Ao Vivo","MJ Records.",9,16,33,"4879623"
16,"spotify:track:44CTudFZ0kbaIF9n0jk7oU","Matheus & Kauan, Ana Castela","Ilusão De Ótica - Ao Vivo","Universal Music Ltda (S&D)",11,11,41,"4859443"
17,"spotify:track:2GylVVMD21R4SqgAt8gGC5","Felipe Amorim, Vitão, BIN, Malibu","Eu Vou na Sua Casa","One Play",2,18,20,"4476246"
18,"spotify:track:7tesyGMnAFNI0l2xaxcFKi","Henrique & Juliano","Saudade De Quem Eu Sou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",11,19,34,"4073295"
19,"spotify:track:4l2Fyw7EYB5XjcKwqcwuHQ","DJ Zigão, MC Roger","Tô na Brasilia com o Zigão","MSTT Records",19,20,6,"4033776"
20,"spotify:track:0IBCX7PC9NcfFLuyoHxTNt","Zé Neto & Cristiano","Escondendo o Ouro - Ao Vivo","Som Livre",8,21,24,"3875488"
21,"spotify:track:2De1EHbIhepIVLHZ16bySE","Veigh, Supernova Ent","Talvez você precise de mim","Supernova Entertainment",17,17,19,"3835071"
22,"spotify:track:5foViOTHRbErvRNf3VQ3rs","CountryBeat, Ana Castela","Ninguém Pode Saber","CountryBeat",22,94,2,"3516191"
23,"spotify:track:0qZwqMsGSClyrKzbVbRto9","Diego & Arnaldo, Zé Neto & Cristiano","Vai Cair Água - Ao Vivo","Som Livre",21,27,14,"3462149"
24,"spotify:track:2gLUZtZN1gfercLP9guft3","Léo Santana, Melody","Desliza (""Ólhinho"" No Corpinho)","Universal Music Ltda.",24,25,14,"3354237"
25,"spotify:track:4j9UHHiN68z5WL0AdYZC6a","Zé Felipe, Ana Castela","Sua Boca Mente (You're Still The One)","Som Livre",8,22,5,"3327700"
26,"spotify:track:5k7JSycp97vL45zSOoUsTE","Henrique & Juliano","Seja Ex (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",20,23,58,"3318291"
27,"spotify:track:473DqaeIno75pBbp0bNrkT","Matheus Vargas, Cleber & Cauan","Desocupa","MV Produções Artisticas",24,24,4,"3311722"
28,"spotify:track:07kLShG3HTeLXTqnFCqNAJ","Henrique & Juliano","Amigo Da Minha Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",18,28,44,"3307313"
29,"spotify:track:4V2rUOmaevK0C1bKAkeFf5","Panda, MJ Records","Eu Te Seguro - Ao Vivo","Sony Music Entertainment",29,35,7,"3287019"
30,"spotify:track:6IFF888dQ0P6ilbj4kL6G8","Grupo Menos É Mais","Aquele Lugar - Ao Vivo","Som Livre",15,36,38,"3242195"
31,"spotify:track:1N19UVD4GRBFT6UrDaX6rk","Turma do Pagode, Grupo Menos É Mais","Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo)","Sony Music Entertainment",15,37,67,"3146539"
32,"spotify:track:3WvQaS0tluzeCN1KR5tiFi","Xand Avião, Henrique & Juliano","Não é o Lugar, é a Pessoa","Universal Music Ltda.",29,29,3,"3091962"
33,"spotify:track:53iuhJlwXhSER5J2IYYv1W","Taylor Swift","The Fate of Ophelia","Taylor Swift",4,33,5,"3086606"
34,"spotify:track:6OPfBo0J6yqzSY9WxNlbA5","MC Willian, DJ Japa NK, DJ DAVI DOGDOG","Valentino","Cria Hit BR",23,31,10,"3050334"
35,"spotify:track:6zxthXT7GUBX83vRmQiN3x","Felipe e Rodrigo","Caos De Alguém (Ao Vivo)","MK Records",6,30,16,"3047864"
36,"spotify:track:5aMgTcyBPH90hWHhbNKTwR","Diego & Victor Hugo","Entregador de Flor - Ao Vivo em Brasília","Sony Music Entertainment",4,45,60,"3042222"
37,"spotify:track:3M4HJl7D77l86gL1QXGJHG","Lauana Prado, Simone Mendes","Saudade Burra - Ao Vivo","Universal Music Ltda.",11,32,43,"2961301"
38,"spotify:track:1mnMkTvrPi4iTblXaRvOoi","Gusttavo Lima, Luis Fonsi","Vagabundo","Sony Music Entertainment",38,39,4,"2921478"
39,"spotify:track:3p58wJmZqIc9RjsdeZ5Jfq","Mc Negão Original, MC Jvila, MC Willian, DJ Japa NK, MC Meno K, DJ Guh Mix","Vou pela Madrugada","Cria Hit BR",23,42,17,"2889482"
40,"spotify:track:2j7IPPMZt5nE5R4r2AbKZ8","Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records","12 Horas / Pra Você Acreditar - Ao Vivo","MJ Records.",18,43,31,"2884068"
41,"spotify:track:4HgSxgv95es0rsPRS98nKZ","Marília Mendonça","Segundo Amor da Sua Vida","Som Livre",38,38,2,"2874763"
42,"spotify:track:1I6TdHxz61Kf9EFje0dQvg","Luan Santana","OLHO MARROM - Ao Vivo em Lisboa","Sony Music Entertainment",25,26,6,"2829260"
43,"spotify:track:280QfKhmWGn3LbyB39aA7u","Léo Foguete","Cópia Proibida","Acertei Produções",5,34,53,"2810323"
44,"spotify:track:4QZqSqxdcgAbtZle4MS4ph","Gusttavo Lima","Retrovisor","Sony Music Entertainment",13,41,12,"2767442"
45,"spotify:track:4bioqBfAE9nhxwecok2cYB","Dj Gustomares, MC Flavinho, Iraqui ZL","Bandido problemático","TREM",45,46,4,"2742015"
46,"spotify:track:4W9nFl732s6NdToGaCfiSl","Guilherme & Benuto, Grupo Menos É Mais, Matheus Fernandes","Grau de Maluca - Ao Vivo","Sony Music Entertainment",11,44,18,"2671312"
47,"spotify:track:6vGZfODFI1FxMImSUbdJhz","Zé Neto & Cristiano","Resumindo - Ao Vivo","Som Livre",17,47,24,"2573479"
48,"spotify:track:5BI4zdNsBNEBSPzYkO2EXZ","Luan Pereira, Felipe Amorim","DENTRO DA LAND ROVER - Ao Vivo","Som Livre",32,50,7,"2522028"
49,"spotify:track:3lKOC96UdjCG47HZDJVyih","Simone Mendes","Saudade Proibida - Ao Vivo","Universal Music Ltda.",1,48,31,"2476771"
50,"spotify:track:3cwVKjzKSTfvacYJF6Tkub","Léo Foguete","Última Noite - Solo","Acertei Produções",5,40,56,"2333871"
51,"spotify:track:7CIx2glE3HjBtXRrZzfowf","Hugo & Guilherme, Ana Castela","Todo Mundo Menos Eu - Ao Vivo","Som Livre",20,49,9,"2301885"
52,"spotify:track:73SqSkZt2yseVL513HyMgA","J. Eskine, Alef Donk, Oruam","AMOR BANDIDO","HITLAB BREGA",38,52,7,"2232144"
53,"spotify:track:035Q417M83JnP3wvSlyFEK","Julliany Souza","Quem É Esse? - Ao Vivo","Julliany Souza",53,58,34,"2156657"
54,"spotify:track:34qZBae134zVLUgZUeYHIc","MC Meno K, Kadu Martins, DJ Japa NK, DJ DAVI DOGDOG","Senta Poca","JNK Records",54,-1,1,"2150626"
55,"spotify:track:708yXS1fLm1gAXFyIQxtX2","Henrique & Juliano","Romântico (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",25,51,53,"2148592"
56,"spotify:track:4SHKz1SM7aikyK9WLAuN1J","Grupo Menos É Mais","Tarde Demais / Mágica / Oh! Chuva - Ao Vivo","Som Livre",52,54,13,"2136271"
57,"spotify:track:6xgf2Nigvj0JuyNFFDAG7t","MC Jvila, G.A, Nagalli, Toledo, Honaiser","Pantera","GR6 Music",55,55,4,"2124064"
58,"spotify:track:4dGx53NJZJyuuLP5ownH1p","Wesley Safadão, Natanzinho Lima","Mentira Estampada","Wesley Safadao",11,79,59,"2122409"
59,"spotify:track:5QbtKOsjbEGkx0GMiQGBZt","fhop music, Hamilton Rabelo","Tu és + Águas Purificadoras - Ao Vivo","FHOP Music",32,71,84,"2107949"
60,"spotify:track:1S9fKs0sAdZPlL8ViOARnS","Vitor Santana","João 20 + pra Sempre - Ao Vivo","Vitor Santana",43,109,34,"2104648"
61,"spotify:track:2W8XL6iRGMmGHpqW2TKcXc","Gusttavo Lima","Pelo Bem da Minha Saudade","Sony Music Entertainment",46,61,12,"2087718"
62,"spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG","MC Jvila, Mc Negão Original, DJ Dael, DJ Guh Mix","Pirocada Quente","Legenda Records",11,85,38,"2086370"
63,"spotify:track:2je7f5dovpUabOqTSfyD5V","Grupo Menos É Mais","Jejum de Amor / Caixa Postal / Vida Vazia - Ao Vivo","Som Livre",63,66,16,"2042141"
64,"spotify:track:1FoV9rUsKIecaQpSap2YLn","Guilherme & Benuto, Luan Santana","Quarto 67 - Ao Vivo","Sony Music Entertainment",60,60,7,"2035221"
65,"spotify:track:1h0yBDChztCJRTqmI5U6ou","MORADA","É Tudo Sobre Você / Ser Mudado - Ao Vivo","Onimusic",50,57,35,"2029875"
66,"spotify:track:0hB6UKgc3iKTphmGuWpNOg","Prod Gomes, DJ Gomes Original, Yuri Redicopa, Bisqui","Faz assim","Rua B Records",65,65,5,"2013634"
67,"spotify:track:1gftPqMrQEkdJh2WbVRA1f","Simone Mendes","Me Ama Ou Me Larga - Ao Vivo","Universal Music Ltda.",3,56,40,"2007692"
68,"spotify:track:5bPVaf87iW31GGfmk2yqsd","Dj Guuh, Mc Rodrigo do CN","VAI NO CHÃO BANDIDA","Prodok Music Group",54,127,18,"1969871"
69,"spotify:track:1VpOT1TfTivUmFjSGSRt1U","MC LUUKY, MC Jvila, DJ Dael","Olha pra Cara de Quem Te...","EDITORA E GRAVADORA A BASE RECORDS",21,75,34,"1967735"
70,"spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG","Henrique & Juliano","De Trás Pra Frente (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,68,160,"1963681"
71,"spotify:track:4pOGEJRVOuaa9oyy7qTGf6","Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","Fui Mlk","WMD",1,76,50,"1958199"
72,"spotify:track:4f0aDk7HX37SfzerfznYlr","Grupo Menos É Mais, Matheus Fernandes","Lapada Dela - Ao Vivo","Som Livre",4,67,141,"1925940"
73,"spotify:track:5oI9blwsXC8AkTWw6wASY8","Matuê","Máquina do Tempo","Sony Music Entertainment",2,139,111,"1858305"
74,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",30,70,30,"1839888"
75,"spotify:track:7MnT7msJZg3XBAS0OTfGrB","Legião Urbana","Tempo Perdido","EMI Brazil",72,83,96,"1829345"
76,"spotify:track:7gqB5ul2pZhMA80pX1orVZ","THEUZZIN, 2L Motta, Mn de Niteroi, DJ MK De Niterói","BOA NOITE (CHEGUEI)","A TROPA RECORDS",76,82,3,"1815458"
77,"spotify:track:020De83tFmcTrgEpzdUCNS","Mc Lele JP, MC Leozinho ZS, MC GH Original, MC Menor ZL, DJ GORDINHO DA VF, MC Meno K, MC PR","Vai Tomando Pock Pock","GRINGOS WORLD PRODUTORA",77,104,5,"1808374"
78,"spotify:track:65vJAh07BdwurqR9SRa6f8","Ferrugem, Sorriso Maroto","Apaguei Pra Todos - Ao Vivo","WM Brazil",17,84,81,"1803048"
79,"spotify:track:10MsXPpQLz5ZrOEZxTtkIm","Ana Castela","Olha Onde Eu Tô","Ana Castela",15,64,23,"1797706"
80,"spotify:track:29DLL9iGJZFwtGyubk5g9v","Mc Jacaré, Mc Negão Original, DJ Japa NK","Eu Até Gosto de Você","Croco Hits",68,91,24,"1792131"
81,"spotify:track:2gfn28JSINCJGLrUimmu0l","Jorge & Mateus","Cantada Boba - Ao Vivo","Som Livre",11,63,52,"1788015"
82,"spotify:track:0zxWyvrKyz031tFfBnkYLr","Henrique & Juliano","Como É Que A Gente Fica (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,78,155,"1782280"
83,"spotify:track:18cYWmusHQQPlbmAqiy3CJ","Simone Mendes","Mesmice - Ao Vivo","Universal Music Ltda.",83,87,3,"1776893"
84,"spotify:track:1butVubqmo2gXoAgZiM7hY","Kaique e Felipe, Luan Pereira","Vacilona - Ao Vivo","Sony Music Entertainment",20,59,19,"1770416"
85,"spotify:track:3R8dmcSyROSR73XsdeSd7g","Clayton & Romário","Opa Cadê Eu - Ao Vivo","WM Brazil",4,72,39,"1750446"
86,"spotify:track:3tA0vALUwrzkTgHcm9j6oJ","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",2,74,140,"1745836"
87,"spotify:track:5q0NlM6Pm8Pp3orq7zGiRn","Matheus & Kauan, Jorge & Mateus","Quarta Cadeira - Ao Vivo","Universal Music Ltda.",10,90,116,"1743600"
88,"spotify:track:27xkOIER6uDLKALIelHylZ","Jin","Don’t Say You Love Me","BIGHIT MUSIC",40,62,25,"1729502"
89,"spotify:track:79Wou8NwYEFzTyDQudjENF","Diego & Victor Hugo","Desbloqueado - Ao Vivo","Sony Music Entertainment",17,73,68,"1708785"
90,"spotify:track:1qyiBNYS01TjMkmoeTLJXN","Matuê","A Morte do Autotune","30PRAUM",33,88,83,"1703654"
91,"spotify:track:7yRlmQTjZ5pdtlq7ska9mj","Veigh, Supernova Ent","Artista Genérico","Supernova Entertainment",1,96,19,"1702127"
92,"spotify:track:5U4UgyiEsycI7FLwGgsaeE","Diego & Victor Hugo","Dona da Rua - Ao Vivo","Sony Music Entertainment",92,100,3,"1701006"
93,"spotify:track:07YFNeWYEuQ4XQfDd8571k","MC Guh SR, Detagaz, Dj Pikeno Mpc, DJ Silvério","MTG Perna Bamba X Piranhas do Helipa","Mandelão Records",93,99,9,"1690264"
94,"spotify:track:2QUl20UtEsH85livMYnbQr","Murilo Huff, Zé Neto & Cristiano","Veneno - Ao Vivo","M Show",5,95,34,"1670385"
95,"spotify:track:5dcOxj5o672WzZCc7OOUkX","Felipe Amorim, Carol Biazin","Amor Traumatizado","One Play",18,77,15,"1666808"
96,"spotify:track:5asabafNzfAzjUecDvuNES","Henrique & Juliano","Aquela Pessoa (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,102,197,"1663265"
97,"spotify:track:1bCaoRRWUoDFuGJsORcV19","Mc Jacaré, DJ JHOW BEATS","Senta e Cala a Boca","Croco Hits",10,133,30,"1649674"
98,"spotify:track:64dVFcA71XYsuqTYgIWzqf","DJ Arana, Mc Diguinho, Mc Buret, MC D2 DA BAIXADA","Senta Olhando Pra Mim","JB MUSIC",40,98,18,"1645194"
99,"spotify:track:7pkpWcko6KEZANj0xKsCsu","Matheus & Kauan","Cronômetro - Ao Vivo","Universal Music Ltda (S&D)",15,93,70,"1635861"
100,"spotify:track:7aOv4uSAmiB9XKnkibqSdo","cjnobeat, Mc Morena, Mc Gw","Até Quebrar a Cama 2.0","cjnobeat",100,137,3,"1611679"
101,"spotify:track:3ZbetlcfZ0tgVWdvnRzuLB","Talita Mel, Xand Avião","Melzinho","Sua Música Digital",23,89,20,"1609871"
102,"spotify:track:7so0lgd0zP2Sbgs2d7a1SZ","Lady Gaga, Bruno Mars","Die With A Smile","Interscope Records",5,103,64,"1603458"
