rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Wesley Safadao,1,5,10,5261450,155209
2,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,1,7,5222290,237900
3,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,2,2,5,4542453,150259
4,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,3,36,4299616,166837
5,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP, Original Quality",Mds,OQProduções,5,14,4,4277129,125142
6,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,4,10,4127106,164458
7,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,8,21,3909244,169593
8,spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,k+ produçoes,1,6,9,3723117,173913
9,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,9,30,3578517,186533
10,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,3,7,31,3388799,182976
11,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,"MC Hariel, Caio Passos",Maçã Verde,GR6 Music,11,12,11,3269756,164307
12,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,12,16,14,3124963,196379
13,spotify:track:187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",Figurinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,10,27,3101659,206001
14,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,13,11,2919063,169773
15,spotify:track:6WXglvTFRmjlHHhgjYMNif,"MC Hariel, Alok, Djay W, Mc Davi, MC Ryan SP, Salvador Da Rima",Ilusão (Cracolândia),GR6 Music,2,18,10,2837584,324000
16,spotify:track:2R1OgezGfBMeiAcMpJ1EkH,Zé Vaqueiro,Letícia,Sony Music Entertainment,13,15,12,2791709,167683
17,spotify:track:1X0MaGErD8rcspqQs9s2m0,Zé Felipe,Só Tem Eu,Som Livre,3,11,15,2643477,164307
18,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,14,17,22,2628533,181846
19,spotify:track:42P3wMiPfXQM93TYZotuPQ,Gusttavo Lima,De Menina pra Mulher - Ao Vivo,Sony Music Entertainment,3,21,18,2628322,208383
20,spotify:track:3vu864xi5Xis9VfOsJpmXu,LUDMILLA,Rainha da Favela,WM Brazil,16,19,10,2536512,160904
21,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,21,28,8,2499474,173226
22,spotify:track:0eoMMLrWtXbLk64baeESkc,"Marcos & Belutti, Jorge & Mateus",Tudo Indica (feat. Jorge & Mateus) - Ao Vivo,Sony Music Entertainment,22,23,19,2433054,183013
23,spotify:track:1nDCZBI8MaHXI2f36dnQyG,Tierry,Rita,Virgin Music Label And Artist Services (S&D),8,20,18,2408168,156630
24,spotify:track:7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",Cidade Inteira,Potencia Music,6,22,28,2387995,214285
25,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,25,57,2,2332945,242013
26,spotify:track:1UF3sCkxXH4OE7ja83GRzj,Gusttavo Lima,Espetinho - Ao Vivo,Sony Music Entertainment,26,35,9,2271785,171116
27,spotify:track:5ra6CI0pEzqjxPEZeBz0d7,Hungria,Amor e Fé - Acústico,Hungria Hip Hop,22,26,22,2264974,322736
28,spotify:track:2QCwoYDn4DRfjs4NhW2KpO,"João Bosco e Gabriel, Humberto & Ronaldo",Alô Ex-Amor - Ao Vivo,Som Livre,14,27,21,2263925,197952
29,spotify:track:4zsiMjB0794HztyqUkD3Zi,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,6,25,33,2257470,177067
30,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,12,31,34,2226221,173503
31,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,7,24,51,2204727,203075
32,spotify:track:64I6t2tuUGnIlaDIzHJ6YI,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,4,32,28,2144269,215978
33,spotify:track:6juD9PQwAPvuXYIAE2gjhO,Henrique & Juliano,Volta Por Baixo (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",3,34,54,2128463,192632
34,spotify:track:3S2iI46NmKyZsoxs2NByIP,"Tarcísio do Acordeon, Vitor Fernandes",Nêga,Sua Música,27,33,14,2086186,258220
35,spotify:track:07c9lzwx1IIm101PnB4BZu,"MC Levin, É O CAVERINHA",É Só Botada,Master Gold,35,58,10,2061034,145846
37,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,21,36,33,2042397,521088
38,spotify:track:3KfyRuNdcCGsZb15sqrXDA,Mc Talibã,Um Sabadão Desse Uma Lua Dessa,FW Music,29,37,14,2022390,172747
39,spotify:track:3tkEf7vw4zDBFAQxY1vdcv,Anderson & Vei da Pisadinha,Elas Gostam de Gasolina,Anderson & Vei Da Pisadinha Digital Music,39,43,8,2003069,173468
40,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Administração Mídias Brasil,40,93,2,1988368,236112
41,spotify:track:59kRq8rb5uJCrSYYbGCk7o,Rogerinho,Só Você,MC Rogerinho,4,30,23,1952584,187141
42,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,"Niack, Two Maloka, DJ Léo da 17",Oh Juliana,Niack,1,29,28,1917977,153077
43,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu - Ao Vivo,M Show,24,39,35,1890892,160565
44,spotify:track:5gTgQBtNP08fUijxpEgmzF,Matheus & Kauan,É Problema,Universal Music Ltda.,42,42,10,1880600,184149
45,spotify:track:6F7tttrdq7aUdxXVeo0nKp,Simone & Simaria,Foi Pá Pum,Universal Music Ltda.,43,44,8,1877550,183413
46,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,25,40,55,1823200,200040
47,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,47,50,7,1821841,181279
48,spotify:track:1dvcRTFEQctnlcec0eyMpi,Teto,Paypal,Sony Music Entertainment,48,56,5,1818239,182067
49,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido,DJ Ivis,49,127,2,1791179,189463
50,spotify:track:1sTVKLLFDfAfowsG4bRBN4,"MC Teteu, MC Ks, Dj Serpinha, 2Click",Faz a Pose,realdreamsgravadoraeeditora,45,45,9,1781718,135732
51,spotify:track:4KLvGldnzUZU4xdELyWBom,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,8,38,59,1691119,158969
52,spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA,Zé Vaqueiro,Eu Tenho Medo,Sony Music Entertainment,52,53,13,1660275,216835
53,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Wesley Safadao,28,47,36,1657938,162750
54,spotify:track:1JHvLQWHUoYuapwQikeDuD,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,Som Livre,45,49,11,1642424,212192
