rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2Ab1wPTEqulaCGoBak1gUo","Matheus & Kauan, Anitta","Ao Vivo E A Cores","Universal Music Ltda.",1,1,8,"3973515"
2,"spotify:track:74n5d5M21JnC4WJ6gdkggK","Jorge & Mateus","Propaganda - Ao Vivo","Som Livre",2,2,19,"3329193"
3,"spotify:track:3MxbRHE1u74SoMNR9iURIZ","MC Bruninho","Jogo do Amor","Thiago Gravações",3,3,8,"3159754"
4,"spotify:track:00zzSEe82JTtz68XlARnh7","Aldair Playboy","Amor Falso","Valmir Mendonça Promoções",1,4,12,"2840832"
5,"spotify:track:78Q2gghkt8iLJ7J0Uc4QYb","LUDMILLA, Mc Doguinha, MC Pupio","Din Din Din (Participação especial de MC Pupio e MC Doguinha)","WM Brazil",5,5,5,"2810814"
6,"spotify:track:0RBOFW5424gCCCZrgECbt6","Wesley Safadão, Anitta","Romance Com Safadeza","Som Livre",4,7,12,"2771385"
7,"spotify:track:1IJH7QjV5V99eJBtKXqGXE","Zé Neto & Cristiano","Largado Às Traças - Ao Vivo","Som Livre",7,8,7,"2751637"
8,"spotify:track:76KDy62J99FKu6ZsxMJy3j","MC Kekel, MC Rita","Amor de Verdade","KondZilla",1,6,14,"2714664"
9,"spotify:track:6tuzPD1zPPvwMbGiD0TBay","MC WM","Fuleragem","WM Brazil",4,9,18,"2391707"
10,"spotify:track:6yxYagNp6Gapd7jXmWzgVc","Marília Mendonça, Maiara & Maraisa","A Culpa É Dele - Ao Vivo | Acústico","Som Livre",8,11,17,"2312614"
11,"spotify:track:68uKHxQzoY6gd7YSKJf21J","MC MM, DJ RD","Só Quer Vrau","KondZilla",1,10,12,"2241409"
12,"spotify:track:3IfctMaf2sfvlSLRa42Cna","Vitor Kley","O Sol","Midas Music",11,13,17,"2072839"
13,"spotify:track:7JdZZfozlODQ08ATf8xIZ6","Gustavo Mioto, Jorge & Mateus","Anti Amor - Ao Vivo","Universal Music Ltda.",7,14,29,"2028749"
14,"spotify:track:6etab3UBCo5GOTMZqUvRka","MC Kevinho, Simone & Simaria","Ta Tum Tum","Universal Music Ltda.",1,12,23,"2016638"
15,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",15,26,6,"1990369"
16,"spotify:track:4JPSfCXQe6kDliMIJTqISW","Gustavo Mioto, Anitta","Coladinha Em Mim - Ao Vivo","Universal Music Ltda.",8,15,29,"1820392"
17,"spotify:track:0uwaiApk6k7k9POyFjTKeR","Matheus & Kauan","Tô Com Moral No Céu! - Ao Vivo","Universal Music Ltda.",5,16,24,"1809375"
18,"spotify:track:5rq31V6YJVklhB7HxXn9I8","Felipe Araújo","Amor Da Sua Cama","Universal Music Ltda.",7,17,36,"1779851"
19,"spotify:track:6wXYGqXCLtEHx4VDb2TPcM","Gusttavo Lima","Apelido Carinhoso","Sony Music Entertainment",2,18,31,"1744194"
20,"spotify:track:1fyhyOy6iS9E2NckAzjmTo","Zé Neto & Cristiano","Status Que Eu Não Queria - Ao Vivo","Som Livre",20,24,7,"1673549"
21,"spotify:track:3UxbT06Mz8aTJbHYYIxwkI","Gusttavo Lima","Mundo de Ilusões - Ao Vivo","Som Livre",19,20,8,"1666754"
22,"spotify:track:5qjMyKkmosPBws5cImS9Zz","Jorge & Mateus","Trincadinho - Ao Vivo","Som Livre",7,22,19,"1648987"
23,"spotify:track:5FOCkGt7bp22nBVfQ4WSIT","Anitta","Indecente","WM Brazil",2,23,15,"1608327"
24,"spotify:track:2PADJK4rhdklqFLQFa5oMX","Atitude 67","Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017","Universal Music Ltda.",15,25,28,"1529551"
25,"spotify:track:2VWbHHhWnMzKWPUs4IEEW9","Drake","God's Plan","Cash Money/Drake LP6",18,47,24,"1486968"
26,"spotify:track:5Zha6IxtfsLjqLYndyWcER","Fernando & Sorocaba, Jorge & Mateus","Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","F&S Produções Artísticas ltda.",20,27,40,"1483829"
27,"spotify:track:4nraNqonMyfc0U3o8VeXVu","Alok, Zeeba, iRO","Ocean","Spinnin' Records",7,28,10,"1426953"
28,"spotify:track:5tNnnptCfuLXLHnDqrL9ku","MC Kevinho","Papum","KondZilla",26,29,9,"1369285"
29,"spotify:track:6u0EAxf1OJTLS7CvInuNd7","Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins","Vai malandra (feat. Tropkillaz & DJ Yuri Martins)","WM Brazil",1,31,29,"1252165"
30,"spotify:track:3Cabw7y9EoR68v7dBS76HQ","Ferrugem","Pirata e tesouro - Ao vivo","WM Brazil",21,21,23,"1232704"
31,"spotify:track:20B8QudwR3rtOnZo6hswab","Alok, Barbatuques, 2STRANGE","Baianá (feat. Barbatuques & 2STRANGE)","Spinnin' Records",19,19,3,"1203274"
32,"spotify:track:74gguwbBvfBTurNJUWFOsC","Zé Neto & Cristiano","Largado As Traças - Acústico","Som Livre",1,33,22,"1188963"
33,"spotify:track:5nqehpNGoRAz4wUFK3wT9k","Nego do Borel, Rennan da Penha","Me Solta","Sony Music Entertainment",32,32,4,"1175104"
34,"spotify:track:2srL4DYBekshpbprS6H0mO","1Kilo, Baviera, Knust, Pablo Martins","Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo","1Kilo Records",1,30,59,"1103539"
35,"spotify:track:4eizL2CPEy9lFUZw7HBKrk","Rashid, Luccas Carlos","Bilhete 2.0","Sony Music Entertainment",31,39,9,"1094183"
36,"spotify:track:0dGqIEsFN3KakdPCMkgjre","Thiago Brava, Jorge","Dona Maria","MM Music",8,34,35,"1093890"
37,"spotify:track:3ee8Jmje8o58CHK66QrVC2","XXXTENTACION","SAD!","Bad Vibes Forever, LLC",37,41,11,"1091687"
38,"spotify:track:5hJJOWPZtBq15zVfWWM8lZ","Gabriel Diniz, Wesley Safadão","Acabou Acabou (Quando Eu Digo Que Acabou) - Live","Universal Music Ltda.",31,35,28,"1090282"
