rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,1,9,3747085,154661
2,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,2,37,3468178,179164
3,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,3,4,8,3298039,175219
4,spotify:track:0WhDotK0QXigmsrlw0DxKK,"MC Kevin o Chris, Sodré",Evoluiu,ADpar,2,3,13,3291698,179644
5,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,5,17,2908799,189059
6,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,6,6,49,2655906,219442
7,spotify:track:0TK2YIli7K1leLovkQiNik,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,7,4,2516804,190960
8,spotify:track:2bbFhnxYjeb9jYEX2MDKLQ,MC Kevinho,Uma nora pra cada dia,WM Brazil,8,32,3,2516753,131200
9,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,8,18,2407537,166400
10,spotify:track:1nqaSoiLuqevDes4S18sO7,Gusttavo Lima,Milu,Gusttavo Lima,10,13,3,2323855,224997
11,spotify:track:1nVIlX3h3Ds9bH6JMQopIU,Luan Santana,quando a bad bater - ao vivo,Som Livre,11,11,3,2316922,179722
12,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,ADpar,1,9,18,2200504,204930
13,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,21,41,2161537,179100
14,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,10,31,2146959,159779
15,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,14,27,2103155,173830
16,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,8,15,32,2045608,187349
17,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,"Lil Nas X, Billy Ray Cyrus",Old Town Road (feat. Billy Ray Cyrus) - Remix,Columbia,11,12,14,2031844,157066
18,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,18,20,17,2029262,182734
19,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,16,16,17,2023970,224001
20,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, MC M10, DJ RD",Sentou e Gostou,KondZilla,20,79,2,2018550,163253
21,spotify:track:3tU3UAasaDA9OixXGC3O33,"Mano Walter, Gustavo Mioto",Fingindo Maturidade - Ao Vivo,Som Livre,21,22,18,1913918,189002
22,spotify:track:6YjyT6MEMsMc41NNWk2dYg,"Marília Mendonça, Maiara & Maraisa",Bebaça - Ao Vivo,Som Livre,6,18,21,1913590,175202
23,spotify:track:3L2uyIJoJPjYkSETVNSPBQ,Maiara & Maraisa,Não Abro Mão - Ao Vivo,Som Livre,13,19,24,1815592,180629
24,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Sony Music Entertainment,1,17,38,1758596,203739
25,spotify:track:3CgZi8DMUftJHK6WL2gKc1,Hungria,Um Pedido,Hungria Hip Hop,25,33,6,1653403,211985
26,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,24,57,1629874,182340
27,spotify:track:2H8ETIUEoN9YMf56X66bxd,"Anitta, LUDMILLA, Snoop Dogg, Papatinho",Onda diferente (feat. Papatinho),WM Brazil,4,23,15,1629611,160900
28,spotify:track:2FGhB10Gon36GgFcOTMQEW,"MC Hariel, Negra Li, Ducon, Kevin o Chris, Chris MC, Matuê, Vitão, Salve Malak, Dk 47, Pineapple StormTv",Poesia Acústica #7 Céu Azul,Pineapple StormTV,28,43,2,1620669,572038
29,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,5,31,10,1608919,219946
30,spotify:track:2SgVsDXzET5EU8VngMh9dv,MC WM,Senta braba,WM Brazil,23,27,11,1557364,149615
31,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,9,29,36,1549664,161403
32,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,32,35,9,1532403,231680
33,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo",Sony Music Entertainment,33,62,3,1525002,174178
34,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,18,28,37,1509863,201377
35,spotify:track:33g4LmRrWddOvMLnynSktj,George Henrique & Rodrigo,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,Universal Music Ltda.,35,58,12,1500737,145197
36,spotify:track:0nkDm27DGppCSk8dnGtvPa,POCAH,Não sou obrigada,WM Brazil,16,30,15,1482391,148340
37,spotify:track:6l1PdE7lQbodewVQh16GCM,"Projota, Vitão",Sei Lá,Universal Music Ltda.,36,41,12,1462329,190363
38,spotify:track:0EZuXcsnjEmGuRYdFdcctX,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,34,38,1437426,162750
39,spotify:track:1HEr5uCRyuuLlVCOB1RiTE,"Luísa Sonza, Pabllo Vittar",Garupa,Universal Music Ltda.,5,25,5,1423500,128067
40,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,36,43,1399221,172766
41,spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,12,26,39,1292542,153374
42,spotify:track:1oQppEGTHYN53xfEaTz4ua,PEDRO SAMPAIO,VAI MENINA,WM Brazil,30,39,18,1283597,122435
43,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,42,52,1278435,210889
44,spotify:track:7sl95MXCpM8WWsaH1BqvR3,"Diego & Victor Hugo, Marília Mendonça",Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Sony Music Entertainment,42,50,19,1260876,144071
45,spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx,"Matheus & Kauan, Gusttavo Lima",Mágica - Live,Universal Music Ltda.,45,72,17,1234343,161597
46,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",Poesia Acústica #6 Era uma Vez,Pineapple StormTV,18,38,29,1227965,577819
47,spotify:track:5rwdmpN5eMWIIwK4R96vv1,Dynho Alves,Malemolência,GR6 Music,45,47,21,1211353,135053
48,spotify:track:2SC14LGDbRWRlyLg9Wupa0,"Madonna, Anitta",Faz Gostoso (feat. Anitta),Warner Records,8,40,5,1178385,245706
49,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,5,45,36,1174130,177093
50,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,30,37,16,1147534,194087
51,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,"MC Kevin o Chris, FP do Trem Bala",Vamos pra Gaiola,ADPAR Produções,2,48,27,1137343,161600
52,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,36,46,9,1123448,156371
53,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,53,78,3,1119784,197866
54,spotify:track:7D5F5BzIon5zhzQrOU2pdN,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,49,47,1092721,190083
55,spotify:track:6i9ToXS6CAfjpp8veBklg1,Vitão,Café,Universal Music Ltda.,55,67,19,1058383,190434
56,spotify:track:72N0CRIAqjETbhghrkCUW2,"Murilo Huff, Marília Mendonça",Dois Enganados,M Show,52,52,7,1053862,172751
57,spotify:track:53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road,Columbia,11,44,13,1052504,113013
58,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,3,60,60,1051426,231474
59,spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,51,51,2,1041859,174960
60,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,3,54,42,1039941,215733
61,spotify:track:49pu85144Xir6PgWjeyJhG,Guilherme & Benuto,Flor Que Se Cheira - Ao Vivo,Sony Music Entertainment,61,63,10,1038399,161374
62,spotify:track:03Ih0yoTF85crrHUtLUoHF,Israel & Rodolffo,Conselho - Ao Vivo,Som Livre,47,55,6,1015363,142413
63,spotify:track:1a1KuK97CSE29fFqufkheK,Wesley Safadão,Juras de Amor (Pode Chorar) - Ao Vivo,Wesley Safadao,63,115,4,997714,158960
64,spotify:track:1OUPXna2MCgAt3VNmXJBtg,"Tropkillaz, J Balvin, Anitta, ZAAC",Bola Rebola,Universal Music Ltda.,1,57,21,994714,193440
65,spotify:track:4Lxv5hGnHOUYBVeDgWgcaP,Zé Neto & Cristiano,Long Neck - Acústico,Som Livre,36,61,27,985622,167500
66,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,9,68,26,981385,178626
67,spotify:track:704li4NOyKCQY6qNdoEW5n,Lauana Prado,Melhor Saída - Ao Vivo,Universal Music Ltda.,53,59,11,970814,164778
68,spotify:track:4mtHXZBOBMrZSI6jp3X9WJ,Henrique & Diego,Espelho Meu - Ao Vivo,Sony Music Entertainment,46,65,26,960645,161152
69,spotify:track:0rUL7vUZmCKxB0gS83W3aM,"Marília Mendonça, Léo Santana, Didá Banda Feminina",Apaixonadinha - Ao Vivo,Som Livre,54,73,9,949752,180921
70,spotify:track:4UANYptjv2kpV6IY7IjXoJ,Marília Mendonça,Bem Pior Que Eu - Ao Vivo,Som Livre,27,64,45,937002,168172
71,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,"Billie Eilish, Justin Bieber",bad guy (with Justin Bieber),Darkroom/Interscope Records,71,-1,1,930843,194839
72,spotify:track:3wB81eGupHVv9W4mF9IsHh,MC Kevinho,Facilita,WM Brazil,34,66,17,929470,158769
73,spotify:track:3X4vxzjSiCtmZY2QRumOKW,"LUDMILLA, Anitta",Favela chegou - Ao vivo,WM Brazil,12,69,21,928008,177536
74,spotify:track:01wavOnjFBNgdMWBFYIAP4,"Sorriso Maroto, Dilsinho",50 Vezes - Ao Vivo,Sony Music Entertainment,74,75,8,923652,184107
75,spotify:track:7E5cJjrgYLHo13pI0hpmWw,Wesley Safadão,Não Atende Não - Ao Vivo,Wesley Safadao,40,81,31,921186,157689
76,spotify:track:1idjI8gtxgHjy8KyZamY6o,"Yasmin Santos, Gustavo Mioto",Então Vou Avisar - Ao Vivo,Sony Music Entertainment,43,53,8,920064,187801
77,spotify:track:5rNNZ6fVYxkhwqUfImVhU1,IZA,Brisa,WM Brazil,72,77,13,919110,151500
78,spotify:track:1FIaoiLn0E5ilfE5T0P9xx,"Mano Walter, Claudia Leitte",Então Vem Cá - Ao Vivo,Som Livre,43,70,28,917862,177280
79,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"MEDUZA, Goodboys",Piece Of Your Heart,Intercord,71,71,8,892021,152913
80,spotify:track:5iwz1NiezX7WWjnCgY5TH4,"Pedro Capó, Farruko",Calma - Remix,Sony Music Latin,80,98,13,886666,238200
81,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),Atlantic Records UK,81,-1,1,885061,204466
82,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,28,82,58,879047,176025
83,spotify:track:6PrHpASrdyqydEKc8JFmEX,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,76,76,5,876377,179064
84,spotify:track:5lYKob6hewwt3dcy5kWMfF,"Oriente, Cynthia Luz, Delacruz",Praia do Rosa - Acústico,Sony Music Entertainment,61,83,33,870458,256523
85,spotify:track:3NnW2EqJxvHYrRy3upaznl,"MC Kevin o Chris, POCAH",Resenha lá em casa,WM Brazil,85,92,2,861372,236852
86,spotify:track:6pgoGpBkKUvXrrU95j0khl,Henrique & Juliano,Cidade Vizinha (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,85,43,860030,178903
87,spotify:track:3bdjxhq0PqcxNwswCOX6w1,"Thiago Brava, Gusttavo Lima",Dá preferência pra mim (Participação especial de Gusttavo Lima),WM Brazil,10,167,9,859781,158400
88,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,56,56,2,856667,202287
89,spotify:track:6PqUdUGS4h5aGY7YyEGXr8,"Alok, felix jaehn, The Vamps",All The Lies,Spinnin' Records,14,95,18,854556,179456
90,spotify:track:161tk6AjNHvS8LC7Y4MHur,"Gloria Groove, IZA",YoYo,SB MUSIC,29,74,5,846004,156521
91,spotify:track:5M8qHiAV6b0jo3phlyhxcR,Simone & Simaria,Aperte O Play - Ao Vivo,Universal Music Ltda.,80,80,14,840605,201669
92,spotify:track:6d9GEfxIyQiEtuG1EVBF5m,Mcs Nando and Luanzinho,Garupa 2,GR6 Music,63,84,12,836020,142499
93,spotify:track:1ekX8JX7LF3AyxI0nyOzvB,"Dilsinho, Luan Santana",Santo Forte (Ao Vivo) (feat. Luan Santana),Sony Music Entertainment,52,90,31,832377,189335
94,spotify:track:3NpRkAnxexTh4TklAZNjag,"Mc Don Juan, Mc Davi, Perera DJ",Bye Bye,GR6 Music,28,89,18,830913,184615
95,spotify:track:64ePZsgVWO1zRVpHxY2VYC,"Avine Vinny, Matheus & Kauan",Maturidade (feat. Matheus & Kauan),Sony Music Entertainment,69,99,35,828981,193525
96,spotify:track:4aC48Yffpsw01b7sBJxase,"Mc Th, MC Menininho, Medellin, DJ Victor Falcão",Rabetão no Chão,MC TH OFICIAL,62,88,27,822652,179076
97,spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,Joytime Collective,43,91,48,821685,214289
98,spotify:track:1NG3zBjoV0TtKcr5znJ6n3,"Maiara & Maraisa, Zé Neto & Cristiano",Traí Sim - Ao Vivo,Som Livre,18,86,33,820316,178213
99,spotify:track:4a5GPCo8oX4vvaRkciKlih,Marília Mendonça,Obrigado por Estragar Tudo - Ao Vivo,Som Livre,59,87,15,810186,176666
100,spotify:track:3tu0GkIZwwkmILoD4HemBq,Raí Saia Rodada,Bebe e Vem Me Procurar,Som Livre,100,103,5,790728,154291
101,spotify:track:3KkXRkHbMCARz0aVfEt68P,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Universal Records,56,94,36,788659,158040
102,spotify:track:6nc3d5wRTTzkZo29kZRr5r,"Orochi, Dallass",Balão,Mainstreet Records,85,96,14,783278,253333
103,spotify:track:5JZufG8AcnMvCOeFoMFExv,Gustavo Mioto,Pro Nosso Bem - Ao Vivo,Universal Music Ltda.,66,101,21,780860,194218
104,spotify:track:0wryAFpQqHTvhteQx7ZNp2,"Vitão, Mc Davi",Edredom,Universal Music Ltda.,89,105,3,766011,172700
105,spotify:track:7uU04pPMnKELpv8mIJ3yLa,Gusttavo Lima,Zé da Recaída - Ao Vivo,Sony Music Entertainment,23,102,38,760588,170000
106,spotify:track:5uVgsAzjO6eJR06VPrqUga,"Ozuna, Anitta",Muito Calor,VP Records Corp/Dimelo Vi,106,-1,1,736722,185146
107,spotify:track:3bR8wBqLky6b61ROJlaBEF,ANAVITÓRIA,"Ai, Amor",Universal Music Ltda.,32,104,50,730717,220566
108,spotify:track:1DhRbox3xkceP64k3JeYfW,"Ed Sheeran, Travis Scott",Antisocial (with Travis Scott),Atlantic Records UK,108,-1,1,720447,161746
