rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,JG Shows,1,1,12,7930251,157175
2,spotify:track:2ookQf9qP2qiBuNFnNXyfl,John Amplificado,Chega E Senta - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,29,2,6538193,153739
3,spotify:track:25141FAgU1OmwoC9W2i5E3,"Tarcísio do Acordeon, Marcynho Sensação",Rolê,Sua Música,3,3,5,6292174,174937
4,spotify:track:7aZusA4cWXz3Wv9e9uhavz,Matuê,Quer Voar,Sony Music Entertainment,2,2,3,6154196,187636
5,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,3,4,11,5830327,192725
6,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,5,10,5744568,193221
7,spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,JG Shows,3,6,11,5604708,147072
8,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",8,15,3,5210147,153409
9,spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,JG Shows,4,7,9,5168928,239928
10,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende - Ao Vivo,Som Livre,3,8,22,5007930,225671
11,spotify:track:4P7IXYPAkinTdZrBF5bGWp,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,Som Livre,11,14,5,4753222,154662
12,spotify:track:7gMWTBRgB5CZdNDSuweCyr,"Costa Gold, Kawe, André Nine",Se Essa Bunda,Som Livre,9,9,4,4583230,249125
13,spotify:track:41pFFOnh1glVNIlrWOpBjb,"Brisa Star, Thiago Jhonathan (TJ)",Se Joga no Passinho,Brisa Star,10,10,9,4497897,200000
14,spotify:track:1oIqP923yBKV45IaXm5s14,"Os Barões Da Pisadinha, Maiara & Maraisa",Zero Saudade - Ao Vivo,Sony Music Entertainment,9,13,14,4236168,184639
15,spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,Funk Explode Records,5,12,24,4183374,140307
16,spotify:track:3jSG8oE8doxDxmpe5GlFee,Mari Fernandez,"Não, Não Vou",Sony Music Entertainment,1,11,12,4055475,173037
17,spotify:track:2R9IrE42Mw4zdUXAEFNiZL,"Zé Felipe, Os Barões Da Pisadinha",Senta Danada,Som Livre,17,17,6,3976914,172621
18,spotify:track:27NovPIUIRrOZoCHxABJwK,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,16,16,5,3847178,212000
19,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,6,19,26,3409313,160476
20,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan, DJ 900",Bipolar,GR6 Music,1,21,18,3394492,276480
21,spotify:track:3CUPWFarYwA0HJQqzje4UD,Vitinho Imperador,Volta Rapariga,Vitinho Imperador,18,25,8,3362077,196371
22,spotify:track:0wRn3ggAY1fIupTaVigdza,"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats",A Cara do Crime (Nós Incomoda),Mainstreet Records,17,23,13,3347359,302117
23,spotify:track:6fe5D0ivKnpXFMAnoSRjah,"Vitor e Luan, Henrique & Juliano",Localiza Aí BB,Vitor & Luan,23,28,28,3286563,145308
24,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,11,20,10,3170401,211560
25,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,27,29,3156834,140942
26,spotify:track:5ItttPiqUksUE240dJ9DT6,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje,Som Livre,5,18,13,3088080,148227
27,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,7,22,18,3044577,171263
28,spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,Universal Music Ltda.,24,30,14,2973587,165380
29,spotify:track:3ibiPPqHxdmX4nNp4kNHE9,Wesley Safadão,Passatempo,Wesley Safadao,17,26,16,2944735,162237
30,spotify:track:5VTqW8raQYnj2avZ27nO2a,Luísa Sonza,penhasco.,Universal Music Ltda.,8,24,6,2929933,186121
31,spotify:track:79Wou8NwYEFzTyDQudjENF,Diego & Victor Hugo,Desbloqueado - Ao Vivo,Sony Music Entertainment,29,33,15,2884659,188671
32,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,6,31,21,2842320,155675
33,spotify:track:2YBKO08Wkc3eP5JdUSwng8,João Gomes,Eu Tenho a Senha,JG Shows,23,32,10,2701592,212424
34,spotify:track:2aqqXrjrPdRHU9uSeRmL3C,"Mc Pepeu, DJ Swat, Doug Hits",Menina Se Prepara,Doug Filmes,34,37,9,2618328,210461
35,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,35,41,7,2562706,141805
36,spotify:track:1QiZYlh3oZg3zgn8eS99aB,João Gomes,Mete Um Block Nele,JG Shows,33,34,9,2526278,177192
37,spotify:track:4cKn3YjlRNowwNQi5LuZkk,"Luan Santana, Mc Don Juan",SORRIA,Sony Music Entertainment,36,36,4,2470226,181122
38,spotify:track:1tYJnXtKLoWVIL4lZOouQG,"Tayrone, Marília Mendonça",Cê Tá Preparada - Ao Vivo,Universal Music Ltda.,38,58,6,2409568,213006
39,spotify:track:3q6ZCGgFDIVCJQ5XG4JTL2,"BIN, LUDMILLA, Mainstreet, Dallass",Apê 1001,Mainstreet Records,39,44,11,2374470,171428
40,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,43,18,2329421,159146
41,spotify:track:6AMTUbWihFZOwOeHxZN2Ge,Vitor Fernandes,Vou falar que não quero,Sua Música,29,39,26,2213280,186831
42,spotify:track:6giaOyDFbE4J8iclhCdW7E,"Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak",Poesia Acústica #11 Nada Mudou,Pineapple StormTV,12,35,10,2210860,600000
43,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,45,31,2177083,157354
