rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4qsOrxBv09HhNSpsgMRXdC","Marília Mendonça, Maiara & Maraisa","Esqueça-Me Se For Capaz","Som Livre",1,1,6,"7654886"
2,"spotify:track:053zWWZDziDJd3U94x8RuP","Marília Mendonça, Maiara & Maraisa","Todo Mundo Menos Você","Som Livre",2,2,9,"6752729"
3,"spotify:track:3YvE7uo4ffseBoJPh8IhHp","Marília Mendonça, Maiara & Maraisa","Presepada","Som Livre",3,10,3,"6096006"
4,"spotify:track:4u06FbRh6FvV2FQZkouzCw","Henrique & Juliano","Arranhão (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,8,16,"5994995"
5,"spotify:track:4fSHADbZbhpZCT9oJpxwbP","Paulo Pires, Marcynho Sensação, ÉaBest, Mc Danny","Ameaça","Paulo Pires",4,4,6,"5977704"
6,"spotify:track:1c4htMHiolERc0YJvZNdlc","George Henrique & Rodrigo, Marília Mendonça","Vai Lá Em Casa Hoje - Ao Vivo","Worldshow Promoções e Eventos",6,19,5,"5941592"
7,"spotify:track:2wG1R0uDFwyobcWzVssC1J","PEDRO SAMPAIO, Mc Danflin","GALOPA","WM Brazil",4,5,10,"5871293"
8,"spotify:track:2RGIuYTsyyHoOCqW0krvNE","Avine Vinny, Matheus Fernandes","Coração Cachorro","Sony Music Entertainment",1,3,9,"5741482"
9,"spotify:track:0JdkDCdrhMOaeXjIZdeBXN","MC Levin, DJ Nikolas Alves, DJ Kaioken, DJ Gege","Ela Me Falou Que Quer Rave","Columbia",6,6,4,"5333659"
10,"spotify:track:4kGdnA7FzSVsXC29LPghej","Zé Felipe, Marcynho Sensação","Revoada No Colchão","Som Livre",3,7,10,"4843172"
11,"spotify:track:5VTjBl3ddZEiG2LrH4VzyR","Zé Felipe, Mc Danny","Toma Toma Vapo Vapo","Som Livre",11,39,2,"4689598"
12,"spotify:track:7xVSNhAUQhUIpwfR6lTOwA","Marina Sena","Por Supuesto","Marina Sena",10,11,5,"4430106"
13,"spotify:track:7pvrsbBKUQI2QmA74WCJa5","Zé Neto & Cristiano","Ela e Ela","Som Livre",3,17,13,"4346793"
14,"spotify:track:5Q0ZnQjk4lQpScX7ujswun","Henrique & Juliano","A Maior Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",11,20,12,"4051736"
15,"spotify:track:0DsPj89zlY3Us7xb5cXK5h","DJ Patrick Muniz, Dj Olliver, Mc Topre, Mc Rennan","Trava na Pose, Chama no Zoom, Da um Close","Tratto Entretenimentos",4,9,8,"3935392"
16,"spotify:track:3agFBAMPiIvzfTh7a9Udm6","Gusttavo Lima","Nota de Repúdio - Ao Vivo","Sony Music Entertainment",4,16,12,"3930267"
17,"spotify:track:48Ll1C6qAnP2UjnopQDh4a","Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA","Bala Love","Mc Anjim",2,12,14,"3711170"
18,"spotify:track:2jwrYBGz7osKI31v50bS7b","Felipe Amorim","Putariazinha","One Play",9,13,9,"3664966"
19,"spotify:track:6WxpU2F5gwTzwYsAalI6nI","Marília Mendonça, Maiara & Maraisa","Motel Afrodite","Som Livre",14,14,7,"3356519"
20,"spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6","João Gomes","Meu Pedaço de Pecado","JG Shows",1,15,25,"3334560"
21,"spotify:track:1wdhj1r7aeWVDUl9d18YKu","Matheus & Kauan","Expectativa x Realidade","Universal Music Ltda.",15,33,21,"3255890"
22,"spotify:track:2ixi9HWJw5lnLDmRMsiCS5","Zé Neto & Cristiano","Você Beberia Ou Não Beberia?","Som Livre",4,31,18,"3199980"
23,"spotify:track:4XiFqfUXyTwOChvMLKKi0T","DG e Batidão Stronda, Felipe Amorim, Mc Danny","Sem Sentimento","GR6 Music",13,18,14,"3198811"
24,"spotify:track:3eq6zwPwN5SAw0rZxNHI22","Gusttavo Lima","Não Me Arranha - Ao Vivo","Sony Music Entertainment",24,30,7,"3181469"
25,"spotify:track:28m65cMH7QXHzFnZSTtNHY","Marília Mendonça, Maiara & Maraisa","Não Sei o Que Lá","Som Livre",21,22,8,"3095319"
26,"spotify:track:1tYJnXtKLoWVIL4lZOouQG","Tayrone, Marília Mendonça","Cê Tá Preparada - Ao Vivo","Universal Music Ltda.",20,38,19,"3091876"
27,"spotify:track:1bWBG6IkMnDr3qvCKSvQT7","Matheus Fernandes, Dilsinho","Baby Me Atende - Ao Vivo","Som Livre",3,21,35,"3044781"
28,"spotify:track:7aZusA4cWXz3Wv9e9uhavz","Matuê","Quer Voar","Sony Music Entertainment",2,23,16,"3028877"
29,"spotify:track:2s9BO8c0co0PmgBiUoTT17","Gloria Groove","A QUEDA","SB Music",11,24,6,"2801887"
30,"spotify:track:50gPsfGHy5OnPauA9455DM","Tarcísio do Acordeon, Marcynho Sensação","Rolê","Sua Música",3,26,18,"2796566"
31,"spotify:track:3Lw41pfko5XMrsHRtlbo2k","Felipe Cardoso DJ, Mc Fopi","Bota a Mão no Chão","Love Funk",31,52,4,"2789002"
