rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6u0EAxf1OJTLS7CvInuNd7","Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins","Vai malandra (feat. Tropkillaz & DJ Yuri Martins)","WM Brazil",1,1,8,"4015286"
2,"spotify:track:42TXKY5AaAn4dzAcRLyNoK","MC Kevinho, Simone & Simaria","Ta Tum Tum","Universal Music Ltda.",2,96,2,"3168147"
3,"spotify:track:6wXYGqXCLtEHx4VDb2TPcM","Gusttavo Lima","Apelido Carinhoso","Sony Music Entertainment",2,2,10,"2472520"
4,"spotify:track:0pDaqgIForVNO4jrtTxcWT","MC's Jhowzinho & Kadinho","Agora Vai Sentar","Warner Music Brasil sob licenciamento exclusivo da Play Produtora e Start Music",1,4,22,"2342205"
5,"spotify:track:3Ga6eKrUFf12ouh9Yw3v2D","Anitta, J Balvin","Downtown","WM Brazil",1,5,12,"2206430"
6,"spotify:track:1kNVJQEkobOlyfbctPZ4fs","Mc Don Juan","Amar Amei","GR6 Music",3,6,14,"2155113"
7,"spotify:track:228vRHzGfQh47EfLjuY1Yr","MC Kevinho","Rabiola","KondZilla",6,7,10,"2053563"
8,"spotify:track:7q5agbUOzZnVF4Yes3AD7I","Matheus & Kauan, MC Kevinho","Deixa Ela Beijar","Universal Music Ltda.",4,8,12,"2041191"
9,"spotify:track:2ri2wEE24Tm7fOJ7sGiz7P","Jojo Maronttinni","Que Tiro Foi Esse","Universal Music Ltda.",2,3,5,"2031405"
10,"spotify:track:3sIMCkwUZbQbWeNOTG3ET4","Lucas Lucco, MC G15","Permanecer (feat. MC G15)","Sony Music Entertainment",5,9,14,"1964586"
11,"spotify:track:6ys0kXJnE7wBQKvGrTg0VQ","Matheus & Kauan","Tô Com Moral No Céu! - Ao Vivo","Universal Music Ltda.",11,12,3,"1872336"
12,"spotify:track:0dGqIEsFN3KakdPCMkgjre","Thiago Brava, Jorge","Dona Maria","MM Music",12,25,14,"1825852"
13,"spotify:track:2srL4DYBekshpbprS6H0mO","1Kilo, Baviera, Knust, Pablo Martins","Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo","1Kilo Records",1,10,38,"1825398"
14,"spotify:track:2cwFhwT6L2D4Olc25nhyZo","Felipe Araújo","Amor Da Sua Cama","Universal Music Ltda.",14,17,15,"1753929"
15,"spotify:track:6ZR7rT7vfwtY0EqyLeyAaO","Mc Gw","Ritmo Mexicano","GR6 Music",8,13,19,"1745875"
16,"spotify:track:4JPSfCXQe6kDliMIJTqISW","Gustavo Mioto, Anitta","Coladinha Em Mim - Ao Vivo","Universal Music Ltda.",16,18,8,"1700036"
17,"spotify:track:6UZJOc2HBrTp9DYfir9N8n","Simone & Simaria","Regime Fechado - Ao Vivo","Universal Music Ltda.",9,15,59,"1669520"
18,"spotify:track:1xd3OqTbx17HutN7RfJOTj","Alok, Mathieu Koss","Big Jet Plane","Spinnin' Records",5,14,19,"1650440"
19,"spotify:track:1rfofaqEpACxVEHIZBJe6W","Camila Cabello, Young Thug","Havana (feat. Young Thug)","Syco Music/Epic",3,11,27,"1639547"
20,"spotify:track:5ac0YTpOaDX9wEYYyGCglL","Wesley Safadão","Ar Condicionado no 15 - Ao Vivo","Wesley Safadao",8,16,38,"1618383"
21,"spotify:track:12lOxvml5EBvSCzQll7xVS","Jorge & Mateus","Contrato","Som Livre",16,20,14,"1605584"
22,"spotify:track:7CtFr21TzdM4ntuBkwzpxg","Jerry Smith, Mc Nando Dk, DJ Cassula","Troféu do Ano","Produtora X",21,21,14,"1570524"
23,"spotify:track:6gquljDBW7rE6mCBzmTRxo","Henrique & Diego, Simone & Simaria","Raspão (feat. Simone & Simaria) - Ao Vivo","Sony Music Entertainment",6,19,59,"1568219"
24,"spotify:track:7ieFtgZBYSC94nGs5yF0Wk","Mc Livinho, Perera DJ","Azul Piscina","GR6 Music",21,23,13,"1484690"
25,"spotify:track:6pSYjx66rlqRmGGTHhnjCo","Mc Livinho, Perera DJ","Fazer Falta","GR6 Music",1,22,36,"1470868"
26,"spotify:track:1BkyiAw1L0BOHYckwpRX4V","IZA, Marcelo Falcão","Pesadão","WM Brazil",16,24,18,"1465619"
27,"spotify:track:7u9maPG2E4cN9qChpe80qm","Lucas Lucco, Pabllo Vittar","Paraíso","Sony Music Entertainment",27,34,5,"1448515"
28,"spotify:track:6LEFk0KHRfahO5pOMJlbdV","Zé Neto & Cristiano","Amigo Taxista - Ao Vivo","Som Livre",27,27,13,"1423404"
29,"spotify:track:77vZMrfbZIgGKBcFe3MsD7","Simone & Simaria, Alok","Paga De Solteiro Feliz","Universal Music Ltda.",29,30,5,"1418499"
30,"spotify:track:7yYOMPwpV5CsK0cxoAZT6B","MC Kevinho, Léo Santana","Encaixa","KondZilla",4,29,28,"1408159"
31,"spotify:track:2g2ZjM1GjY9Lf2Ff0L94Ul","Henrique & Juliano","Vidinha De Balada (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",5,26,53,"1367962"
32,"spotify:track:2ekn2ttSfGqwhhate0LSR0","Dua Lipa","New Rules","Warner Records",2,28,31,"1362774"
33,"spotify:track:6BPt2sVRvE41rUixcCAHY6","Felipe Araújo, Henrique & Juliano","A Mala É Falsa - Ao Vivo","Universal Music Ltda.",24,31,59,"1296765"
34,"spotify:track:1504k2wy349EtgioaW78Ht","Cleber & Cauan","Quase - Ao Vivo","Som Livre",28,32,21,"1289497"
