rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4E6RdcCWMiHTu7zy1VTNDo","Marília Mendonça","Todo Mundo Vai Sofrer - Ao Vivo","Som Livre",1,1,10,"3718905"
2,"spotify:track:5pRGXCDY0eT6R1QicAn7Uk","João Gustavo e Murilo, Analaga","Lençol Dobrado","WM Brazil",2,2,38,"3473027"
3,"spotify:track:6QwFUcPc5nhsqZuhXUYtV7","Jorge & Mateus","Tijolão - Ao Vivo","Som Livre",3,3,9,"3309854"
4,"spotify:track:0WhDotK0QXigmsrlw0DxKK","MC Kevin o Chris, Sodré","Evoluiu","ADpar",2,4,14,"3134142"
5,"spotify:track:1nVIlX3h3Ds9bH6JMQopIU","Luan Santana","quando a bad bater - ao vivo","Som Livre",5,11,4,"2840186"
6,"spotify:track:6sRLrSetyIwIKhW1eMlUNP","Matheus & Kauan, Marília Mendonça","Vou Ter Que Superar - Ao Vivo","Universal Music Ltda.",2,5,18,"2802245"
7,"spotify:track:2bbFhnxYjeb9jYEX2MDKLQ","MC Kevinho","Uma nora pra cada dia","WM Brazil",7,8,4,"2776963"
8,"spotify:track:1xyVMQx51Kab6eLVtE6twx","Lauana Prado, Maiara & Maraisa","Cobaia","Universal Music Ltda.",6,6,50,"2602119"
9,"spotify:track:1nqaSoiLuqevDes4S18sO7","Gusttavo Lima","Milu","Gusttavo Lima",9,10,4,"2596231"
10,"spotify:track:0TK2YIli7K1leLovkQiNik","Shawn Mendes, Camila Cabello","Señorita","Island Records",2,7,5,"2429933"
11,"spotify:track:6V43u5SCjkfMpxMAXRPifr","MC JottaPê, MC M10, DJ RD","Sentou e Gostou","KondZilla",11,20,3,"2389255"
12,"spotify:track:26WpOBpHiIMoBuMEIwtOCH","Pk, PK Delas","Quando a vontade bater (Participação especial de PK Delas)","WM Brazil",8,9,19,"2370681"
13,"spotify:track:3RbXsVQr4jeTxvT35Hssq3","Marília Mendonça","Bebi Liguei - Ao Vivo","Som Livre",2,14,32,"2230785"
14,"spotify:track:5q0NlM6Pm8Pp3orq7zGiRn","Matheus & Kauan, Jorge & Mateus","Quarta Cadeira - Ao Vivo","Universal Music Ltda.",14,19,18,"2062521"
15,"spotify:track:4eB8rsNNm5791m3uvEBNLR","Zé Neto & Cristiano","Estado Decadente - Acústico","Som Livre",10,15,28,"2020921"
16,"spotify:track:2x8TNY9KwNvD19gVGs4WOP","MC Kevin o Chris","Ela É do Tipo","ADpar",1,12,19,"2012554"
17,"spotify:track:4lEw9Id7kLDSJ6KRdaenM9","Felipe Araújo","Espaçosa Demais - Ao Vivo","Universal Music Ltda.",13,13,42,"1961012"
18,"spotify:track:6u7jPi22kF8CTQ3rb9DHE7","Lil Nas X, Billy Ray Cyrus","Old Town Road (feat. Billy Ray Cyrus) - Remix","Columbia",11,17,15,"1945180"
19,"spotify:track:3tU3UAasaDA9OixXGC3O33","Mano Walter, Gustavo Mioto","Fingindo Maturidade - Ao Vivo","Som Livre",19,21,19,"1930662"
20,"spotify:track:4gDvg62vG96w0qJaF6wzcd","Diego & Victor Hugo, Zé Neto & Cristiano","A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Sony Music Entertainment",18,18,18,"1910617"
21,"spotify:track:4jGzR5Vri06Y5T9SxM7m5P","Xand Avião, Gusttavo Lima","Algo Mais (Amante) - Ao Vivo","Som Livre",21,32,10,"1882795"
22,"spotify:track:6YjyT6MEMsMc41NNWk2dYg","Marília Mendonça, Maiara & Maraisa","Bebaça - Ao Vivo","Som Livre",6,22,22,"1869072"
23,"spotify:track:3L2uyIJoJPjYkSETVNSPBQ","Maiara & Maraisa","Não Abro Mão - Ao Vivo","Som Livre",13,23,25,"1700845"
