rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:2Ab1wPTEqulaCGoBak1gUo,"Matheus & Kauan, Anitta",Ao Vivo E A Cores,Universal Music Ltda.,1,8,2,3514230,180304
2,spotify:track:00zzSEe82JTtz68XlARnh7,Aldair Playboy,Amor Falso,Valmir Mendonça Promoções,2,5,6,3415706,177815
3,spotify:track:74n5d5M21JnC4WJ6gdkggK,Jorge & Mateus,Propaganda - Ao Vivo,Som Livre,2,3,13,3300556,141934
4,spotify:track:76KDy62J99FKu6ZsxMJy3j,"MC Kekel, MC Rita",Amor de Verdade,KondZilla,1,4,8,3047682,197333
5,spotify:track:0RBOFW5424gCCCZrgECbt6,"Wesley Safadão, Anitta",Romance Com Safadeza,Som Livre,5,6,6,2968507,172654
6,spotify:track:68uKHxQzoY6gd7YSKJf21J,"MC MM, DJ RD",Só Quer Vrau,KondZilla,1,2,6,2927617,160666
7,spotify:track:6tuzPD1zPPvwMbGiD0TBay,MC WM,Fuleragem,WM Brazil,4,7,12,2638019,141473
8,spotify:track:1IJH7QjV5V99eJBtKXqGXE,Zé Neto & Cristiano,Largado Às Traças - Ao Vivo,Som Livre,8,-1,1,2580810,234961
9,spotify:track:6yxYagNp6Gapd7jXmWzgVc,"Marília Mendonça, Maiara & Maraisa",A Culpa É Dele - Ao Vivo | Acústico,Som Livre,8,9,11,2440470,176721
10,spotify:track:4nraNqonMyfc0U3o8VeXVu,"Alok, Zeeba, iRO",Ocean,Spinnin' Records,7,11,4,2307209,174001
11,spotify:track:7JdZZfozlODQ08ATf8xIZ6,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,Universal Music Ltda.,7,10,23,2261532,165360
12,spotify:track:3MxbRHE1u74SoMNR9iURIZ,MC Bruninho,Jogo do Amor,Thiago Gravações,12,33,2,2199829,144039
13,spotify:track:6etab3UBCo5GOTMZqUvRka,"MC Kevinho, Simone & Simaria",Ta Tum Tum,Universal Music Ltda.,1,13,17,2166389,164157
14,spotify:track:3IfctMaf2sfvlSLRa42Cna,Vitor Kley,O Sol,Midas Music,13,15,11,2051255,209000
15,spotify:track:0uwaiApk6k7k9POyFjTKeR,Matheus & Kauan,Tô Com Moral No Céu! - Ao Vivo,Universal Music Ltda.,5,12,18,2011258,170459
16,spotify:track:74gguwbBvfBTurNJUWFOsC,Zé Neto & Cristiano,Largado As Traças - Acústico,Som Livre,1,1,16,1939847,217846
17,spotify:track:5FOCkGt7bp22nBVfQ4WSIT,Anitta,Indecente,WM Brazil,2,17,9,1939828,205187
18,spotify:track:2cwFhwT6L2D4Olc25nhyZo,Felipe Araújo,Amor Da Sua Cama,Universal Music Ltda.,7,18,30,1932812,188309
19,spotify:track:6wXYGqXCLtEHx4VDb2TPcM,Gusttavo Lima,Apelido Carinhoso,Sony Music Entertainment,2,14,25,1897442,199701
20,spotify:track:4JPSfCXQe6kDliMIJTqISW,"Gustavo Mioto, Anitta",Coladinha Em Mim - Ao Vivo,Universal Music Ltda.,8,16,23,1879242,170506
21,spotify:track:5qjMyKkmosPBws5cImS9Zz,Jorge & Mateus,Trincadinho - Ao Vivo,Som Livre,7,19,13,1711600,140442
22,spotify:track:6u0EAxf1OJTLS7CvInuNd7,"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",Vai malandra (feat. Tropkillaz & DJ Yuri Martins),WM Brazil,1,20,23,1710885,201532
23,spotify:track:2PADJK4rhdklqFLQFa5oMX,Atitude 67,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017,Universal Music Ltda.,15,21,22,1578650,210386
24,spotify:track:5Zha6IxtfsLjqLYndyWcER,"Fernando & Sorocaba, Jorge & Mateus",Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,F&S Produções Artísticas ltda.,20,22,34,1545368,234592
25,spotify:track:2srL4DYBekshpbprS6H0mO,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,23,53,1408647,213191
26,spotify:track:3UxbT06Mz8aTJbHYYIxwkI,Gusttavo Lima,Mundo de Ilusões - Ao Vivo,Som Livre,26,171,2,1363924,185781
27,spotify:track:0dGqIEsFN3KakdPCMkgjre,"Thiago Brava, Jorge",Dona Maria,MM Music,8,25,29,1300548,187998
28,spotify:track:5tNnnptCfuLXLHnDqrL9ku,MC Kevinho,Papum,KondZilla,26,26,3,1186257,139980
29,spotify:track:0pDaqgIForVNO4jrtTxcWT,MC's Jhowzinho & Kadinho,Agora Vai Sentar,Warner Music Brasil sob licenciamento exclusivo da Play Produtora e Start Music,1,28,37,1185597,228922
30,spotify:track:0nlFCC2xIQqUJpuQIVPl7S,"MC Dede, MC Kevinho",Pega a Receita,KondZilla,27,27,5,1185202,160615
31,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,Cash Money/Drake LP6,18,29,18,1178703,198960
