rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:0fABszUFNbNq9IW503Gj8v,"DENNIS, MC Kevin o Chris",Tá OK,Sony Music Entertainment,1,7,3,13554368,92093
2,spotify:track:4uqJelb9THHmJ3OCohg4ZJ,"AgroPlay, Ana Castela",Nosso Quadro,AgroPlay,1,1,18,9402484,173698
3,spotify:track:4hKLzFvNwHF6dPosGT30ed,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",Novo Balanço,Supernova Entertainment Under Exclusive License to UnitedMasters,3,3,3,8857983,140322
4,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,"Israel & Rodolffo, Mari Fernandez",Seu Brilho Sumiu - Ao Vivo,Som Livre,2,4,14,8559693,168840
5,spotify:track:51pxwIxDVCbFHW8oyJFQXD,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,5,19,7883324,178811
6,spotify:track:3mzbab4H0iZYkHggSEj0UX,Zé Neto & Cristiano,Oi Balde - Ao Vivo,Som Livre,3,6,16,7662144,159158
7,spotify:track:12YCtLHGk6tP6RbHDHflCs,"MC Caverinha, KayBlack, Wall Hein",Cartão Black,Som Livre,1,2,4,7507044,159973
8,spotify:track:53PpijFATt35Zxfl6LTxoK,Marília Mendonça,Leão,Som Livre,1,9,26,5995738,166774
9,spotify:track:0JIYoXtJfORxI6gRpHv6ZW,Henrique & Juliano,Traumatizei (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,11,18,5950698,172005
10,spotify:track:0redQHBfejmPUhonR5ppGC,"Guilherme & Benuto, Ana Castela, Adriano Rhod",Duas Três,Sony Music Entertainment,8,8,17,5939923,156942
11,spotify:track:4sqpSDnTrbS8v7RMNCUyqS,"Matheus & Kauan, Mari Fernandez",Não Vitalício (Nunca Mais) - Ao Vivo,Universal Music Ltda.,7,12,18,5882492,169835
12,spotify:track:0SCMVUZ21uYYB8cc0ScfbV,"Israel & Rodolffo, Ana Castela",Bombonzinho - Ao Vivo,Som Livre,1,14,31,5587034,154701
13,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,13,19,15,5510113,159322
14,spotify:track:39xOREhViooEYFpmnKTdrl,"Veigh, Tz da Coronel, Toledo, Nagalli, Bvga Beatz, Supernova Ent",Engana Dizendo Que Ama,Supernova Entertainment Under Exclusive License to UnitedMasters,11,15,3,5498443,188497
15,spotify:track:3ktTWpYdXrYApH54cBo4Ap,"Matuê, Rich The Kid",Conexões de Máfia (feat. Rich The Kid),Sony Music Entertainment,1,10,6,5381452,221538
16,spotify:track:2LTlykcdu0gwb7zcKneo2a,"KayBlack, Baco Exu do Blues, Marquinho no Beat",Melhor Só,WM Brazil,3,13,10,5261564,229326
17,spotify:track:3khLpwuyIjEOw8vfJ1oUIT,"MC Kevin o Chris, MC Caja",Papin,MC Kevin o Chris,17,21,8,5117434,122666
18,spotify:track:5y7yYXNSsT89A27DQxbmUL,"Wesley Safadão, Ana Castela",Covardia,Wesley Safadao,18,38,10,4927798,150863
19,spotify:track:7IPEkUJsnWYNyBkK2i2FPj,Hugo & Guilherme,Mágica - Ao Vivo,Som Livre,11,17,10,4881019,171730
20,spotify:track:0ZAL7RbP2FsM3rObV60o7T,"Clayton & Romário, Luan Santana",Namorando Ou Não - Ao Vivo,Virgin Music Label And Artist Services (S&D),14,16,13,4792905,168358
21,spotify:track:3o4wcB1Y6xC62eF02n9RSZ,"Luan Pereira, MC Ryan SP",ELA PIROU NA DODGE RAM,Som Livre,14,18,12,4704232,179599
22,spotify:track:745VUhm32odbxJI2q1rUMv,"MC Guh SR, MC Pê Original, Dj Pikeno Mpc, Markim WF",Ela Voltou de Perna Bamba,Mandelão Records,22,32,5,4645697,199384
23,spotify:track:7DkhndGTKaqkFxxKN7XlAh,"Guilherme & Benuto, Simone Mendes",Manda um Oi - Ao Vivo,Sony Music Entertainment,23,46,4,4469381,166490
24,spotify:track:1nf1HJdTWXwf9XHQebGlOd,"Gustavo Mioto, Mc Don Juan",Quando Apaga A Luz - Ao Vivo,Universal Music Ltda.,13,24,20,4423323,144298
25,spotify:track:5TtTijiNYtFc6ktQARjY30,"KayBlack, Wall Hein",Preferida,WM Brazil,13,20,10,4384573,130375
26,spotify:track:4t6eam3rC9JoNFVkfOHK4s,Zé Neto & Cristiano,Pátio do Posto - Ao Vivo,Som Livre,25,25,11,4369169,178547
27,spotify:track:4ASA1PZyWGbuc4d9N8OAcF,"Gustavo Mioto, Mari Fernandez",Eu Gosto Assim - Ao Vivo,Universal Music Ltda.,1,23,38,4216056,148800
28,spotify:track:7CUQQLRMIeSfa4m2uQcRHp,Henrique & Juliano,Rancorosa (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,26,11,4148949,181457
29,spotify:track:7nFvKgVumc9FcU97zGjjei,WIU,Coração de Gelo,Sony Music Entertainment,4,22,27,4129422,168000
30,spotify:track:6hu4HvpNzrW2RIEEAZC3vD,"KayBlack, Marquinho no Beat, Wall Hein",Segredo,WM Brazil,19,28,10,3988980,104145
31,spotify:track:2BlFIe0712LBUtTHxbqjme,"NATTAN, Felipe Amorim",Love Gostosinho - Ao Vivo,Vybbe,12,34,21,3795552,163833
32,spotify:track:51FFbyL0PjkYtjXJQP0JoP,Gusttavo Lima,Saudade da Minha Vida - Ao Vivo,Sony Music Entertainment,12,37,19,3751292,194850
33,spotify:track:1L7hWEc3tVjvmbw48ShktM,Gusttavo Lima,Desejo Imortal (It Must Have Been Love) - Ao Vivo,Sony Music Entertainment,26,31,8,3744337,184128
34,spotify:track:5aqwwgL4XOv2YJYwLiqKOZ,Maiara & Maraisa,A Culpa É Nossa - Ao Vivo,Som Livre,8,33,25,3686137,165000
35,spotify:track:0KXdSF0Poa57KOepZ3hKrh,"Naiara Azevedo, Ana Castela",Palhaça - Ao Vivo,NA Records,18,29,21,3641001,170191
36,spotify:track:7Ht57bh2FwiQLwRH9zqESG,Rogerinho,085 - Ao Vivo,ONErpm,20,36,17,3625840,163584
37,spotify:track:7sopDXkuzXtHt8AQpdBxmT,Ana Castela,DONA DE MIM,AgroPlay,13,30,24,3536473,145091
38,spotify:track:77BR4gaUAp3p0uA8UL6HT9,"Belle Kaffer, Ana Castela, Charles New",Não Para,WM Brazil,33,39,14,3536009,180923
39,spotify:track:2M4kQD87lKnAS9vFlb4Bez,"Matheus & Kauan, Jorge & Mateus",Pactos - Ao Vivo,Universal Music Ltda.,6,41,34,3402021,183694
40,spotify:track:5WsM6qhZzRSD3oKbtorxzD,"MC Kevin o Chris, BUARQUE",Aquecimento Senta Senta Suave,MC Kevin o Chris,8,42,13,3277837,152888
41,spotify:track:18yZLabAj1liqEUcgxDgeJ,"Israel & Rodolffo, Jorge & Mateus",Perdoou Nada - Ao Vivo,Som Livre,16,44,27,3232354,163120
42,spotify:track:156LKAN2oh16qflL5oz4tO,MC PH,Os Bico Tão Se Perguntando (Let’s Go 3),GR6 Music,11,35,9,3215425,177551
43,spotify:track:3d1im1pw3WLuEty2k9XzTr,"Veigh, Niink, Bvga Beatz, JHXW, Supernova Ent",Clickbait,Supernova Entertainment Under Exclusive License to UnitedMasters,15,27,6,3187202,161344
44,spotify:track:235CP5ItAYMS6usv3C8jkP,Luan Santana,DEUS É MUITO BOM - Ao Vivo,Sony Music Entertainment,35,47,6,3083934,174317
45,spotify:track:6dtQM0CXRFJgD7ifUNosZj,"Lauana Prado, Guilherme & Benuto",Desandei - Ao Vivo,Universal Music Ltda.,45,50,6,2986846,143372
46,spotify:track:5yscNPMHmhqHQX9B9GFzMp,Henrique & Juliano,Te Esqueci Sem Querer (Ao Vivo Em Brasília),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",43,49,7,2930679,151092
47,spotify:track:7CJJ7JC3kj9XdweWTvfVhX,"Zé Felipe, Igow, Wesley Safadão",Vacilão,Som Livre,2,45,12,2915014,130403
48,spotify:track:6p6ohOKSzL4JaIRzSeOmWx,"Felipe Amorim, Gustavo Mioto",Cama Embrasa,One Play,48,55,4,2774855,178000
49,spotify:track:3IyHot1hbizbIjvCkRrLHT,Juliette,Bença,Virgin Music Label And Artist Services (S&D),26,59,8,2723722,147811
50,spotify:track:7aOBf2xYbux3bo1fwISo6b,"MC Cabelinho, Oruam, Palma",BEM MELHOR,Bairro 13,43,43,5,2663736,317340
51,spotify:track:22sAwsBH0NoNJXnrBenQuO,"MC Xenon, Os Gemeos da Putaria",Sem Aliança no Dedo,DC MUSIC,3,40,18,2646226,120461
52,spotify:track:09pQ3lGyMTpW3rz7a71zwQ,Hugo & Guilherme,Metade De Mim - Ao Vivo,Som Livre,24,52,14,2626928,160836
53,spotify:track:1M6rclDhYmqRBMFGNJOFKB,"NATTAN, Grandão Vaqueiro",Americana Na Vaquejada,Feeling,37,57,10,2445206,156330
54,spotify:track:6xRDvureEBwHgwAYDufbJL,"Eric Land, Tarcísio do Acordeon",Chorei na Vaquejada,Eric Land,54,185,3,2359654,157170
55,spotify:track:0AIA4KsMsyqur8FbTVhGNT,Luan Santana,SOLTEIROU - Ao Vivo,Sony Music Entertainment,26,61,20,2328227,148548
56,spotify:track:2kBbHpJTc7MWs8F3XhClBD,Matheus Fernandes,Altas Loucurinhas (Uni Duni Tê) - Ao Vivo,Som Livre,20,56,22,2302721,202411
57,spotify:track:5Ubx4DpvVodvsGH9ilxPVi,"Guilherme & Benuto, Hugo & Guilherme",Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Sony Music Entertainment,2,54,50,2279394,173366
58,spotify:track:0Q1oLvAI9QaD3DIlvluTqx,Israel & Rodolffo,Voltou Com Quem Não Voltava - Ao Vivo,Som Livre,58,97,3,2233108,147132
59,spotify:track:7kJ0aTB5gLMYrJjYft3Vx6,"DJ Katrip, Dj Darge, Mc Th, Mc Delux",Na Contramão,DJ Katrip,59,63,4,2220123,164826
60,spotify:track:6MpYP4LUSb1MWfpsdToKyH,Nadson O Ferinha,Duas,FPS Music Digital,60,70,6,2207227,137848
61,spotify:track:2tFmuYL5D8zqBHvs0nG5Tn,"KayBlack, Marquinho no Beat",Bonjour,GR6 Music,32,53,17,2181562,131927
62,spotify:track:5ffDENIdtByAZxHpuuj9li,"Veigh, Nick Nash, Wylo, Nagalli, Supernova Ent, Kaash Paige",Vida Chique,Supernova Entertainment,38,48,23,2181013,210545
63,spotify:track:5pBU3Yihoa4hiwQ2T5fGhH,"Guilherme & Benuto, Matheus & Kauan",Esse B.O é Meu - Ao Vivo,Sony Music Entertainment,15,65,31,2128835,160710
64,spotify:track:0dcHD9QhnWRA41zoLnC83X,"MC Cabelinho, Dallass",X1,MC Cabelinho,30,60,57,2065092,188852
65,spotify:track:74Le949TrZk4zwDjtWzH23,"Bruno & Denner, Gusttavo Lima",Cavalo de Pau,Balada Music,46,77,34,2064048,164029
66,spotify:track:7tgGpFp1FtgLtqrFB7LNeo,Hugo & Guilherme,Nem Que Seja Chorando - Ao Vivo,Som Livre,54,67,4,2037354,191496
67,spotify:track:2Vl7x4BkNhhJkEmQQMcV0V,Mc Jacaré,Toma Tapa,A Chave,27,76,26,2033547,122994
68,spotify:track:2orGm2E68ODFYOURjaES62,"WIU, MC Ryan SP",Felina,Sony Music Entertainment,5,58,37,2007588,225882
69,spotify:track:5AdPP30mjJCtBMyYKZUEU7,"Guilherme & Benuto, Xand Avião",Assunto Delicado - Ao Vivo,Sony Music Entertainment,3,51,42,1993673,180504
70,spotify:track:52EYWdjiulHaehpexuowyh,"MC Cabelinho, Cyclope Beatz, Red, meLLo",FOGO E GASOLINA,Bairro 13,30,64,25,1973581,181767
71,spotify:track:3gCWngngUs1uojw33vrE8K,Jorge & Mateus,5 Regras - Ao Vivo,Som Livre,7,82,45,1951392,161469
72,spotify:track:5btDKzAsFh975NSWxwBHRc,Felipe Amorim,Coisas Que Eu Sei,One Play,44,81,8,1940666,192240
73,spotify:track:0LGGo9eY1aJX6tqgxa87kd,"KayBlack, Wall Hein, Yokame",Freestyle,Bunker Concept,68,68,21,1939292,180172
74,spotify:track:3YQvZNmRc2y1hgdvustkce,"MC Cabelinho, Ajaxx, Galdino",MINHA CURA,Bairro 13,57,71,24,1925475,154694
75,spotify:track:3l5VjEAeUTqrlD50iEo8Yn,"KayBlack, CVSTRO, Wall Hein, AMUSIK",Licor 43,Elenko Music,75,83,38,1901538,142470
76,spotify:track:6eNRGL6Nkdg7RhJtmbcl0j,"Mc Tato, DJ Ak beats",Luz do Luar,RF PRODUTORA,7,78,24,1883739,184615
77,spotify:track:5WGTBzRLbjj0Sm3Br8X1rI,"Mc Paiva ZS, Gabb MC, Dj Aladin GDB, Love Funk",Bandido Não Dança,Love Funk,32,85,21,1877802,126461
78,spotify:track:1YTzCKxoOSZOqcNh6wa15I,"MC Menor MT, DJ DEIVÃO, DJ Gouveia",Galopeira,2023 Portuga Records / Terror Dos Bailes,78,84,7,1845994,177461
79,spotify:track:2hkwwmmLC90T8BQ7t3xufq,"Zé Felipe, Ana Castela, Luan Pereira",Roça Em Mim,Som Livre,5,62,29,1835020,158171
80,spotify:track:74myq4QbO9E8bTtLQuOWYY,"Anitta, HITMAKER",Nu,WM Brazil,80,113,7,1833493,167076
81,spotify:track:6BsKZXjKIrGWMK1uLWfJYN,"KayBlack, Veigh, Vulgo FK, WEY, Nagalli",Sal e Pimenta,WM Brazil,40,73,10,1816708,206451
82,spotify:track:1jHgfC8T5KxUyC5Ldw6lk9,Léo Santana,Zona De Perigo,Universal Music Ltda.,1,72,19,1808705,142151
83,spotify:track:2X5o4nRiocnoaaQ2wMwaeC,"DJ Cayoo, DJ ESCOBAR, Nilo, MC Myres",Sorrisin De Puto,Tropa 7lc,45,89,21,1801954,106153
84,spotify:track:1JQ1ylL2JEjC6Ib7IJgOvS,"Mc Don Juan, DJ Yuri Martins",Coração Amoleceu,WM Brazil,65,92,18,1782560,161365
85,spotify:track:6Zw25LRLP0j0MsezDFIUM4,"Hugo & Guilherme, Marília Mendonça",Mal Feito - Ao Vivo,Som Livre,2,98,73,1781116,177934
86,spotify:track:52kcarcX0FQ6wPulXm2bMJ,"Vulgo FK, MC Cebezinho, KayBlack, Pedro Lotto, AMUSIK",Meca Cereja,Elenko Music,43,75,31,1772564,234193
87,spotify:track:2slHCHYP7ogpGSsCumJT1a,"Murilo Huff, Matheus & Kauan",Fulano - Ao Vivo,M Show,53,105,10,1759923,169231
88,spotify:track:6UHMmTS8TfWK3vKvoEZOQG,"AgroPlay, Ana Castela, Rodolfo Alessi",Me Gusta - AgroPlay Verão,AgroPlay,88,109,2,1756350,152673
89,spotify:track:4YfdCJR5uKLYkcGdZQap35,"DJ ESCOBAR, MC Flavinho, MC Theuzyn, MC Bob Anne",Mec Life,iMusics,71,86,9,1748349,86307
90,spotify:track:5geU4byUA1hnQofQPOsPDS,"Orochi, MC Ryan SP, Oruam, Xamã, Neo Beats, Kizzy, Mainstreet",Sereia,Mainstreet Records,8,74,32,1713033,294418
91,spotify:track:4qDT0BeJ7BjatrN9k8AvB4,"Teto, WIU, Matuê",Flow Espacial,Sony Music Entertainment,6,80,19,1709135,165925
92,spotify:track:0tBgLNgCmRTmqrydcFfQjt,"Pedro Paulo & Alex, Ana Castela",Ia Dar Bom,Artinvox,92,-1,1,1688689,168673
93,spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,Sony Music Entertainment,1,79,62,1679055,250434
94,spotify:track:0bBwi6ddYeTv5fXgHAdfiH,"MC MENOR HR, MC MENOR SG, DJ ESCOBAR",Evoque Prata,GUETTO RECORDS,1,107,32,1667501,107076
95,spotify:track:6ELMBm3lZFitAZp03GBBNG,Gabriela Rocha,Me Atraiu - Ao Vivo,Onimusic,75,88,16,1666578,503635
96,spotify:track:3C99BfGe301JNp7BqTX5Uu,Felipe e Rodrigo,Média Boa (Ao Vivo),MK Records,8,93,34,1658697,148900
97,spotify:track:0yZRkiCSy4ra9EykuYyGo0,"Vulgo FK, Kyan, Bvga Beatz, Toledo",Mandona (Se eu te dissesse),GR6 Music,97,138,5,1654035,127058
98,spotify:track:7BE8gYIIFPJsx3EjXk77yT,"Caio Luccas, PJ HOUDINI, Filipe Ret, Anezzi, Dallass, L7NNON, NADAMAL, MC Maneirinho, MC Cabelinho",Vizão de Cria 3,NadamalRecords,98,-1,1,1653427,324413
99,spotify:track:1OZ4uv7OAP24Ix6j3vojLt,"Mc Paiva ZS, MC Ryan SP, Kotim",Casei Com a Putaria,Love Funk,1,99,48,1646321,157500
100,spotify:track:3O2wrDL7nnSDZOrdZqxyoY,"Mc IG, MC Pipokinha, DJ Glenner",Noite Fria,GR6 Music,20,95,14,1645692,160975
101,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,5,87,21,1642881,200600
102,spotify:track:7oWd2k0fhorqIpXotLNN9F,"Veigh, G.A, Toledo, H4lfmeasures, 6ee, Supernova Ent",Bolsa de Ombro,Supernova Entertainment Under Exclusive License to UnitedMasters,40,69,3,1631700,114321
103,spotify:track:2xs2TwrlfamtW0DQqId0M5,"DJ BOY, Mc Don Juan, MC Joãozinho VT, Kako, MC Hariel, MC Tuto, MC Marks, MC Vine7",Set Dj Boy 3.0,Sonar Music,103,104,4,1591003,409411
104,spotify:track:1MgO3fAl4ODVQweg5GR0Lk,"Papatinho, Luísa Sonza, DJ Biel do Furduncinho",Posição de Ataque,WM Brazil,104,127,4,1589177,149090
105,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,10,94,62,1586721,167303
106,spotify:track:4kAMyuJBbmJrbr6TLOWbEk,"Diego & Victor Hugo, Jorge & Mateus",Beijo de Glicose - Ao Vivo,Sony Music Entertainment,6,123,40,1582585,171007
107,spotify:track:3hLoH18k4pP6eXEljzNHHr,"Veigh, Derek, Nagalli, Honaiser, Toledo, Supernova Ent",Tendenciosa,Supernova Entertainment Under Exclusive License to UnitedMasters,37,66,3,1577744,195073
108,spotify:track:7AwVSKaQxpidrtYBerkHKk,"Ana Castela, Melody, Dj Chris No Beat",Pipoco,Ana Castela,1,100,54,1570009,194022
109,spotify:track:4mD9hjoTckjeL1CrJCx0MT,"DJ Jeeh FDC, MC Menor MT, Yuri Redicopa, Mc Pelé",Puta Mexicana,PMI Records Oficial,4,110,23,1568136,162461
110,spotify:track:1TgVaCf8D5mXZrK1d7uIZe,"Yuri Redicopa, Dj Bnão",Bebê Tá Solta,Portuga Records & Funk 24por48,46,102,15,1550990,197104
111,spotify:track:6L2ule7uWSdh1qjcMO3vUD,"Murilo Huff, Wesley Safadão",Quem tá Pegando,M Show,111,117,3,1544680,162865
112,spotify:track:0oB3IBEhbmgTrL7mV0VnFq,Kadu Martins,Novinha do Onlyfans - Tchan Ran Tchan Tchan,Kadu Martins,10,128,32,1543622,137660
113,spotify:track:36msBnH60GyWof23sMdQSL,Zé Neto & Cristiano,Me Bloqueia - Ao Vivo,Som Livre,113,122,11,1541709,157200
114,spotify:track:6qylu0VNKUfKiVi88WL3Ci,"Puterrier, Borges, Mainstreet, Heavy Baile, Leo Justi, Pedro Bala",Marolento,Mainstreet Records,113,129,6,1535304,161379
115,spotify:track:7qoIhutxU269Zqo9PG5IOj,"Pineapple StormTv, Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã, N.I.N.A",Poesia Acústica 13,Pineapple StormTV,1,91,38,1529308,628124
116,spotify:track:0pZIBIJ253pH9gJtXE0Ouf,"KayBlack, Marquinho no Beat, Wall Hein",Vestido da Fendi,Elenko Music,100,111,54,1522888,164203
117,spotify:track:1a5LfJGq0vuCWQ9Mme0Ac7,Maria Marçal,Deserto (Ao Vivo),MK Network,85,96,35,1520910,268000
118,spotify:track:1rLahQ58edFplZKDcjJ7cH,"Veigh, Luchinha Jr, Supernova Ent, Baby",Mandraka,Supernova Entertainment,91,120,18,1519161,122177
119,spotify:track:1wGuEAmgb6vbOz2re9pMNz,Marília Mendonça,Me Ame Mais,Som Livre,119,174,2,1506954,221388
120,spotify:track:7qrQs4rPGCXnwNyLn2YVCT,"Veigh, Nagalli, Toledo, Bvga Beatz, Honaiser, Supernova Ent",Devolve as Correntes / Invisível,Supernova Entertainment Under Exclusive License to UnitedMasters,52,90,3,1491345,140860
121,spotify:track:4NNZZXHgn9F3cCgC1YGmLl,Jorge & Mateus,Todo Seu - Ao Vivo,Som Livre,9,125,57,1481761,171712
122,spotify:track:4tuFNhM69UakXdPg4RrNvp,"Filipe Ret, Dallass, Hunter",Deus Perdoa,Som Livre,45,108,11,1461809,137142
123,spotify:track:0oZrvoCYEbKGCsU7cQqNnw,"Yago Oproprio, Rô Rosa, Skeeter Beats",Imprevisto,Som Livre,32,131,33,1435001,139703
124,spotify:track:1ACALdBWViTpLBC14Ecv8E,"MC Ryan SP, Mc Daniel, Kotim",Namora Aí,WM Brazil,18,121,26,1424967,148615
125,spotify:track:6F0ldIcRC6oCcn3hDukg9T,"Thales Lessa, Nadson O Ferinha",Cadê Seu Namorado Moça?,WM Brazil,125,176,2,1417041,226476
126,spotify:track:2D1YgoOgqGfEENCtsZNXMi,"Anitta, MC Ryan SP",Vai Vendo,WM Brazil,56,118,6,1409358,162222
127,spotify:track:0FBV7lozkqCSuV2q24n43x,Teto,Minha Vida é um Filme,Sony Music Entertainment,62,116,10,1396207,186666
128,spotify:track:7zKqmAHGY8zm2UA4wT5ant,"Veigh, Toledo, Supernova Ent, Bvga Beatz",Perdoa Por Tudo Vida,Supernova Entertainment,77,119,22,1385974,160000
129,spotify:track:4D4yBfKqS2aBblJyVlpA7i,"Zé Felipe, Mc Jacaré",Macho Preferido,Som Livre,101,101,3,1370632,131318
