rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:4G7bbgD2DHORU4frrWoCXp,"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",Posso Até Não Te Dar Flores,BOLOLO REC,1,1,6,16668925,158769
2,spotify:track:38Ps9Kui6qJjpVqdBOfN5M,"Grupo Menos É Mais, Simone Mendes",P do Pecado - Ao Vivo,Som Livre,1,2,26,9417354,192367
3,spotify:track:4ukpXdplqDEMk3Fy2i30oI,"MC GP, Mc Lele JP, DJ DAVI DOGDOG, Dj Andrabeat",ME POSTOU NO DAILY - FESTA DO BIG G,WM Brazil,3,4,5,8717249,177230
4,spotify:track:1JUmsSEfVwhdJCVBG83XGU,"PEDRO SAMPAIO, Mc Gw, Mc Jhey, Mc Rodrigo do CN, MC Nito",SEQUÊNCIA FEITICEIRA,WM Brazil,2,3,9,7974444,129692
5,spotify:track:6tUdNbB9aYbX0sUDXOzX1u,Diego & Victor Hugo,Tubarões - Ao Vivo,Sony Music Entertainment,1,5,37,6580703,162580
6,spotify:track:4SjcIkVc4cvFgURD1EHxDM,Vitinho Imperador,Eu Me Apaixonei,Vitinho Imperador,5,6,10,6387645,205714
7,spotify:track:6B7ot6Wlqf7zt3FCkYl2FJ,"Grupo Menos É Mais, NATTAN",Pela Última Vez - Ao Vivo,Som Livre,3,7,10,6372581,162325
8,spotify:track:5Nj2UVsxXAvhfYNpcre3al,"Dj Caio Vieira, MC Meno K, Mc Rodrigo do CN",FAMOSINHA,BR MUSIC DIREITOS MUSICAIS LTDA.,1,10,24,6194231,133384
9,spotify:track:2Hw0LzrD6ic8AckKBxJhiO,Murilo Huff,Deixa Eu - Ao Vivo,M Show,8,8,11,6079716,158470
10,spotify:track:17tg01y3RhlfRKMnd333yL,Danilo e Davi,Apaga Apaga Apaga - Ao Vivo,Som Livre,1,9,51,5311447,178882
11,spotify:track:44CTudFZ0kbaIF9n0jk7oU,"Matheus & Kauan, Ana Castela",Ilusão De Ótica - Ao Vivo,Universal Music Ltda (S&D),11,11,40,5302732,179504
12,spotify:track:2ejSYn4SfoE07mXPlnYVED,"Rafa e Junior, Hugo & Guilherme, DJ Ari SL",Ama Um Maloqueiro,WM Brazil,4,13,23,5220960,162580
13,spotify:track:4y93vvzu2h8MITw7YyUTcI,Henrique & Juliano,Última Saudade (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,12,57,5220486,150449
14,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,1,16,61,4975295,195794
15,spotify:track:4c4tcqYfqiFc527gqNdRE5,"Clayton & Romário, Zé Felipe",Se Eu Te Perdoar - Ao Vivo,WM Brazil,6,15,7,4761949,164892
16,spotify:track:25CffgwZg6vlUdCsHJijZo,"Panda, Ícaro e Gilmar, MJ Records",Baqueado - Ao Vivo,MJ Records.,9,14,32,4667324,146750
17,spotify:track:2De1EHbIhepIVLHZ16bySE,"Veigh, Supernova Ent",Talvez você precise de mim,Supernova Entertainment,17,21,18,4403669,126800
18,spotify:track:2GylVVMD21R4SqgAt8gGC5,"Felipe Amorim, Vitão, BIN, Malibu",Eu Vou na Sua Casa,One Play,2,17,19,4367635,179039
19,spotify:track:7tesyGMnAFNI0l2xaxcFKi,Henrique & Juliano,Saudade De Quem Eu Sou (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",11,20,33,4254273,153103
20,spotify:track:4l2Fyw7EYB5XjcKwqcwuHQ,"DJ Zigão, MC Roger",Tô na Brasilia com o Zigão,MSTT Records,20,22,5,4159475,155307
21,spotify:track:0IBCX7PC9NcfFLuyoHxTNt,Zé Neto & Cristiano,Escondendo o Ouro - Ao Vivo,Som Livre,8,19,23,4140705,171207
22,spotify:track:4j9UHHiN68z5WL0AdYZC6a,"Zé Felipe, Ana Castela",Sua Boca Mente (You're Still The One),Som Livre,8,18,4,3894761,194303
23,spotify:track:5k7JSycp97vL45zSOoUsTE,Henrique & Juliano,Seja Ex (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",20,26,57,3637859,192034
24,spotify:track:473DqaeIno75pBbp0bNrkT,"Matheus Vargas, Cleber & Cauan",Desocupa,MV Produções Artisticas,24,48,3,3533536,150442
25,spotify:track:2gLUZtZN1gfercLP9guft3,"Léo Santana, Melody","Desliza (""Ólhinho"" No Corpinho)",Universal Music Ltda.,25,30,13,3529355,146560
26,spotify:track:1I6TdHxz61Kf9EFje0dQvg,Luan Santana,OLHO MARROM - Ao Vivo em Lisboa,Sony Music Entertainment,25,25,5,3429146,145491
27,spotify:track:0qZwqMsGSClyrKzbVbRto9,"Diego & Arnaldo, Zé Neto & Cristiano",Vai Cair Água - Ao Vivo,Som Livre,21,35,13,3423956,150936
28,spotify:track:07kLShG3HTeLXTqnFCqNAJ,Henrique & Juliano,Amigo Da Minha Saudade (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",18,31,43,3418736,150992
29,spotify:track:3WvQaS0tluzeCN1KR5tiFi,"Xand Avião, Henrique & Juliano","Não é o Lugar, é a Pessoa",Universal Music Ltda.,29,50,2,3392064,176765
30,spotify:track:6zxthXT7GUBX83vRmQiN3x,Felipe e Rodrigo,Caos De Alguém (Ao Vivo),MK Records,6,27,15,3314090,154097
31,spotify:track:6OPfBo0J6yqzSY9WxNlbA5,"MC Willian, DJ Japa NK, DJ DAVI DOGDOG",Valentino,Cria Hit BR,23,29,9,3313487,157033
32,spotify:track:3M4HJl7D77l86gL1QXGJHG,"Lauana Prado, Simone Mendes",Saudade Burra - Ao Vivo,Universal Music Ltda.,11,28,42,3289415,157173
33,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,4,24,4,3286480,226073
34,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Acertei Produções,5,23,52,3271928,159480
35,spotify:track:4V2rUOmaevK0C1bKAkeFf5,"Panda, MJ Records",Eu Te Seguro - Ao Vivo,Sony Music Entertainment,32,32,6,3262021,148561
36,spotify:track:6IFF888dQ0P6ilbj4kL6G8,Grupo Menos É Mais,Aquele Lugar - Ao Vivo,Som Livre,15,34,37,3193882,167528
37,spotify:track:1N19UVD4GRBFT6UrDaX6rk,"Turma do Pagode, Grupo Menos É Mais",Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Sony Music Entertainment,15,39,66,3152475,216818
38,spotify:track:4HgSxgv95es0rsPRS98nKZ,Marília Mendonça,Segundo Amor da Sua Vida,Som Livre,38,-1,1,3116861,159018
39,spotify:track:1mnMkTvrPi4iTblXaRvOoi,"Gusttavo Lima, Luis Fonsi",Vagabundo,Sony Music Entertainment,38,38,3,3083321,207136
40,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Acertei Produções,5,36,55,3062775,154553
41,spotify:track:4QZqSqxdcgAbtZle4MS4ph,Gusttavo Lima,Retrovisor,Sony Music Entertainment,13,33,11,2979576,185984
42,spotify:track:3p58wJmZqIc9RjsdeZ5Jfq,"Mc Negão Original, MC Jvila, MC Willian, DJ Japa NK, MC Meno K, DJ Guh Mix",Vou pela Madrugada,Cria Hit BR,23,37,16,2913840,281774
43,spotify:track:2j7IPPMZt5nE5R4r2AbKZ8,"Panda, Humberto & Ronaldo, Ícaro e Gilmar, MJ Records",12 Horas / Pra Você Acreditar - Ao Vivo,MJ Records.,18,41,30,2791926,250453
44,spotify:track:4W9nFl732s6NdToGaCfiSl,"Guilherme & Benuto, Grupo Menos É Mais, Matheus Fernandes",Grau de Maluca - Ao Vivo,Sony Music Entertainment,11,43,17,2711451,172440
45,spotify:track:5aMgTcyBPH90hWHhbNKTwR,Diego & Victor Hugo,Entregador de Flor - Ao Vivo em Brasília,Sony Music Entertainment,4,40,59,2688948,190276
46,spotify:track:4bioqBfAE9nhxwecok2cYB,"Dj Gustomares, MC Flavinho, Iraqui ZL",Bandido problemático,TREM,46,62,3,2676120,162461
47,spotify:track:6vGZfODFI1FxMImSUbdJhz,Zé Neto & Cristiano,Resumindo - Ao Vivo,Som Livre,17,44,23,2652706,145177
48,spotify:track:3lKOC96UdjCG47HZDJVyih,Simone Mendes,Saudade Proibida - Ao Vivo,Universal Music Ltda.,1,47,30,2572464,160634
49,spotify:track:7CIx2glE3HjBtXRrZzfowf,"Hugo & Guilherme, Ana Castela",Todo Mundo Menos Eu - Ao Vivo,Som Livre,20,46,8,2566515,126285
50,spotify:track:5BI4zdNsBNEBSPzYkO2EXZ,"Luan Pereira, Felipe Amorim",DENTRO DA LAND ROVER - Ao Vivo,Som Livre,32,49,6,2371363,159082
51,spotify:track:708yXS1fLm1gAXFyIQxtX2,Henrique & Juliano,Romântico (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",25,45,52,2345948,183758
52,spotify:track:73SqSkZt2yseVL513HyMgA,"J. Eskine, Alef Donk, Oruam",AMOR BANDIDO,HITLAB BREGA,38,42,6,2334177,194303
53,spotify:track:38jMHjnOAJDR4QUdk3IXsw,"Murilo Huff, Marília Mendonça",Dois Enganados,M Show,49,64,168,2273272,172751
54,spotify:track:4SHKz1SM7aikyK9WLAuN1J,Grupo Menos É Mais,Tarde Demais / Mágica / Oh! Chuva - Ao Vivo,Som Livre,52,61,12,2202796,266256
55,spotify:track:6xgf2Nigvj0JuyNFFDAG7t,"MC Jvila, G.A, Nagalli, Toledo, Honaiser",Pantera,GR6 Music,55,70,3,2175254,191250
56,spotify:track:1gftPqMrQEkdJh2WbVRA1f,Simone Mendes,Me Ama Ou Me Larga - Ao Vivo,Universal Music Ltda.,3,63,39,2099874,148719
57,spotify:track:1h0yBDChztCJRTqmI5U6ou,MORADA,É Tudo Sobre Você / Ser Mudado - Ao Vivo,Onimusic,50,59,34,2065229,442406
58,spotify:track:035Q417M83JnP3wvSlyFEK,Julliany Souza,Quem É Esse? - Ao Vivo,Julliany Souza,56,56,33,2058111,468953
59,spotify:track:1butVubqmo2gXoAgZiM7hY,"Kaique e Felipe, Luan Pereira",Vacilona - Ao Vivo,Sony Music Entertainment,20,54,18,2028314,136367
60,spotify:track:1FoV9rUsKIecaQpSap2YLn,"Guilherme & Benuto, Luan Santana",Quarto 67 - Ao Vivo,Sony Music Entertainment,60,77,6,2027437,178526
61,spotify:track:2W8XL6iRGMmGHpqW2TKcXc,Gusttavo Lima,Pelo Bem da Minha Saudade,Sony Music Entertainment,46,55,11,2010495,171797
62,spotify:track:27xkOIER6uDLKALIelHylZ,Jin,Don’t Say You Love Me,BIGHIT MUSIC,40,52,24,1997651,180716
63,spotify:track:2gfn28JSINCJGLrUimmu0l,Jorge & Mateus,Cantada Boba - Ao Vivo,Som Livre,11,58,51,1984689,183249
64,spotify:track:10MsXPpQLz5ZrOEZxTtkIm,Ana Castela,Olha Onde Eu Tô,Ana Castela,15,65,22,1972973,181693
65,spotify:track:0hB6UKgc3iKTphmGuWpNOg,"Prod Gomes, DJ Gomes Original, Yuri Redicopa, Bisqui",Faz assim,Rua B Records,65,71,4,1969967,149333
66,spotify:track:2je7f5dovpUabOqTSfyD5V,Grupo Menos É Mais,Jejum de Amor / Caixa Postal / Vida Vazia - Ao Vivo,Som Livre,66,87,15,1952009,311077
67,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,4,74,140,1933751,159322
68,spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,76,159,1913230,163089
69,spotify:track:4HQByPPgZOGbzvgJFZX61K,"Diego & Victor Hugo, Henrique & Juliano",O Alvo (feat. Henrique & Juliano) - Ao Vivo,Sony Music Entertainment,12,67,98,1909269,164956
70,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,30,75,29,1889150,186964
71,spotify:track:5QbtKOsjbEGkx0GMiQGBZt,"fhop music, Hamilton Rabelo",Tu és + Águas Purificadoras - Ao Vivo,FHOP Music,32,53,83,1883542,476736
72,spotify:track:3R8dmcSyROSR73XsdeSd7g,Clayton & Romário,Opa Cadê Eu - Ao Vivo,WM Brazil,4,73,38,1876709,154925
73,spotify:track:79Wou8NwYEFzTyDQudjENF,Diego & Victor Hugo,Desbloqueado - Ao Vivo,Sony Music Entertainment,17,60,67,1872617,188671
74,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,79,139,1869235,182340
75,spotify:track:1VpOT1TfTivUmFjSGSRt1U,"MC LUUKY, MC Jvila, DJ Dael",Olha pra Cara de Quem Te...,EDITORA E GRAVADORA A BASE RECORDS,21,81,33,1865416,120916
76,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo",Fui Mlk,WMD,1,85,49,1850579,174110
77,spotify:track:5dcOxj5o672WzZCc7OOUkX,"Felipe Amorim, Carol Biazin",Amor Traumatizado,One Play,18,86,14,1843979,167076
78,spotify:track:0zxWyvrKyz031tFfBnkYLr,Henrique & Juliano,Como É Que A Gente Fica (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",23,104,154,1837705,163913
79,spotify:track:4dGx53NJZJyuuLP5ownH1p,"Wesley Safadão, Natanzinho Lima",Mentira Estampada,Wesley Safadao,11,91,58,1834331,173206
80,spotify:track:47lS4QkejzTxY058UmbQhv,"CountryBeat, Rionegro & Solimões",Apaixona Muita Gente - Ao Vivo,CountryBeat,33,51,9,1820514,160225
81,spotify:track:1jweGFaVZxEVrOHKsLpPY4,Grupo Menos É Mais,Adorei - Ao Vivo,Som Livre,52,78,54,1785298,179452
82,spotify:track:7gqB5ul2pZhMA80pX1orVZ,"THEUZZIN, 2L Motta, Mn de Niteroi, DJ MK De Niterói",BOA NOITE (CHEGUEI),A TROPA RECORDS,82,156,2,1780419,159777
83,spotify:track:7MnT7msJZg3XBAS0OTfGrB,Legião Urbana,Tempo Perdido,EMI Brazil,72,89,95,1777400,302200
84,spotify:track:65vJAh07BdwurqR9SRa6f8,"Ferrugem, Sorriso Maroto",Apaguei Pra Todos - Ao Vivo,WM Brazil,17,96,80,1746182,198678
85,spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG,"MC Jvila, Mc Negão Original, DJ Dael, DJ Guh Mix",Pirocada Quente,Legenda Records,11,57,37,1729301,195692
86,spotify:track:5ntUQs7jxnUH8SukZy4830,"Vitor Limma, Yan",Meu Jeito de Amar / Final de Tarde - Ao Vivo,3 Desejos Produções Artísticas,66,99,13,1727680,223875
87,spotify:track:18cYWmusHQQPlbmAqiy3CJ,Simone Mendes,Mesmice - Ao Vivo,Universal Music Ltda.,87,182,2,1727672,148739
88,spotify:track:1qyiBNYS01TjMkmoeTLJXN,Matuê,A Morte do Autotune,30PRAUM,33,84,82,1718399,216710
89,spotify:track:3ZbetlcfZ0tgVWdvnRzuLB,"Talita Mel, Xand Avião",Melzinho,Sua Música Digital,23,90,19,1715767,144160
90,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,106,115,1708084,224001
91,spotify:track:29DLL9iGJZFwtGyubk5g9v,"Mc Jacaré, Mc Negão Original, DJ Japa NK",Eu Até Gosto de Você,Croco Hits,68,68,23,1699071,149543
92,spotify:track:2Sm8DwUGV8ve14lpEtt7RT,Diego & Victor Hugo,Dama do Baralho - Ao Vivo,Sony Music Entertainment,28,93,31,1696980,165452
93,spotify:track:7pkpWcko6KEZANj0xKsCsu,Matheus & Kauan,Cronômetro - Ao Vivo,Universal Music Ltda (S&D),15,98,69,1687363,165301
94,spotify:track:5foViOTHRbErvRNf3VQ3rs,"CountryBeat, Ana Castela",Ninguém Pode Saber,CountryBeat,94,-1,1,1685602,154956
95,spotify:track:2QUl20UtEsH85livMYnbQr,"Murilo Huff, Zé Neto & Cristiano",Veneno - Ao Vivo,M Show,5,88,33,1678246,178131
96,spotify:track:7yRlmQTjZ5pdtlq7ska9mj,"Veigh, Supernova Ent",Artista Genérico,Supernova Entertainment,1,66,18,1675086,150861
97,spotify:track:0Ao4OLBAduB4y8H80EKqTO,Natanzinho Lima,Sonho de Amor - Ao Vivo,Sua Música Digital,97,136,8,1673714,193548
98,spotify:track:64dVFcA71XYsuqTYgIWzqf,"DJ Arana, Mc Diguinho, Mc Buret, MC D2 DA BAIXADA",Senta Olhando Pra Mim,JB MUSIC,40,83,17,1656996,119720
99,spotify:track:07YFNeWYEuQ4XQfDd8571k,"MC Guh SR, Detagaz, Dj Pikeno Mpc, DJ Silvério",MTG Perna Bamba X Piranhas do Helipa,Mandelão Records,99,115,8,1643983,108923
100,spotify:track:5U4UgyiEsycI7FLwGgsaeE,Diego & Victor Hugo,Dona da Rua - Ao Vivo,Sony Music Entertainment,100,113,2,1641280,171600
101,spotify:track:2655xYZ347fG2N6OjkoMQ8,Jorge & Mateus,Logo Eu,Som Livre,81,103,54,1638352,155720
102,spotify:track:5asabafNzfAzjUecDvuNES,Henrique & Juliano,Aquela Pessoa (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",34,101,196,1630373,166838
103,spotify:track:7so0lgd0zP2Sbgs2d7a1SZ,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope Records,5,111,63,1625510,251667
104,spotify:track:020De83tFmcTrgEpzdUCNS,"Mc Lele JP, MC Leozinho ZS, MC GH Original, MC Menor ZL, DJ GORDINHO DA VF, MC Meno K, MC PR",Vai Tomando Pock Pock,GRINGOS WORLD PRODUTORA,104,132,4,1624792,335999
105,spotify:track:3vpmGewnBcIfbm252E3Xx8,"Luccas & Rodrigo, Vitor e Luan",Cara da Serenata - Live,L & R PRODUÇÕES,15,95,26,1618295,134516
106,spotify:track:7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,Guns N Roses P&D,106,138,33,1605347,356066
107,spotify:track:7obLUtc7Q3mXPt1LvHyE86,Léo Foguete,Beijo Beija-Flor,Acertei Produções,41,72,9,1571668,142952
108,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,K-Pop Demon Hunters,79,97,17,1568197,194607
109,spotify:track:1S9fKs0sAdZPlL8ViOARnS,Vitor Santana,João 20 + pra Sempre - Ao Vivo,Vitor Santana,43,102,33,1560668,289313
110,spotify:track:1XX75jl3CKMTnKhq1nyngg,Grupo Menos É Mais,Queria Ser Tu / Interfone - Ao Vivo,Som Livre,110,165,2,1555711,195680
111,spotify:track:3eHeTsX6W9iIEfn8l2xrWO,Henrique & Juliano,Meu Amor (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",65,140,140,1528928,174134
112,spotify:track:0sy2mtvcM7V5ETtmQIbGVt,"Orochi, Filipe Ret, Portugal No Beat",Van Cleef,Mainstreet Records,51,107,20,1528082,169071
