rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5TOvA5Uhxti7FPh0EIdClV","MC LUUKY, DJ JB Mix","Malvadinho","EDITORA E GRAVADORA A BASE RECORDS",1,2,5,"10826447"
2,"spotify:track:6s1kzj4EbhFLXbuAGJbhbn","MC Tuto, DJ Glenner","Barbie","Sonar Music",1,1,7,"10060155"
3,"spotify:track:1wubETHu3SeJHfbz9itEH0","Henrique & Juliano","Última Saudade (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,3,10,"8137509"
4,"spotify:track:6Kyl2nFgU0J8WBlbBvDv6g","Grupo Menos É Mais","Coração Partido (Corazón Partío) - Ao Vivo","Som Livre",1,4,14,"7097468"
5,"spotify:track:6RzcNTnS02dnqoQMdTkQwi","Brenno & Matheus, DJ Ari SL","Descer Pra BC","New Music",5,23,2,"6988950"
6,"spotify:track:3EJfFRgtbIYzBQdlc6PO9V","Maiara & Maraisa","Vai Lá - Ao Vivo em Goiânia","Work Show",4,5,10,"6954476"
7,"spotify:track:3Na05ukzM1l7QXBqQmWyfo","Léo Foguete","Última Noite - Solo","Acertei Produções",5,7,8,"6556889"
8,"spotify:track:4jUZymsR3lkia9wkP0o9cX","DJ TOPO, Mc Livinho","MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1","DJ TOPO",8,9,9,"6319734"
9,"spotify:track:7HrDxxY2b7vOKxJHtqdXN6","Henry Freitas, Mc Th","Imã de Problema","Sony Music Entertainment",9,14,9,"5949756"
10,"spotify:track:44BehH5rk8B5K4OtRxqpez","MC Tuto, Oldilla","E Aí Como Que Tá ?","Sonar Music",10,11,10,"5827970"
11,"spotify:track:63BroH3HiwxYD8T5qTZiJn","Gusttavo Lima","A Noite (La Notte) - Ao Vivo","Sony Music Entertainment",3,6,17,"5533895"
12,"spotify:track:3H7eBmcTJyuEMStfmKuLmG","MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Kako","A Danada Me Ligando","Love Funk",1,8,14,"5475706"
13,"spotify:track:5rHhO6SBSzo3E9m3KHyCtt","Murilo Huff, Ana Castela","Peça Íntima","M Show",8,12,8,"5166675"
14,"spotify:track:77X5UMAX4FjUx1aOaLqotz","Luan Santana","PARECE - Ao Vivo","Sony Music Entertainment",14,20,2,"4848222"
15,"spotify:track:2gfn28JSINCJGLrUimmu0l","Jorge & Mateus","Cantada Boba - Ao Vivo","Som Livre",15,16,4,"4847928"
16,"spotify:track:2drZGdAOxfE2KoMGTkidmq","MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael, MC LUUKY","365 Dias (Vida Mansa)","Legenda Records",9,13,10,"4839743"
