rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:38Ps9Kui6qJjpVqdBOfN5M,"Grupo Menos É Mais, Simone Mendes",P do Pecado - Ao Vivo,Som Livre,1,1,24,10184618,192367
2,spotify:track:1JUmsSEfVwhdJCVBG83XGU,"PEDRO SAMPAIO, Mc Gw, Mc Jhey, Mc Rodrigo do CN, MC Nito",SEQUÊNCIA FEITICEIRA,WM Brazil,2,2,7,7894924,129692
3,spotify:track:6tUdNbB9aYbX0sUDXOzX1u,Diego & Victor Hugo,Tubarões - Ao Vivo,Sony Music Entertainment,1,3,35,7110108,162580
4,spotify:track:4ukpXdplqDEMk3Fy2i30oI,"MC GP, Mc Lele JP, DJ DAVI DOGDOG, Dj Andrabeat",ME POSTOU NO DAILY - FESTA DO BIG G,WM Brazil,4,11,3,6901098,177230
5,spotify:track:4SjcIkVc4cvFgURD1EHxDM,Vitinho Imperador,Eu Me Apaixonei,Vitinho Imperador,5,5,8,6711138,205714
6,spotify:track:6B7ot6Wlqf7zt3FCkYl2FJ,"Grupo Menos É Mais, NATTAN",Pela Última Vez - Ao Vivo,Som Livre,3,7,8,6089979,162325
7,spotify:track:4c4tcqYfqiFc527gqNdRE5,"Clayton & Romário, Zé Felipe",Se Eu Te Perdoar - Ao Vivo,WM Brazil,6,6,5,5929914,164892
8,spotify:track:5Nj2UVsxXAvhfYNpcre3al,"Dj Caio Vieira, MC Meno K, Mc Rodrigo do CN",FAMOSINHA,BR MUSIC DIREITOS MUSICAIS LTDA.,1,10,22,5592249,133384
9,spotify:track:2ejSYn4SfoE07mXPlnYVED,"Rafa e Junior, Hugo & Guilherme, DJ Ari SL",Ama Um Maloqueiro,WM Brazil,4,9,21,5581923,162580
10,spotify:track:25CffgwZg6vlUdCsHJijZo,"Panda, Ícaro e Gilmar, MJ Records",Baqueado - Ao Vivo,MJ Records.,9,16,30,5438552,146750
11,spotify:track:4y93vvzu2h8MITw7YyUTcI,Henrique & Juliano,Última Saudade (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",1,15,55,5269325,150449
12,spotify:track:44CTudFZ0kbaIF9n0jk7oU,"Matheus & Kauan, Ana Castela",Ilusão De Ótica - Ao Vivo,Universal Music Ltda (S&D),11,13,38,5246846,179504
13,spotify:track:17tg01y3RhlfRKMnd333yL,Danilo e Davi,Apaga Apaga Apaga - Ao Vivo,Som Livre,1,17,49,5245674,178882
14,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,1,12,59,5190712,195794
15,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,4,4,2,5061939,226073
16,spotify:track:2GylVVMD21R4SqgAt8gGC5,"Felipe Amorim, Vitão, BIN, Malibu",Eu Vou na Sua Casa,One Play,2,14,17,5026968,179039
17,spotify:track:4G7bbgD2DHORU4frrWoCXp,"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",Posso Até Não Te Dar Flores,BOLOLO REC,17,80,4,5025375,158769
18,spotify:track:4j9UHHiN68z5WL0AdYZC6a,"Zé Felipe, Ana Castela",Sua Boca Mente (You're Still The One),Som Livre,8,8,2,4988921,194303
19,spotify:track:2Hw0LzrD6ic8AckKBxJhiO,Murilo Huff,Deixa Eu - Ao Vivo,M Show,15,18,9,4761943,158470
20,spotify:track:0IBCX7PC9NcfFLuyoHxTNt,Zé Neto & Cristiano,Escondendo o Ouro - Ao Vivo,Som Livre,8,19,21,4591392,171207
21,spotify:track:7tesyGMnAFNI0l2xaxcFKi,Henrique & Juliano,Saudade De Quem Eu Sou (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",11,20,31,4440458,153103
22,spotify:track:2De1EHbIhepIVLHZ16bySE,"Veigh, Supernova Ent",Talvez você precise de mim,Supernova Entertainment,21,21,16,4136480,126800
23,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Acertei Produções,5,22,50,4022153,159480
24,spotify:track:5k7JSycp97vL45zSOoUsTE,Henrique & Juliano,Seja Ex (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",20,27,55,3674754,192034
25,spotify:track:1I6TdHxz61Kf9EFje0dQvg,Luan Santana,OLHO MARROM - Ao Vivo em Lisboa,Sony Music Entertainment,25,31,3,3489589,145491
26,spotify:track:4l2Fyw7EYB5XjcKwqcwuHQ,"DJ Zigão, MC Roger",Tô na Brasilia com o Zigão,MSTT Records,26,42,3,3474726,155307
