rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:0fABszUFNbNq9IW503Gj8v,"DENNIS, MC Kevin o Chris",Tá OK,Sony Music Entertainment,1,1,9,9869176,92093
2,spotify:track:2uhw2oYbugGJbn10wipNX5,"Mc Livinho, DJ Matt D",Novidade na Área,MBB Diamond,2,2,4,9707031,120014
3,spotify:track:0U9CZWq6umZsN432nh3WWT,"Mc Pedrinho, DJ 900","Gol Bolinha, Gol Quadrado 2",GR6 Music,3,4,6,8057040,117293
4,spotify:track:4hKLzFvNwHF6dPosGT30ed,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",Novo Balanço,Supernova Entertainment Under Exclusive License to UnitedMasters,2,5,9,7967994,140322
5,spotify:track:4uqJelb9THHmJ3OCohg4ZJ,"AgroPlay, Ana Castela",Nosso Quadro,AgroPlay,1,3,24,7726176,173698
6,spotify:track:51pxwIxDVCbFHW8oyJFQXD,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,6,25,7008315,178811
7,spotify:track:4Z2i41GDQyu3KRpBavEnyR,Ana Castela,Solteiro Forçado - Boiadeira Internacional,AgroPlay do Brasil,7,12,2,6954994,194582
8,spotify:track:3PH1nUysW7ybo3Yu8sqlPN,"Israel & Rodolffo, Mari Fernandez",Seu Brilho Sumiu - Ao Vivo,Som Livre,2,7,20,6688218,168840
9,spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,Som Livre,9,-1,1,6626054,200000
10,spotify:track:4pWsXhLUdtBKlw9npIXZAl,Kadu Martins,Halls na Língua,Kadu Martins,10,13,9,6246801,192320
11,spotify:track:4xAGuRRKOgoaZbMGdmTD3N,Zé Neto & Cristiano,Oi Balde - Ao Vivo,Som Livre,3,10,22,6053548,159158
12,spotify:track:4f0aDk7HX37SfzerfznYlr,"Grupo Menos É Mais, Matheus Fernandes",Lapada Dela - Ao Vivo,Som Livre,12,14,21,5925306,159322
