rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
1,spotify:track:6etab3UBCo5GOTMZqUvRka,"MC Kevinho, Simone & Simaria",Ta Tum Tum,Universal Music Ltda.,1,1,6,3061747,164157
2,spotify:track:6u0EAxf1OJTLS7CvInuNd7,"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",Vai malandra (feat. Tropkillaz & DJ Yuri Martins),WM Brazil,1,2,12,2875731,201532
3,spotify:track:74n5d5M21JnC4WJ6gdkggK,Jorge & Mateus,Propaganda - Ao Vivo,Som Livre,3,3,2,2456864,141934
4,spotify:track:6wXYGqXCLtEHx4VDb2TPcM,Gusttavo Lima,Apelido Carinhoso,Sony Music Entertainment,2,4,14,2434089,199701
5,spotify:track:6ys0kXJnE7wBQKvGrTg0VQ,Matheus & Kauan,Tô Com Moral No Céu! - Ao Vivo,Universal Music Ltda.,5,6,7,2234730,170075
6,spotify:track:1Wolb8MRcXR2IMMaELTRpE,MC Loma e As Gêmeas Lacração,Envolvimento,Produtora X,2,5,5,2128549,146526
7,spotify:track:5qjMyKkmosPBws5cImS9Zz,Jorge & Mateus,Trincadinho - Ao Vivo,Som Livre,7,19,2,2077066,140442
8,spotify:track:4JPSfCXQe6kDliMIJTqISW,"Gustavo Mioto, Anitta",Coladinha Em Mim - Ao Vivo,Universal Music Ltda.,8,10,12,2020704,170506
9,spotify:track:65CTrkKjcQcZmyv0373syo,Zé Neto & Cristiano,Largado As Traças - Acústico,Som Livre,9,16,5,2009817,217846
10,spotify:track:0dGqIEsFN3KakdPCMkgjre,"Thiago Brava, Jorge",Dona Maria,MM Music,8,11,18,1999916,187998
11,spotify:track:2cwFhwT6L2D4Olc25nhyZo,Felipe Araújo,Amor Da Sua Cama,Universal Music Ltda.,7,7,19,1993932,188309
12,spotify:track:7JdZZfozlODQ08ATf8xIZ6,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,Universal Music Ltda.,12,13,12,1988806,165360
13,spotify:track:7q5agbUOzZnVF4Yes3AD7I,"Matheus & Kauan, MC Kevinho",Deixa Ela Beijar,Universal Music Ltda.,4,8,16,1956128,166410
14,spotify:track:0pDaqgIForVNO4jrtTxcWT,MC's Jhowzinho & Kadinho,Agora Vai Sentar,Warner Music Brasil sob licenciamento exclusivo da Play Produtora e Start Music,1,9,26,1869222,228922
15,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,"Anitta, J Balvin",Downtown,WM Brazil,1,12,16,1819621,193456
16,spotify:track:1kNVJQEkobOlyfbctPZ4fs,Mc Don Juan,Amar Amei,GR6 Music,3,14,18,1752929,217845
17,spotify:track:2srL4DYBekshpbprS6H0mO,"1Kilo, Baviera, Knust, Pablo Martins",Deixe Me Ir (feat. Pablo Martins) - Acústico 1Kilo,1Kilo Records,1,15,42,1723588,213191
18,spotify:track:2XW4DbS6NddZxRPm5rMCeY,Drake,God's Plan,Cash Money/Drake LP6,18,21,7,1615140,198960
19,spotify:track:4lNriuYNZD2YP2OPG6xOte,"Gaab, MC Hariel",Tem Café,Som Livre,19,23,16,1611215,262687
20,spotify:track:3sIMCkwUZbQbWeNOTG3ET4,"Lucas Lucco, MC G15",Permanecer (feat. MC G15),Sony Music Entertainment,5,18,18,1602439,202521
21,spotify:track:6LEFk0KHRfahO5pOMJlbdV,Zé Neto & Cristiano,Amigo Taxista - Ao Vivo,Som Livre,21,22,17,1571091,197969
22,spotify:track:228vRHzGfQh47EfLjuY1Yr,MC Kevinho,Rabiola,KondZilla,6,20,14,1537188,175660
23,spotify:track:6gquljDBW7rE6mCBzmTRxo,"Henrique & Diego, Simone & Simaria",Raspão (feat. Simone & Simaria) - Ao Vivo,Sony Music Entertainment,6,24,63,1477118,192946
24,spotify:track:7CtFr21TzdM4ntuBkwzpxg,"Jerry Smith, Mc Nando Dk, DJ Cassula",Troféu do Ano,Produtora X,16,25,18,1431461,189048
25,spotify:track:6ZR7rT7vfwtY0EqyLeyAaO,Mc Gw,Ritmo Mexicano,GR6 Music,8,26,23,1395358,190354
26,spotify:track:5ac0YTpOaDX9wEYYyGCglL,Wesley Safadão,Ar Condicionado no 15 - Ao Vivo,Wesley Safadao,8,29,42,1391989,168240
27,spotify:track:0Goo8GkDXERy3IFTQ8BYjz,Atitude 67,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017,Universal Music Ltda.,27,31,11,1390255,210386
28,spotify:track:3lInRGfft6CCsJJPZX3AXq,"Alok, Mathieu Koss",Big Jet Plane,Spinnin' Records,5,28,23,1371182,182146
29,spotify:track:6UZJOc2HBrTp9DYfir9N8n,Simone & Simaria,Regime Fechado - Ao Vivo,Universal Music Ltda.,9,27,63,1351644,232485
30,spotify:track:1BkyiAw1L0BOHYckwpRX4V,"IZA, Marcelo Falcão",Pesadão,WM Brazil,16,33,22,1315118,199200
31,spotify:track:6uyMtLQXZ8amkLyv5l7F7O,"Marília Mendonça, Bruno & Marrone",Transplante,Som Livre,31,34,16,1297793,166091
32,spotify:track:1504k2wy349EtgioaW78Ht,Cleber & Cauan,Quase - Ao Vivo,Som Livre,28,36,25,1293807,182417
33,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,IDGAF,Warner Records,33,42,8,1293566,217946
34,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,3,37,31,1289395,217308
35,spotify:track:6BPt2sVRvE41rUixcCAHY6,"Felipe Araújo, Henrique & Juliano",A Mala É Falsa - Ao Vivo,Universal Music Ltda.,24,43,63,1250642,183986
36,spotify:track:7ieFtgZBYSC94nGs5yF0Wk,"Mc Livinho, Perera DJ",Azul Piscina,GR6 Music,21,39,17,1247406,214153
37,spotify:track:2g2ZjM1GjY9Lf2Ff0L94Ul,Henrique & Juliano,Vidinha De Balada (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",5,41,57,1242218,186980
38,spotify:track:2x67AU9q3lf7cfPSzxCDsL,Henrique & Juliano,De Trás Pra Frente (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,44,35,1233782,157600
39,spotify:track:77vZMrfbZIgGKBcFe3MsD7,"Simone & Simaria, Alok",Paga De Solteiro Feliz,Universal Music Ltda.,29,40,9,1223901,176326
40,spotify:track:12lOxvml5EBvSCzQll7xVS,Jorge & Mateus,Contrato,Som Livre,16,17,18,1216592,194730
41,spotify:track:2U7Hu2RaNQNRi7izoJyZaX,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,14,48,25,1163344,218320
42,spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,Warner Records,2,47,35,1161406,209320
43,spotify:track:1wgD52FywIwdnLdV2Fa8NK,George Henrique & Rodrigo,De Copo Em Copo - Ao Vivo,Universal Music Ltda.,43,52,26,1140309,158865
44,spotify:track:6pSYjx66rlqRmGGTHhnjCo,"Mc Livinho, Perera DJ",Fazer Falta,GR6 Music,1,50,40,1124534,210960
45,spotify:track:2U94QDSo9N4e1iXrjo7KAB,Jorge & Mateus,Terra Sem CEP - Ao Vivo,Som Livre,30,30,2,1105431,177380
46,spotify:track:5JZlDZzWPbrYwMHmnOQO3U,"João Neto & Frederico, MC Kevinho",Cê Acredita - Ao Vivo,Som Livre,17,54,41,1083118,170517
47,spotify:track:2bFuWE2oCgdhW5A20V9ILC,Jorge & Mateus,Vale por Dez - Ao Vivo,Som Livre,32,32,2,1078135,174188
48,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",Black Panther (TDE/DMG) PS,48,49,7,1066411,232186
49,spotify:track:5aLvtKo9672scTVdEwXPTg,"Gusttavo Lima, Hungria",Eu Vou Te Buscar (Cha La La La La),Som Livre,33,56,27,1033524,161266
50,spotify:track:7yYOMPwpV5CsK0cxoAZT6B,"MC Kevinho, Léo Santana",Encaixa,KondZilla,4,53,32,1026032,169350
51,spotify:track:4BLyDt62gonjl7b2k41d6Y,Zé Neto & Cristiano,Bebida Na Ferida - Acústico,Som Livre,51,71,3,948103,165290
52,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,60,61,934437,233712
53,spotify:track:5RTlMCZVt96sXsG3L2ideT,"Wesley Safadão, Léo Santana",Psiquiatra do Bumbum (Bumbum Endoidado),Wesley Safadao,53,66,8,905240,182628
54,spotify:track:2hsTAVEFj49m4EEyxKJpO3,Jorge & Mateus,Olhares Sinceros - Ao Vivo,Som Livre,35,35,2,901082,182456
55,spotify:track:26bMmC90QF0FOd1ctDnkeU,"Munhoz & Mariano, Jerry Smith",Mulherão da Porra,Exército Digital,44,67,17,889158,167773
56,spotify:track:0WvRK6cO0KhiHDXDl1AGok,Jorge & Mateus,Anjo Moderno - Ao Vivo,Som Livre,38,38,2,875737,191775
57,spotify:track:65NwOZqoXny4JxqAPlfxRF,"Post Malone, Ty Dolla $ign",Psycho (feat. Ty Dolla $ign),Republic Records,57,79,2,874159,220880
58,spotify:track:2mL3B5GilTm4dUT6P8LVpd,Jerry Smith,Pode Se Soltar,Produtora X,33,62,39,863915,180114
59,spotify:track:4BjPsq3MXBNo4Qxg40igEr,MC G15,Cara Bacana,GR6 Music,7,68,39,843851,232727
60,spotify:track:6X5jBkAFu7HE3jigdoVW3r,"Solange Almeida, Wesley Safadão",Se é pra Gente Ficar (feat. Wesley Safadão),Sol Produção e Administração Artística ltda.,40,73,28,832891,176236
61,spotify:track:0ihMkv4Usn03EEEF8Rlw22,"João Neto & Frederico, Simone & Simaria",Rapariga Não - Ao Vivo,Som Livre,61,80,31,825242,163450
62,spotify:track:1zsG4eaZmkA1dvjDDsAGLK,"Luis Fonsi, Demi Lovato",Échame La Culpa,UMLE - Latino,18,72,16,823081,173720
63,spotify:track:1hnGRSqLdeLB7x7kdDuizq,Bruno & Marrone,Na Conta Da Loucura - Ao Vivo,Universal Music Ltda.,63,76,23,820527,165074
64,spotify:track:7u9maPG2E4cN9qChpe80qm,"Lucas Lucco, Pabllo Vittar",Paraíso,Sony Music Entertainment,27,63,9,815960,163404
65,spotify:track:7nxAHrhpQ31kZtcbzaNMwl,Jorge & Mateus,Bobinha - Ao Vivo,Som Livre,45,45,2,811599,206144
66,spotify:track:0wMFQ0UpnqvyZncX4JpVEA,"Rob Nunes, Jerry Smith",Como é Que Faz (feat. Jerry Smith),Sony Music Entertainment,64,77,8,807233,160651
67,spotify:track:1mBx8G3GBajrV0eTeYQshc,Maiara & Maraisa,Quem Ensinou Fui Eu,Som Livre,67,191,2,804462,151082
68,spotify:track:4YV827A7aWVswtyt0eWoWM,Maiara & Maraisa,Sorte Que Cê Beija Bem - Ao Vivo,Som Livre,11,64,58,801865,151826
69,spotify:track:7EmGUiUaOSGDnUUQUDrOXC,"Selena Gomez, Marshmello",Wolves,Selena Gomez PS,14,75,20,795346,197993
70,spotify:track:6bbKbaqpPRQWvCrqlAhypu,Jorge & Mateus,A Mil por Hora - Ao Vivo,Som Livre,46,46,2,791745,193899
71,spotify:track:6MNGxu8MprKGkchUchkJsy,"J Balvin, Jeon, Anitta",Machika,UMLE - Latino,14,70,7,786689,181733
72,spotify:track:6P8v1a8jyfwG5kc7Si1kUp,Marília Mendonça,Amante Não Tem Lar - Ao Vivo,Som Livre,18,82,60,781830,173426
73,spotify:track:4yjljBusKH0hgsIzHlF85T,LUDMILLA,Solta a batida,WM Brazil,73,182,5,770658,169811
74,spotify:track:47zBTlbsiXs9ooyPo7Z7VT,"Nego do Borel, Luan Santana",Contatinho (feat. Luan Santana),Sony Music Entertainment,56,78,12,764604,180666
75,spotify:track:0J1nrpMkNrL10jEL9QhItw,Jorge & Mateus,Menina Maluquinha - Ao Vivo,Som Livre,55,55,2,764132,149242
76,spotify:track:2gl2F5Z6ReNVh0wcyPLCKA,Naiara Azevedo,Pegada Que Desgrama,Som Livre,75,84,11,759836,182368
77,spotify:track:1YUWhlQjFv7MQpcbb77zTL,"Pineapple StormTv, Choice, Lord ADL, Tiago Mac, Sant, Maria, Slim Beat, Salve Malak",Poesia Acústica #3: Capricorniana,Pineapple StormTV,77,86,16,752823,430296
78,spotify:track:4fPUiN5BT02UXJkGlphfNs,"Mc Livinho, Gerex, Maejor",Rebeca,GR6 Music,78,-1,1,747859,205879
79,spotify:track:2d3TbSkAscvT3QRQalq6uT,Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,Universal Music Ltda.,6,83,63,734295,162734
